"Name","UniqueID","TrainingStatusId","TrainingLevel","AttributeType","AttributeValue","Training_NeedCostId","Training_NeedCostCount","Training_NeedUse01Id","Training_NeedItem01Count","Training_NeedUse02Id","Training_NeedItem02Count","Training_Success","Training_Fail","Training_CriticalFail","CriticalFail_Down1Level","CriticalFail_Down2Level","CriticalFail_Down3Level","CriticalFail_Down4Level","CriticalFail_Down5Level","Slot_Bg_Grade"
"2060105","2060105","20601","5","119","150","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060106","2060106","20601","6","119","180","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060107","2060107","20601","7","119","210","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060108","2060108","20601","8","119","240","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060109","2060109","20601","9","119","270","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060110","2060110","20601","10","119","300","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2060201","2060201","20602","1","50","30","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"2060202","2060202","20602","2","50","60","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"2060203","2060203","20602","3","50","90","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
"2060204","2060204","20602","4","50","120","11","1000","517000411","10","903000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2060205","2060205","20602","5","50","150","11","10000","517000412","1","903000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060206","2060206","20602","6","50","180","11","10000","517000412","1","903000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060207","2060207","20602","7","50","210","11","10000","517000412","2","903000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060208","2060208","20602","8","50","240","11","10000","517000412","2","903000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060209","2060209","20602","9","50","270","11","50000","517000413","1","903000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060210","2060210","20602","10","50","300","11","50000","517000413","1","903000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2060301","2060301","20603","1","52","30","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"2060302","2060302","20603","2","52","60","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"2060303","2060303","20603","3","52","90","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
"2060304","2060304","20603","4","52","120","11","1000","517000411","10","905000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2060305","2060305","20603","5","52","150","11","10000","517000412","1","905000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060306","2060306","20603","6","52","180","11","10000","517000412","1","905000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060307","2060307","20603","7","52","210","11","10000","517000412","2","905000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060308","2060308","20603","8","52","240","11","10000","517000412","2","905000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060309","2060309","20603","9","52","270","11","50000","517000413","1","905000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060310","2060310","20603","10","52","300","11","50000","517000413","1","905000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2060401","2060401","20604","1","48","30","11","1000","517000411","5","904000002","1","7000","3000","0","0","0","0","0","0","3"
"2060402","2060402","20604","2","48","60","11","1000","517000411","5","904000002","1","5000","5000","0","0","0","0","0","0","3"
"2060403","2060403","20604","3","48","90","11","1000","517000411","10","904000002","2","4000","5500","500","10000","0","0","0","0","3"
"2060404","2060404","20604","4","48","120","11","1000","517000411","10","904000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2060405","2060405","20604","5","48","150","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060406","2060406","20604","6","48","180","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060407","2060407","20604","7","48","210","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060408","2060408","20604","8","48","240","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060409","2060409","20604","9","48","270","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060410","2060410","20604","10","48","300","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2060501","2060501","20605","1","120","30","11","1000","517000411","5","908000002","1","7000","3000","0","0","0","0","0","0","3"
"2060502","2060502","20605","2","120","60","11","1000","517000411","5","908000002","1","5000","5000","0","0","0","0","0","0","3"
"2060503","2060503","20605","3","120","90","11","1000","517000411","10","908000002","2","4000","5500","500","10000","0","0","0","0","3"
"2060504","2060504","20605","4","120","120","11","1000","517000411","10","908000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2060505","2060505","20605","5","120","150","11","10000","517000412","1","908000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060506","2060506","20605","6","120","180","11","10000","517000412","1","908000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060507","2060507","20605","7","120","210","11","10000","517000412","2","908000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060508","2060508","20605","8","120","240","11","10000","517000412","2","908000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060509","2060509","20605","9","120","270","11","50000","517000413","1","908000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060510","2060510","20605","10","120","300","11","50000","517000413","1","908000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2060601","2060601","20606","1","51","30","11","1000","517000411","5","906000002","1","7000","3000","0","0","0","0","0","0","3"
"2060602","2060602","20606","2","51","60","11","1000","517000411","5","906000002","1","5000","5000","0","0","0","0","0","0","3"
"2060603","2060603","20606","3","51","90","11","1000","517000411","10","906000002","2","4000","5500","500","10000","0","0","0","0","3"
"2060604","2060604","20606","4","51","120","11","1000","517000411","10","906000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2060605","2060605","20606","5","51","150","11","10000","517000412","1","906000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060606","2060606","20606","6","51","180","11","10000","517000412","1","906000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060607","2060607","20606","7","51","210","11","10000","517000412","2","906000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060608","2060608","20606","8","51","240","11","10000","517000412","2","906000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060609","2060609","20606","9","51","270","11","50000","517000413","1","906000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060610","2060610","20606","10","51","300","11","50000","517000413","1","906000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2060701","2060701","20607","1","53","30","11","1000","517000411","5","907000002","1","7000","3000","0","0","0","0","0","0","3"
"2060702","2060702","20607","2","53","60","11","1000","517000411","5","907000002","1","5000","5000","0","0","0","0","0","0","3"
"2060703","2060703","20607","3","53","90","11","1000","517000411","10","907000002","2","4000","5500","500","10000","0","0","0","0","3"
"2060704","2060704","20607","4","53","120","11","1000","517000411","10","907000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2060705","2060705","20607","5","53","150","11","10000","517000412","1","907000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060706","2060706","20607","6","53","180","11","10000","517000412","1","907000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060707","2060707","20607","7","53","210","11","10000","517000412","2","907000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060708","2060708","20607","8","53","240","11","10000","517000412","2","907000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060709","2060709","20607","9","53","270","11","50000","517000413","1","907000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060710","2060710","20607","10","53","300","11","50000","517000413","1","907000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2060801","2060801","20608","1","49","30","11","1000","517000411","5","906000002","1","7000","3000","0","0","0","0","0","0","3"
"2060802","2060802","20608","2","49","60","11","1000","517000411","5","906000002","1","5000","5000","0","0","0","0","0","0","3"
"2060803","2060803","20608","3","49","90","11","1000","517000411","10","906000002","2","4000","5500","500","10000","0","0","0","0","3"
"2060804","2060804","20608","4","49","120","11","1000","517000411","10","906000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2060805","2060805","20608","5","49","150","11","10000","517000412","1","906000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2060806","2060806","20608","6","49","180","11","10000","517000412","1","906000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2060807","2060807","20608","7","49","210","11","10000","517000412","2","906000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2060808","2060808","20608","8","49","240","11","10000","517000412","2","906000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2060809","2060809","20608","9","49","270","11","50000","517000413","1","906000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2060810","2060810","20608","10","49","300","11","50000","517000413","1","906000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2070101","2070101","20701","1","44","25","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"2070102","2070102","20701","2","44","50","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"2070103","2070103","20701","3","44","75","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
"2070104","2070104","20701","4","44","100","11","1000","517000411","10","903000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"2070105","2070105","20701","5","44","125","11","10000","517000412","1","903000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"2070106","2070106","20701","6","44","150","11","10000","517000412","1","903000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"2070107","2070107","20701","7","44","175","11","10000","517000412","2","903000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"2070108","2070108","20701","8","44","200","11","10000","517000412","2","903000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"2070109","2070109","20701","9","44","225","11","50000","517000413","1","903000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"2070110","2070110","20701","10","44","250","11","50000","517000413","1","903000004","1","500","4500","5000","6000","3500","500","0","0","5"
"2070201","2070201","20702","1","45","25","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"2070202","2070202","20702","2","45","50","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"2070203","2070203","20702","3","45","75","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
