"Name","MonsterId","GroupId","NameSid","NameTitleSid","HideLevel","MonsterResourceID","MonColorGroupID","MonScale","GhostShader","Race","MonGrade","WayPointAuto","Level","MonType","MaxHP","PhysicalAttack","MagicAttack","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","WalkSpeed","RunSpeed","FastRunSpeed","CombatPower","Exp","NameTagDropItemId","DropType","DropItemId","HpStack","PierceBody","UseAppear","BodyCleartime","FSMIndex","FactionType","ViewRange","ActivityRange","ActivityDelayMinSec","ActivityDelayMaxSec","SearchingType","AiIndex","TargetingType","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","ServerCapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","NaviMeshType","PartsRadius","SiegeMode","CollectItemId","CollectDropRate","CollectDropCount","MonsterFunctionData","SummonGoblinRate01","GoblinId01","SummonGoblinRate02","GoblinId02","QuestDropId"
"201590202","201590202","4","3753012","0","0","502881","110136","0.75","0","3","1","0","160","1","28875","8628","8628","5533","5533","2843","2846","2500","2264","4528","3169","4012","5349","3209","0","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","196","500","500","146870","9148","0","1","209011022","0","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10335010,10335020)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","412","0","200","150","150","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201590211","201590211","4","3753013","0","0","502871","110136","1.1","0","3","3","0","160","1","71899","9059","9059","5533","5533","2843","2846","2500","2264","4528","3169","4012","5349","3209","0","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","210","500","500","146870","18296","123150","1","209013022","71899","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","2","3","(10334010,10334020,10334030)","(10334040,10334050)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(10334040,10334050)","(50,50)","(0,0)","(0,0)","(0,0)","110","435","1000","200","150","150","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201591001","201591001","100","3753014","3700187","0","502811","110128","1.4","0","2","3","1","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","145","350","350","127979","15344","123150","1","209014011","55961","0","2","0","201","2","1500","5000","8","20","0","70910100","1","0.5","0.5","2","3","(10015010,10015020)","(10015030,10015040,10015120,10015130,10015140)","(50,50,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","540","0","100","200","200","1000","2000","2000","0","0","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591002","201591002","100","3753015","3700187","0","502821","0","0.9","0","2","3","1","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","172","500","500","127979","15344","123150","1","209014011","55961","0","0","0","201","2","1500","5000","8","20","0","70910200","1","0.5","0.5","2","3","(10067010,10067020)","(10067030,10067050,10067060)","(33,33,34)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","410","0","200","150","150","1000","2000","2000","0","0","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591003","201591003","100","3753016","3700188","0","502321","0","1.55","0","4","3","1","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","226","350","350","127979","15344","123150","1","209014011","55961","0","0","0","201","2","1500","5000","8","20","0","70910300","1","0.5","0.5","2","3","(10214010,10214020)","(10214030,10214040,10214050)","(33,33,34)","(33,33,34)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","515","0","150","150","150","1000","2000","2000","0","0","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591004","201591004","100","3753017","3700188","0","502671","0","1.7","0","4","3","1","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","199","350","350","127979","15344","123150","1","209014011","55961","0","0","0","201","2","1000","5000","8","20","0","70910400","1","0.5","0.5","2","3","(10224010)","(10224030,10224050)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(10224020,10224040)","(50,50)","(0,0)","(0,0)","(0,0)","110","441","0","130","100","100","1000","2000","2000","0","0","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591005","201591005","200","3753018","3700187","0","502801","0","1.1","0","2","4","1","155","1","3631940","11243","11243","5333","5333","3290","2744","2662","2191","4348","3043","3846","5142","3085","0","2079","1542","0","0","608","532","684","532","0","0","608","532","532","532","142","700","700","131987","25134","0","1","209014012","55876","1","0","0","201","2","1500","5000","8","20","0","70910500","1","0.5","0.5","1","3","(10327010,10327020,10327030)","(10327040,10327050,10327060,10327070,10327080)","(20,20,20,20,20)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","490","0","200","150","150","10000","10000","10000","30","100","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591006","201591006","200","3753019","3700188","0","502661","0","1.8","0","4","4","1","155","1","3631940","11243","11243","5333","5333","3290","2744","2662","2191","4348","3043","3846","5142","3085","0","2079","1542","0","0","608","532","684","532","0","0","608","532","532","532","148","350","350","131987","25134","0","1","209014012","55876","0","0","0","201","2","1000","5000","8","20","0","70910600","1","0.5","0.5","1","3","(10025010,10025020)","(10025030,10025040,10025050,10025120,10025130,10025140)","(15,15,25,15,15,15)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","590","0","160","100","100","10000","10000","10000","30","100","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591007","201591007","300","3753020","0","0","502901","0","1.9","0","3","5","1","160","1","8936813","11216","11216","5533","5533","3412","2846","2750","2264","4528","3169","4012","5349","3209","0","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","152","700","700","146870","45740","0","1","209014013","57657","0","0","0","201","2","1500","5000","8","20","0","70910700","1","0.5","0.5","1","3","(10337010,10337020,10337030,10337040)","(10337050,10337060,10337070,10337080,10337090,10337100,10337110)","(20,20,20,10,10,10,10)","(0,0,0,0,0,0,0)","(0,0,0,0,0,0,0)","(0,0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","810","0","220","180","180","20000","20000","20000","30","100","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591008","201591008","300","3753021","0","0","502911","0","1.7","0","3","5","1","160","1","8936813","11216","11216","5533","5533","3412","2846","2750","2264","4528","3169","4012","5349","3209","0","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","199","700","700","146870","45740","0","1","209014013","57657","1","0","0","201","2","1500","5000","8","20","0","70910800","1","0.5","0.5","1","3","(10338010,10338020,10338030,10338040)","(10338050,10338060,10338070,10338080,10338090,10338100,10338110)","(20,20,20,10,10,10,10)","(0,0,0,0,0,0,0)","(0,0,0,0,0,0,0)","(0,0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","730","0","300","250","250","20000","20000","20000","30","100","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"201591009","201591009","501","3749908","3700056","0","500591","0","3","0","2","3","0","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","73","500","500","127979","15344","123150","1","209024011","55961","0","0","0","506","2","1500","5000","8","20","0","70940100","1","0.5","0.5","2","3","(10020010,10020020)","(10218030,10218130)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","500","0","100","70","70","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201591010","201591010","501","3749908","3700057","0","500591","0","3","0","2","3","0","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","73","500","500","127979","15344","123150","1","209024011","55961","0","0","0","506","2","1500","5000","8","20","0","70940400","1","0.5","0.5","2","3","(10020010,10020020)","(10218030,10218130)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","500","0","100","70","70","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201591011","201591011","501","3749908","3700058","0","500591","0","3","0","2","3","0","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","73","500","500","127979","15344","123150","1","209024011","55961","0","0","0","506","2","1500","5000","8","20","0","70940300","1","0.5","0.5","2","3","(10020010,10020020)","(10218030,10218130)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","500","0","100","70","70","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201591012","201591012","501","3749908","3700059","0","500591","0","3","0","2","3","0","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","73","500","500","127979","15344","123150","1","209024011","55961","0","0","0","506","2","1500","5000","8","20","0","70940200","1","0.5","0.5","2","3","(10020010,10020020)","(10218030,10218130)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","500","0","100","70","70","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201591103","201591103","301","3753022","3700188","0","502681","0","2","0","4","3","0","150","1","1063257","10141","10141","5190","5190","2937","2672","2362","2139","4219","2953","3727","4995","2997","0","2007","1498","0","0","568","497","639","497","0","0","568","497","497","497","78","350","350","127979","15344","123150","1","209014021","55961","0","2","0","101","2","1500","5000","8","20","0","70911100","1","0.5","0.5","2","3","(10043010,10043020,10043030)","(10043040,10043050,10043060,10043070,10043120,10043140)","(20,20,15,15,15,15)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","450","0","130","100","100","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201591104","201591104","301","3753023","0","0","502571","110124","1.1","0","2","4","0","155","1","3631940","11243","11243","5333","5333","3290","2744","2662","2191","4348","3043","3846","5142","3085","0","2079","1542","0","0","608","532","684","532","0","0","608","532","532","532","192","700","700","131987","25134","0","1","209014022","55876","0","0","0","101","2","1500","5000","8","20","0","70911200","1","0.5","0.5","1","3","(10304010,10304020,10304030)","(10304040,10304050,10304060,10304070,10304080)","(20,20,20,20,20)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(10304010,10304040)","(60,40)","(0,0)","(0,0)","(0,0)","110","490","1000","250","250","250","10000","10000","10000","30","100","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201591105","201591105","301","3753024","3700087","0","502521","110124","1.25","0","2","5","0","160","1","8936813","11216","11216","5533","5533","3412","2846","2750","2264","4528","3169","4012","5349","3209","0","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","192","700","700","146870","45740","0","1","209014023","57657","0","0","0","101","2","1500","5000","8","20","0","70911300","1","0.5","0.5","1","3","(10299010,10299020,10299030)","(10299040,10299050,10299060,10299070,10299080,10299090,10299100)","(22,22,20,6,10,10,10)","(0,0,0,0,0,0,0)","(0,0,0,0,0,0,0)","(0,0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","737","0","450","400","400","20000","20000","20000","30","100","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201592001","201592001","0","3701266","605164","1","501652","0","1","0","4","1","0","155","1","326036460","10826","10826","5333","5333","3290","2744","2662","2191","4348","3043","3846","5142","3085","0","2079","1542","0","0","608","532","684","532","0","0","608","532","532","532","178","350","350","131987","8378","0","1","0","0","0","0","0","201","1","1000","5000","8","20","1","0","1","0.5","0.5","1","2","(10206010,10206020)","(10206030,10206040,10206130,10206140)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"201592002","201592002","0","3706017","605164","1","501652","0","1","0","4","1","0","155","1","326036460","10826","10826","5333","5333","3290","2744","2662","2191","4348","3043","3846","5142","3085","0","2079","1542","0","0","608","532","684","532","0","0","608","532","532","532","178","350","350","131987","8378","0","1","0","0","0","0","0","201","1","1000","5000","8","20","1","0","1","0.5","0.5","1","2","(10206010,10206020)","(10206030,10206040,10206130,10206140)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"201592003","201592003","0","3701266","605166","1","500151","0","1","0","4","1","0","155","1","326036460","10826","10826","5333","5333","3290","2744","2662","2191","4348","3043","3846","5142","3085","0","2079","1542","0","0","608","532","684","532","0","0","608","532","532","532","100","350","350","131987","8378","0","1","0","0","0","0","0","201","1","1000","5000","8","20","1","0","1","0.5","0.5","1","2","(10021010,10021020)","(10021030,10021040,10021120,10021130)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"201592004","201592004","0","3706017","605167","1","500151","0","1","0","4","1","0","155","1","326036460","10826","10826","5333","5333","3290","2744","2662","2191","4348","3043","3846","5142","3085","0","2079","1542","0","0","608","532","684","532","0","0","608","532","532","532","100","350","350","131987","8378","0","1","0","0","0","0","0","201","1","1000","5000","8","20","1","0","1","0.5","0.5","1","2","(10021010,10021020)","(10021030,10021040,10021120,10021130)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","130","100","100","500","500","0","0","0","0","0","0","0","0","0","HideLv","0","0","0","0","(0)"
"201600001","201600001","1","3753049","0","0","503271","0","1","0","2","1","0","175","1","43914","9755","9755","5959","5959","3067","3071","2672","2420","4935","3454","4385","5799","3479","0","2407","1739","0","0","768","672","864","672","0","0","768","672","672","672","220","350","350","174140","11914","0","1","210011012","0","0","0","0","201","2","2000","5000","8","20","0","0","1","1","1","4","6","(10094010,10094020)","(10094030,10094040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","200","160","160","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201600002","201600002","1","3753050","0","0","503281","0","1","0","2","1","0","175","1","43914","9755","9755","5959","5959","3067","3071","2672","2420","4935","3454","4385","5799","3479","0","2407","1739","0","0","768","672","864","672","0","0","768","672","672","672","242","350","350","174140","11914","0","1","210011012","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10019010,10019020)","(10019030,10019040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","150","130","130","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201600003","201600003","1","3753051","0","0","503291","0","1.3","0","2","1","0","175","1","43914","9755","9755","5959","5959","3067","3071","2672","2420","4935","3454","4385","5799","3479","0","2407","1739","0","0","768","672","864","672","0","0","768","672","672","672","306","350","350","174140","11914","0","1","210011012","0","0","0","0","201","2","10000","5000","8","20","0","0","1","0.5","0.5","4","6","(10196010,10196020)","(10196030,10196040,10196050)","(33,33,34)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","505","0","250","200","200","500","500","20000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"201600004","201600004","1","3753052","0","0","503281","0","1","0","2","1","0","175","1","43914","9755","9755","5959","5959","3067","3071","2672","2420","4935","3454","4385","5799","3479","0","2407","1739","0","0","768","672","864","672","0","0","768","672","672","672","242","350","350","174140","11914","0","1","210011012","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","4","6","(10019010,10019020)","(10019030,10019040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","150","130","130","500","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
