"Name","DropPositionId","DropPositionGroupId","Position"
"13768","13768","10301","(X=191,Y=1280,Z=973)"
"13769","13769","10301","(X=-143,Y=1280,Z=973)"
"13770","13770","10301","(X=-527,Y=1280,Z=973)"
"13771","13771","10301","(X=-828,Y=1280,Z=973)"
"13772","13772","10301","(X=-1105,Y=1280,Z=973)"
"13773","13773","10301","(X=-1400,Y=1280,Z=973)"
"13774","13774","10301","(X=-1697,Y=1280,Z=973)"
"13775","13775","10301","(X=-2032,Y=1280,Z=973)"
"13776","13776","10301","(X=-2416,Y=1280,Z=973)"
"13777","13777","10301","(X=-2794,Y=1280,Z=973)"
"13778","13778","10301","(X=-3179,Y=1280,Z=973)"
"13779","13779","10301","(X=2975,Y=987,Z=973)"
"13780","13780","10301","(X=2698,Y=987,Z=973)"
"13781","13781","10301","(X=2403,Y=987,Z=973)"
"13782","13782","10301","(X=2106,Y=987,Z=973)"
"13783","13783","10301","(X=1771,Y=987,Z=973)"
"13784","13784","10301","(X=1387,Y=987,Z=973)"
"13785","13785","10301","(X=1060,Y=987,Z=973)"
"13786","13786","10301","(X=783,Y=987,Z=973)"
"13787","13787","10301","(X=487,Y=987,Z=973)"
"13788","13788","10301","(X=191,Y=987,Z=973)"
"13789","13789","10301","(X=-143,Y=987,Z=973)"
"13790","13790","10301","(X=-527,Y=987,Z=973)"
"13791","13791","10301","(X=-828,Y=987,Z=973)"
"13792","13792","10301","(X=-1105,Y=987,Z=973)"
"13793","13793","10301","(X=-1400,Y=987,Z=973)"
"13794","13794","10301","(X=-1697,Y=987,Z=973)"
"13795","13795","10301","(X=-2032,Y=987,Z=973)"
"13796","13796","10301","(X=-2416,Y=987,Z=973)"
"13797","13797","10301","(X=-2794,Y=987,Z=973)"
"13798","13798","10301","(X=-3179,Y=987,Z=973)"
"13799","13799","10301","(X=2975,Y=684,Z=973)"
"13800","13800","10301","(X=2698,Y=684,Z=973)"
"13801","13801","10301","(X=2403,Y=684,Z=973)"
"13802","13802","10301","(X=2106,Y=684,Z=973)"
"13803","13803","10301","(X=1771,Y=684,Z=973)"
"13804","13804","10301","(X=1387,Y=684,Z=973)"
"13805","13805","10301","(X=1060,Y=684,Z=973)"
"13806","13806","10301","(X=783,Y=684,Z=973)"
"13807","13807","10301","(X=487,Y=684,Z=973)"
"13808","13808","10301","(X=191,Y=684,Z=973)"
"13809","13809","10301","(X=-143,Y=684,Z=973)"
"13810","13810","10301","(X=-527,Y=684,Z=973)"
"13811","13811","10301","(X=-828,Y=684,Z=973)"
"13812","13812","10301","(X=-1105,Y=684,Z=973)"
"13813","13813","10301","(X=-1400,Y=684,Z=973)"
"13814","13814","10301","(X=-1697,Y=684,Z=973)"
"13815","13815","10301","(X=-2032,Y=684,Z=973)"
"13816","13816","10301","(X=-2416,Y=684,Z=973)"
"13817","13817","10301","(X=-2794,Y=684,Z=973)"
"13818","13818","10301","(X=-3179,Y=684,Z=973)"
"13819","13819","10301","(X=2975,Y=353,Z=973)"
"13820","13820","10301","(X=2698,Y=353,Z=973)"
"13821","13821","10301","(X=2403,Y=353,Z=973)"
"13822","13822","10301","(X=2106,Y=353,Z=973)"
"13823","13823","10301","(X=1771,Y=353,Z=973)"
"13824","13824","10301","(X=1387,Y=353,Z=973)"
"13825","13825","10301","(X=1060,Y=353,Z=973)"
"13826","13826","10301","(X=783,Y=353,Z=973)"
"13827","13827","10301","(X=487,Y=353,Z=973)"
"13828","13828","10301","(X=191,Y=353,Z=973)"
"13829","13829","10301","(X=-143,Y=353,Z=973)"
"13830","13830","10301","(X=-527,Y=353,Z=973)"
"13831","13831","10301","(X=-828,Y=353,Z=973)"
"13832","13832","10301","(X=-1105,Y=353,Z=973)"
"13833","13833","10301","(X=-1400,Y=353,Z=973)"
"13834","13834","10301","(X=-1697,Y=353,Z=973)"
"13835","13835","10301","(X=-2032,Y=353,Z=973)"
"13836","13836","10301","(X=-2416,Y=353,Z=973)"
"13837","13837","10301","(X=-2794,Y=353,Z=973)"
"13838","13838","10301","(X=-3179,Y=353,Z=973)"
"13839","13839","10301","(X=2975,Y=-432,Z=973)"
"13840","13840","10301","(X=2698,Y=-432,Z=973)"
"13841","13841","10301","(X=2403,Y=-432,Z=973)"
"13842","13842","10301","(X=2106,Y=-432,Z=973)"
"13843","13843","10301","(X=1771,Y=-432,Z=973)"
"13844","13844","10301","(X=1387,Y=-432,Z=973)"
"13845","13845","10301","(X=1060,Y=-432,Z=973)"
"13846","13846","10301","(X=783,Y=-432,Z=973)"
"13847","13847","10301","(X=487,Y=-432,Z=973)"
"13848","13848","10301","(X=191,Y=-432,Z=973)"
"13849","13849","10301","(X=-143,Y=-432,Z=973)"
"13850","13850","10301","(X=-527,Y=-432,Z=973)"
"13851","13851","10301","(X=-828,Y=-432,Z=973)"
"13852","13852","10301","(X=-1105,Y=-432,Z=973)"
"13853","13853","10301","(X=-1400,Y=-432,Z=973)"
"13854","13854","10301","(X=-1697,Y=-432,Z=973)"
"13855","13855","10301","(X=-2032,Y=-432,Z=973)"
"13856","13856","10301","(X=-2416,Y=-432,Z=973)"
"13857","13857","10301","(X=-2794,Y=-432,Z=973)"
"13858","13858","10301","(X=-3179,Y=-432,Z=973)"
"13859","13859","10301","(X=2975,Y=-716,Z=973)"
"13860","13860","10301","(X=2698,Y=-716,Z=973)"
"13861","13861","10301","(X=2403,Y=-716,Z=973)"
"13862","13862","10301","(X=2106,Y=-716,Z=973)"
"13863","13863","10301","(X=1771,Y=-716,Z=973)"
"13864","13864","10301","(X=1387,Y=-716,Z=973)"
"13865","13865","10301","(X=1060,Y=-716,Z=973)"
"13866","13866","10301","(X=783,Y=-716,Z=973)"
"13867","13867","10301","(X=487,Y=-716,Z=973)"
"13868","13868","10301","(X=191,Y=-716,Z=973)"
"13869","13869","10301","(X=-143,Y=-716,Z=973)"
"13870","13870","10301","(X=-527,Y=-716,Z=973)"
"13871","13871","10301","(X=-828,Y=-716,Z=973)"
"13872","13872","10301","(X=-1105,Y=-716,Z=973)"
"13873","13873","10301","(X=-1400,Y=-716,Z=973)"
"13874","13874","10301","(X=-1697,Y=-716,Z=973)"
"13875","13875","10301","(X=-2032,Y=-716,Z=973)"
"13876","13876","10301","(X=-2416,Y=-716,Z=973)"
"13877","13877","10301","(X=-2794,Y=-716,Z=973)"
"13878","13878","10301","(X=-3179,Y=-716,Z=973)"
"13879","13879","10301","(X=2975,Y=-1012,Z=973)"
"13880","13880","10301","(X=2698,Y=-1012,Z=973)"
"13881","13881","10301","(X=2403,Y=-1012,Z=973)"
"13882","13882","10301","(X=2106,Y=-1012,Z=973)"
"13883","13883","10301","(X=1771,Y=-1012,Z=973)"
"13884","13884","10301","(X=1387,Y=-1012,Z=973)"
"13885","13885","10301","(X=1060,Y=-1012,Z=973)"
"13886","13886","10301","(X=783,Y=-1012,Z=973)"
"13887","13887","10301","(X=487,Y=-1012,Z=973)"
"13888","13888","10301","(X=191,Y=-1012,Z=973)"
"13889","13889","10301","(X=-143,Y=-1012,Z=973)"
"13890","13890","10301","(X=-527,Y=-1012,Z=973)"
"13891","13891","10301","(X=-828,Y=-1012,Z=973)"
"13892","13892","10301","(X=-1105,Y=-1012,Z=973)"
"13893","13893","10301","(X=-1400,Y=-1012,Z=973)"
"13894","13894","10301","(X=-1697,Y=-1012,Z=973)"
"13895","13895","10301","(X=-2032,Y=-1012,Z=973)"
"13896","13896","10301","(X=-2416,Y=-1012,Z=973)"
"13897","13897","10301","(X=-2794,Y=-1012,Z=973)"
"13898","13898","10301","(X=-3179,Y=-1012,Z=973)"
"13899","13899","10301","(X=2975,Y=-1301,Z=973)"
"13900","13900","10301","(X=2698,Y=-1301,Z=973)"
"13901","13901","10301","(X=2403,Y=-1301,Z=973)"
"13902","13902","10301","(X=2106,Y=-1301,Z=973)"
"13903","13903","10301","(X=1771,Y=-1301,Z=973)"
"13904","13904","10301","(X=1387,Y=-1301,Z=973)"
"13905","13905","10301","(X=1060,Y=-1301,Z=973)"
"13906","13906","10301","(X=783,Y=-1301,Z=973)"
"13907","13907","10301","(X=487,Y=-1301,Z=973)"
"13908","13908","10301","(X=191,Y=-1301,Z=973)"
"13909","13909","10301","(X=-143,Y=-1301,Z=973)"
"13910","13910","10301","(X=-527,Y=-1301,Z=973)"
"13911","13911","10301","(X=-828,Y=-1301,Z=973)"
"13912","13912","10301","(X=-1105,Y=-1301,Z=973)"
"13913","13913","10301","(X=-1400,Y=-1301,Z=973)"
"13914","13914","10301","(X=-1697,Y=-1301,Z=973)"
"13915","13915","10301","(X=-2032,Y=-1301,Z=973)"
"13916","13916","10301","(X=-2416,Y=-1301,Z=973)"
"13917","13917","10301","(X=-2794,Y=-1301,Z=973)"
"13918","13918","10301","(X=-3179,Y=-1301,Z=973)"
"13919","13919","10301","(X=2975,Y=-1602,Z=973)"
"13920","13920","10301","(X=2698,Y=-1602,Z=973)"
"13921","13921","10301","(X=2403,Y=-1602,Z=973)"
"13922","13922","10301","(X=2106,Y=-1602,Z=973)"
"13923","13923","10301","(X=1771,Y=-1602,Z=973)"
"13924","13924","10301","(X=1387,Y=-1602,Z=973)"
"13925","13925","10301","(X=1060,Y=-1602,Z=973)"
"13926","13926","10301","(X=783,Y=-1602,Z=973)"
"13927","13927","10301","(X=487,Y=-1602,Z=973)"
"13928","13928","10301","(X=191,Y=-1602,Z=973)"
"13929","13929","10301","(X=-143,Y=-1602,Z=973)"
"13930","13930","10301","(X=-527,Y=-1602,Z=973)"
"13931","13931","10301","(X=-828,Y=-1602,Z=973)"
"13932","13932","10301","(X=-1105,Y=-1602,Z=973)"
"13933","13933","10301","(X=-1400,Y=-1602,Z=973)"
"13934","13934","10301","(X=-1697,Y=-1602,Z=973)"
"13935","13935","10301","(X=-2032,Y=-1602,Z=973)"
"13936","13936","10301","(X=-2416,Y=-1602,Z=973)"
"13937","13937","10301","(X=-2794,Y=-1602,Z=973)"
"13938","13938","10301","(X=-3179,Y=-1602,Z=973)"
"13939","13939","10301","(X=2975,Y=-1896,Z=973)"
"13940","13940","10301","(X=2698,Y=-1896,Z=973)"
"13941","13941","10301","(X=2403,Y=-1896,Z=973)"
"13942","13942","10301","(X=2106,Y=-1896,Z=973)"
"13943","13943","10301","(X=1771,Y=-1896,Z=973)"
"13944","13944","10301","(X=1387,Y=-1896,Z=973)"
"13945","13945","10301","(X=1060,Y=-1896,Z=973)"
"13946","13946","10301","(X=783,Y=-1896,Z=973)"
"13947","13947","10301","(X=487,Y=-1896,Z=973)"
"13948","13948","10301","(X=191,Y=-1896,Z=973)"
"13949","13949","10301","(X=-143,Y=-1896,Z=973)"
"13950","13950","10301","(X=-527,Y=-1896,Z=973)"
"13951","13951","10301","(X=-828,Y=-1896,Z=973)"
"13952","13952","10301","(X=-1105,Y=-1896,Z=973)"
"13953","13953","10301","(X=-1400,Y=-1896,Z=973)"
"13954","13954","10301","(X=-1697,Y=-1896,Z=973)"
"13955","13955","10301","(X=-2032,Y=-1896,Z=973)"
"13956","13956","10301","(X=-2416,Y=-1896,Z=973)"
"13957","13957","10301","(X=-2794,Y=-1896,Z=973)"
"13958","13958","10301","(X=-3179,Y=-1896,Z=973)"
"13959","13959","10301","(X=2975,Y=-2192,Z=973)"
"13960","13960","10301","(X=2698,Y=-2192,Z=973)"
"13961","13961","10301","(X=2403,Y=-2192,Z=973)"
"13962","13962","10301","(X=2106,Y=-2192,Z=973)"
"13963","13963","10301","(X=1771,Y=-2192,Z=973)"
"13964","13964","10301","(X=1387,Y=-2192,Z=973)"
"13965","13965","10301","(X=1060,Y=-2192,Z=973)"
"13966","13966","10301","(X=783,Y=-2192,Z=973)"
"13967","13967","10301","(X=487,Y=-2192,Z=973)"
"13968","13968","10301","(X=191,Y=-2192,Z=973)"
"13969","13969","10301","(X=-143,Y=-2192,Z=973)"
"13970","13970","10301","(X=-527,Y=-2192,Z=973)"
"13971","13971","10301","(X=-828,Y=-2192,Z=973)"
"13972","13972","10301","(X=-1105,Y=-2192,Z=973)"
"13973","13973","10301","(X=-1400,Y=-2192,Z=973)"
"13974","13974","10301","(X=-1697,Y=-2192,Z=973)"
"13975","13975","10301","(X=-2032,Y=-2192,Z=973)"
"13976","13976","10301","(X=-2416,Y=-2192,Z=973)"
"13977","13977","10301","(X=-2794,Y=-2192,Z=973)"
"13978","13978","10301","(X=-3179,Y=-2192,Z=973)"
"13979","13979","10301","(X=2975,Y=-2470,Z=973)"
"13980","13980","10301","(X=2698,Y=-2470,Z=973)"
"13981","13981","10301","(X=2403,Y=-2470,Z=973)"
"13982","13982","10301","(X=2106,Y=-2470,Z=973)"
"13983","13983","10301","(X=1771,Y=-2470,Z=973)"
"13984","13984","10301","(X=1387,Y=-2470,Z=973)"
"13985","13985","10301","(X=1060,Y=-2470,Z=973)"
"13986","13986","10301","(X=783,Y=-2470,Z=973)"
"13987","13987","10301","(X=487,Y=-2470,Z=973)"
"13988","13988","10301","(X=191,Y=-2470,Z=973)"
"13989","13989","10301","(X=-143,Y=-2470,Z=973)"
"13990","13990","10301","(X=-527,Y=-2470,Z=973)"
"13991","13991","10301","(X=-828,Y=-2470,Z=973)"
"13992","13992","10301","(X=-1105,Y=-2470,Z=973)"
"13993","13993","10301","(X=-1400,Y=-2470,Z=973)"
"13994","13994","10301","(X=-1697,Y=-2470,Z=973)"
"13995","13995","10301","(X=-2032,Y=-2470,Z=973)"
"13996","13996","10301","(X=-2416,Y=-2470,Z=973)"
"13997","13997","10301","(X=-2794,Y=-2470,Z=973)"
"13998","13998","10301","(X=-3179,Y=-2470,Z=973)"
"13999","13999","10301","(X=2975,Y=-2735,Z=973)"
"14000","14000","10301","(X=2698,Y=-2735,Z=973)"
"14001","14001","10301","(X=2403,Y=-2735,Z=973)"
"14002","14002","10301","(X=2106,Y=-2735,Z=973)"
"14003","14003","10301","(X=1771,Y=-2735,Z=973)"
"14004","14004","10301","(X=1387,Y=-2735,Z=973)"
"14005","14005","10301","(X=1060,Y=-2735,Z=973)"
"14006","14006","10301","(X=783,Y=-2735,Z=973)"
"14007","14007","10301","(X=487,Y=-2735,Z=973)"
"14008","14008","10301","(X=191,Y=-2735,Z=973)"
"14009","14009","10301","(X=-143,Y=-2735,Z=973)"
"14010","14010","10301","(X=-527,Y=-2735,Z=973)"
"14011","14011","10301","(X=-828,Y=-2735,Z=973)"
"14012","14012","10301","(X=-1105,Y=-2735,Z=973)"
"14013","14013","10301","(X=-1400,Y=-2735,Z=973)"
"14014","14014","10301","(X=-1697,Y=-2735,Z=973)"
"14015","14015","10301","(X=-2032,Y=-2735,Z=973)"
"14016","14016","10301","(X=-2416,Y=-2735,Z=973)"
"14017","14017","10301","(X=-2794,Y=-2735,Z=973)"
"14018","14018","10301","(X=-3179,Y=-2735,Z=973)"
"14019","14019","10301","(X=2698,Y=-2998,Z=973)"
"14020","14020","10301","(X=2403,Y=-2998,Z=973)"
"14021","14021","10301","(X=2106,Y=-2998,Z=973)"
"14022","14022","10301","(X=1771,Y=-2998,Z=973)"
"14023","14023","10301","(X=1387,Y=-2998,Z=973)"
"14024","14024","10301","(X=1060,Y=-2998,Z=973)"
"14025","14025","10301","(X=191,Y=-2998,Z=973)"
"14026","14026","10301","(X=-143,Y=-2998,Z=973)"
"14027","14027","10301","(X=-1105,Y=-2998,Z=973)"
"14028","14028","10301","(X=-1400,Y=-2998,Z=973)"
"14029","14029","10301","(X=-1697,Y=-2998,Z=973)"
"14030","14030","10301","(X=-2032,Y=-2998,Z=973)"
"14031","14031","10301","(X=-2416,Y=-2998,Z=973)"
"14032","14032","10301","(X=-2794,Y=-2998,Z=973)"
"14033","14033","10301","(X=-3179,Y=-2998,Z=973)"
"14034","14034","10301","(X=2698,Y=117,Z=973)"
"14035","14035","10301","(X=2403,Y=117,Z=973)"
"14036","14036","10301","(X=2106,Y=117,Z=973)"
"14037","14037","10301","(X=1771,Y=117,Z=973)"
"14038","14038","10301","(X=1387,Y=117,Z=973)"
"14039","14039","10301","(X=1060,Y=117,Z=973)"
"14040","14040","10301","(X=783,Y=117,Z=973)"
"14041","14041","10301","(X=487,Y=117,Z=973)"
"14042","14042","10301","(X=191,Y=117,Z=973)"
"14043","14043","10301","(X=-143,Y=117,Z=973)"
"14044","14044","10301","(X=-527,Y=117,Z=973)"
"14045","14045","10301","(X=-828,Y=117,Z=973)"
"14046","14046","10301","(X=-1105,Y=117,Z=973)"
"14047","14047","10301","(X=-1400,Y=117,Z=973)"
"14048","14048","10301","(X=-1697,Y=117,Z=973)"
"14049","14049","10301","(X=-2032,Y=117,Z=973)"
"14050","14050","10301","(X=-2416,Y=117,Z=973)"
"14051","14051","10301","(X=-2794,Y=117,Z=973)"
"14052","14052","10301","(X=2698,Y=-99,Z=973)"
"14053","14053","10301","(X=2403,Y=-99,Z=973)"
"14054","14054","10301","(X=2106,Y=-99,Z=973)"
"14055","14055","10301","(X=1771,Y=-99,Z=973)"
"14056","14056","10301","(X=1387,Y=-99,Z=973)"
"14057","14057","10301","(X=1060,Y=-99,Z=973)"
"14058","14058","10301","(X=783,Y=-99,Z=973)"
"14059","14059","10301","(X=487,Y=-99,Z=973)"
"14060","14060","10301","(X=191,Y=-99,Z=973)"
"14061","14061","10301","(X=-143,Y=-99,Z=973)"
"14062","14062","10301","(X=-527,Y=-99,Z=973)"
"14063","14063","10301","(X=-828,Y=-99,Z=973)"
"14064","14064","10301","(X=-1105,Y=-99,Z=973)"
"14065","14065","10301","(X=-1400,Y=-99,Z=973)"
"14066","14066","10301","(X=-1697,Y=-99,Z=973)"
"14067","14067","10301","(X=-2032,Y=-99,Z=973)"
"14068","14068","10301","(X=-2416,Y=-99,Z=973)"
"14069","14069","10301","(X=-2794,Y=-99,Z=973)"
"14070","14070","10301","(X=2561,Y=3210,Z=973)"
"14071","14071","10301","(X=2266,Y=3210,Z=973)"
"14072","14072","10301","(X=1970,Y=3210,Z=973)"
"14073","14073","10301","(X=1635,Y=3210,Z=973)"
"14074","14074","10301","(X=1250,Y=3210,Z=973)"
"14075","14075","10301","(X=191,Y=3210,Z=973)"
"14076","14076","10301","(X=-143,Y=3210,Z=973)"
"14077","14077","10301","(X=-1406,Y=3210,Z=973)"
"14078","14078","10301","(X=-1702,Y=3210,Z=973)"
"14079","14079","10301","(X=-2037,Y=3210,Z=973)"
"14080","14080","10301","(X=-2421,Y=3210,Z=973)"
"14081","14081","10301","(X=-2800,Y=3210,Z=973)"
"14082","14082","10301","(X=2403,Y=-3268,Z=973)"
"14083","14083","10301","(X=2106,Y=-3268,Z=973)"
"14084","14084","10301","(X=1771,Y=-3268,Z=973)"
"14085","14085","10301","(X=1387,Y=-3268,Z=973)"
"14086","14086","10301","(X=191,Y=-3268,Z=973)"
"14087","14087","10301","(X=-143,Y=-3268,Z=973)"
"14088","14088","10301","(X=-1400,Y=-3268,Z=973)"
"14089","14089","10301","(X=-1697,Y=-3268,Z=973)"
"14090","14090","10301","(X=-2032,Y=-3268,Z=973)"
"14091","14091","10301","(X=-2416,Y=-3268,Z=973)"
"14092","14092","10301","(X=-32,Y=-3557,Z=966)"
"14093","14093","10301","(X=-15,Y=-3836,Z=966)"
"14094","14094","10301","(X=-48,Y=3623,Z=945)"
"14095","14095","10301","(X=-26,Y=4000,Z=775)"
"14096","14096","10301","(X=-172,Y=4291,Z=775)"
"14097","14097","10301","(X=-167,Y=4562,Z=775)"
"14098","14098","10301","(X=-159,Y=4804,Z=775)"
"14099","14099","10301","(X=127,Y=4316,Z=775)"
"14100","14100","10301","(X=96,Y=4556,Z=775)"
"14101","14101","10301","(X=97,Y=4799,Z=775)"
"14102","14102","10301","(X=-139,Y=5093,Z=775)"
"14103","14103","10301","(X=117,Y=5088,Z=775)"
"14104","14104","10301","(X=-132,Y=5323,Z=775)"
"14105","14105","10301","(X=124,Y=5319,Z=775)"
"14106","14106","10301","(X=-135,Y=5562,Z=775)"
"14107","14107","10301","(X=122,Y=5557,Z=775)"
"14108","14108","10301","(X=-129,Y=5831,Z=775)"
"14109","14109","10301","(X=127,Y=5826,Z=775)"
"14110","14110","10301","(X=-141,Y=6044,Z=775)"
"14111","14111","10301","(X=116,Y=6039,Z=775)"
"14112","14112","10301","(X=-1,Y=6239,Z=775)"
"14113","14113","10301","(X=-7,Y=6554,Z=705)"
"14114","14114","10301","(X=-185,Y=6903,Z=705)"
"14115","14115","10301","(X=35,Y=6892,Z=705)"
"14116","14116","10301","(X=-247,Y=6940,Z=470)"
"14117","14117","10301","(X=-27,Y=6928,Z=471)"
"14118","14118","10301","(X=209,Y=6900,Z=470)"
"14119","14119","10301","(X=-2105,Y=6927,Z=441)"
"14120","14120","10301","(X=-1885,Y=6915,Z=441)"
"14121","14121","10301","(X=-1648,Y=6888,Z=441)"
"14122","14122","10301","(X=-1374,Y=6899,Z=441)"
"14123","14123","10301","(X=-2661,Y=7226,Z=441)"
"14124","14124","10301","(X=-2441,Y=7214,Z=441)"
"14125","14125","10301","(X=-2204,Y=7186,Z=441)"
"14126","14126","10301","(X=-1931,Y=7197,Z=441)"
"14127","14127","10301","(X=-1579,Y=7214,Z=441)"
"14128","14128","10301","(X=-1359,Y=7202,Z=441)"
"14129","14129","10301","(X=-1122,Y=7175,Z=441)"
"14130","14130","10301","(X=-848,Y=7186,Z=441)"
"14131","14131","10301","(X=-474,Y=7202,Z=441)"
"14132","14132","10301","(X=-254,Y=7190,Z=441)"
"14133","14133","10301","(X=-17,Y=7163,Z=441)"
"14134","14134","10301","(X=255,Y=7174,Z=441)"
"14135","14135","10301","(X=636,Y=7215,Z=441)"
"14136","14136","10301","(X=856,Y=7203,Z=441)"
"14137","14137","10301","(X=1093,Y=7176,Z=441)"
"14138","14138","10301","(X=1366,Y=7187,Z=441)"
"14139","14139","10301","(X=1357,Y=6928,Z=441)"
"14140","14140","10301","(X=1577,Y=6916,Z=441)"
"14141","14141","10301","(X=1814,Y=6888,Z=441)"
"14142","14142","10301","(X=2087,Y=6899,Z=441)"
"14143","14143","10301","(X=1702,Y=7174,Z=441)"
"14144","14144","10301","(X=1922,Y=7163,Z=441)"
"14145","14145","10301","(X=2159,Y=7135,Z=441)"
"14146","14146","10301","(X=2433,Y=7146,Z=441)"
"14147","14147","10301","(X=-2661,Y=7493,Z=441)"
"14148","14148","10301","(X=-2441,Y=7481,Z=441)"
"14149","14149","10301","(X=-2204,Y=7453,Z=441)"
"14150","14150","10301","(X=-1931,Y=7464,Z=441)"
"14151","14151","10301","(X=-1579,Y=7481,Z=441)"
"14152","14152","10301","(X=-1359,Y=7469,Z=441)"
"14153","14153","10301","(X=-1122,Y=7442,Z=441)"
"14154","14154","10301","(X=-848,Y=7453,Z=441)"
"14155","14155","10301","(X=-474,Y=7469,Z=441)"
"14156","14156","10301","(X=-254,Y=7457,Z=441)"
"14157","14157","10301","(X=-17,Y=7430,Z=441)"
"14158","14158","10301","(X=255,Y=7441,Z=441)"
"14159","14159","10301","(X=636,Y=7482,Z=441)"
"14160","14160","10301","(X=856,Y=7470,Z=441)"
"14161","14161","10301","(X=1093,Y=7443,Z=441)"
"14162","14162","10301","(X=1366,Y=7454,Z=441)"
"14163","14163","10301","(X=1702,Y=7441,Z=441)"
"14164","14164","10301","(X=1922,Y=7430,Z=441)"
"14165","14165","10301","(X=2159,Y=7402,Z=441)"
"14166","14166","10301","(X=2433,Y=7413,Z=441)"
"14167","14167","10301","(X=-2661,Y=7789,Z=441)"
"14168","14168","10301","(X=-2441,Y=7778,Z=441)"
"14169","14169","10301","(X=-2204,Y=7750,Z=441)"
"14170","14170","10301","(X=-1931,Y=7761,Z=441)"
"14171","14171","10301","(X=-1579,Y=7778,Z=441)"
"14172","14172","10301","(X=-1359,Y=7766,Z=441)"
"14173","14173","10301","(X=-1122,Y=7738,Z=441)"
"14174","14174","10301","(X=-848,Y=7749,Z=441)"
"14175","14175","10301","(X=-474,Y=7766,Z=441)"
"14176","14176","10301","(X=-254,Y=7754,Z=441)"
"14177","14177","10301","(X=-17,Y=7726,Z=441)"
"14178","14178","10301","(X=255,Y=7737,Z=441)"
"14179","14179","10301","(X=636,Y=7779,Z=441)"
"14180","14180","10301","(X=856,Y=7767,Z=441)"
"14181","14181","10301","(X=1093,Y=7740,Z=441)"
"14182","14182","10301","(X=1366,Y=7751,Z=441)"
"14183","14183","10301","(X=1702,Y=7738,Z=441)"
"14184","14184","10301","(X=1922,Y=7727,Z=441)"
"14185","14185","10301","(X=2159,Y=7699,Z=441)"
"14186","14186","10301","(X=2433,Y=7710,Z=441)"
"14187","14187","10301","(X=-2661,Y=8082,Z=441)"
"14188","14188","10301","(X=-2441,Y=8071,Z=441)"
"14189","14189","10301","(X=-2204,Y=8043,Z=441)"
"14190","14190","10301","(X=-1931,Y=8054,Z=441)"
"14191","14191","10301","(X=-1579,Y=8071,Z=441)"
"14192","14192","10301","(X=-1359,Y=8059,Z=441)"
"14193","14193","10301","(X=-1122,Y=8031,Z=441)"
"14194","14194","10301","(X=-848,Y=8042,Z=441)"
"14195","14195","10301","(X=-474,Y=8059,Z=441)"
"14196","14196","10301","(X=-254,Y=8047,Z=441)"
"14197","14197","10301","(X=-17,Y=8019,Z=441)"
"14198","14198","10301","(X=255,Y=8030,Z=441)"
"14199","14199","10301","(X=636,Y=8072,Z=441)"
"14200","14200","10301","(X=856,Y=8060,Z=441)"
"14201","14201","10301","(X=1093,Y=8032,Z=441)"
"14202","14202","10301","(X=1366,Y=8043,Z=441)"
"14203","14203","10301","(X=1702,Y=8031,Z=441)"
"14204","14204","10301","(X=1922,Y=8019,Z=441)"
"14205","14205","10301","(X=2159,Y=7992,Z=441)"
"14206","14206","10301","(X=2433,Y=8003,Z=441)"
"14207","14207","10301","(X=-2661,Y=8392,Z=441)"
"14208","14208","10301","(X=-2441,Y=8380,Z=441)"
"14209","14209","10301","(X=-2204,Y=8352,Z=441)"
"14210","14210","10301","(X=-1931,Y=8363,Z=441)"
"14211","14211","10301","(X=-1579,Y=8380,Z=441)"
"14212","14212","10301","(X=-1359,Y=8368,Z=441)"
