"Name","WarpId","Arrival_StageId","Coordinate","RotationYaw","CameraYaw","CameraPitch","CameraDistance","WarpArrivalRadius"
"27048","27048","10083","(X=18390.179688,Y=-16431.634766,Z=1822.277222)","-180","160","0","350","0"
"29001","29001","201520301","(X=14925.332031,Y=1.748873,Z=389.142456)","180","-180","0","350","0"
"29002","29002","10090","(X=-8552.714844,Y=1036.194824,Z=1069.308594)","-90","-110","0","350","0"
"29003","29003","201520301","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","0","0","0","350","0"
"29004","29004","10090","(X=14540.108398,Y=3745.622314,Z=630.873291)","0","-20","0","350","0"
"29005","29005","201520302","(X=10916.606445,Y=6512.153320,Z=-131.249542)","-180","-180","0","350","0"
"29006","29006","10090","(X=-3587.219971,Y=-13408.523438,Z=1794.149536)","0","-20","0","350","0"
"29007","29007","201520302","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","0","0","0","350","0"
"29008","29008","10090","(X=-15936.404297,Y=2449.256592,Z=584.650269)","90","70","0","350","0"
"29009","29009","201520303","(X=-18282.664063,Y=56.372372,Z=377.064667)","0","0","0","350","0"
"29010","29010","10090","(X=13628.569336,Y=-13453.404297,Z=4243.079102)","0","-20","0","350","0"
"29011","29011","201520303","(X=18265.343750,Y=60.368248,Z=376.590363)","180","180","0","350","0"
"29012","29012","10090","(X=-12833.051758,Y=14335.992188,Z=1914.469604)","0","-20","0","350","0"
"29013","29013","201520304","(X=10916.606445,Y=6512.153320,Z=-131.249542)","-180","-180","0","350","0"
"29014","29014","10091","(X=-8552.714844,Y=1036.194824,Z=1069.308594)","-90","-110","0","350","0"
"29015","29015","201520304","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","0","0","0","350","0"
"29016","29016","10091","(X=14540.108398,Y=3745.622314,Z=630.873291)","0","-20","0","350","0"
"29017","29017","201520305","(X=-18282.664063,Y=56.372372,Z=377.064667)","0","0","0","350","0"
"29018","29018","10091","(X=-3587.219971,Y=-13408.523438,Z=1794.149536)","0","-20","0","350","0"
"29019","29019","201520305","(X=18265.343750,Y=60.368248,Z=376.590363)","180","180","0","350","0"
"29020","29020","10091","(X=-15936.404297,Y=2449.256592,Z=584.650269)","90","70","0","350","0"
"29021","29021","201520306","(X=14925.332031,Y=1.748873,Z=389.142456)","180","-180","0","350","0"
"29022","29022","10091","(X=13628.569336,Y=-13453.404297,Z=4243.079102)","0","-20","0","350","0"
"29023","29023","201520306","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","0","0","0","350","0"
"29024","29024","10091","(X=-12833.051758,Y=14335.992188,Z=1914.469604)","0","-20","0","350","0"
"29025","29025","201520307","(X=-18282.664063,Y=56.372372,Z=377.064667)","0","0","0","350","0"
"29026","29026","10092","(X=-8552.714844,Y=1036.194824,Z=1069.308594)","-90","-110","0","350","0"
"29027","29027","201520307","(X=18265.343750,Y=60.368248,Z=376.590363)","180","180","0","350","0"
"29028","29028","10092","(X=14540.108398,Y=3745.622314,Z=630.873291)","0","-20","0","350","0"
"29029","29029","201520308","(X=10916.606445,Y=6512.153320,Z=-131.249542)","180","180","0","350","0"
"29030","29030","10092","(X=-3587.219971,Y=-13408.523438,Z=1794.149536)","0","-20","0","350","0"
"29031","29031","201520308","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","0","0","0","350","0"
"29032","29032","10092","(X=-15936.404297,Y=2449.256592,Z=584.650269)","90","70","0","350","0"
"29033","29033","201520309","(X=14925.332031,Y=1.748873,Z=389.142456)","180","-180","0","350","0"
"29034","29034","10092","(X=13628.569336,Y=-13453.404297,Z=4243.079102)","0","-20","0","350","0"
"29035","29035","201520309","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","0","0","0","350","0"
"29036","29036","10092","(X=-12833.051758,Y=14335.992188,Z=1914.469604)","0","-20","0","350","0"
"29101","29101","201520401","(X=14925.332031,Y=1.748873,Z=389.142456)","180","-180","0","350","0"
"29102","29102","10100","(X=-17060.613281,Y=-19002.720703,Z=1142.083374)","90","67","0","350","0"
"29103","29103","201520401","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","0","0","0","350","0"
"29104","29104","10100","(X=-12765.859375,Y=15752.041016,Z=1471.561523)","180","150","0","350","0"
"29105","29105","201520402","(X=10916.606445,Y=6512.153320,Z=-131.249542)","-180","-180","0","350","0"
"29106","29106","10100","(X=-837.771179,Y=-8832.029297,Z=241.354523)","90","60","0","350","0"
"29107","29107","201520402","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","0","0","0","350","0"
"29108","29108","10100","(X=7144.890137,Y=17336.359375,Z=227.645020)","-90","-120","0","350","0"
"29109","29109","201520403","(X=-18282.664063,Y=56.372372,Z=377.064667)","0","0","0","350","0"
"29110","29110","10100","(X=-7935.838867,Y=-3065.166016,Z=721.322998)","-90","-110","0","350","0"
"29111","29111","201520403","(X=18265.343750,Y=60.368248,Z=376.590363)","140","180","0","350","0"
"29112","29112","10100","(X=14375.534180,Y=9196.082031,Z=222.235474)","-90","-110","0","350","0"
"29113","29113","201520404","(X=10916.606445,Y=6512.153320,Z=-131.249542)","-180","-180","0","350","0"
"29114","29114","10101","(X=-17060.613281,Y=-19002.720703,Z=1142.083374)","90","67","0","350","0"
"29115","29115","201520404","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","0","0","0","350","0"
"29116","29116","10101","(X=-12765.859375,Y=15752.041016,Z=1471.561523)","180","150","0","350","0"
"29117","29117","201520405","(X=-18282.664063,Y=56.372372,Z=377.064667)","0","0","0","350","0"
"29118","29118","10101","(X=-837.771179,Y=-8832.029297,Z=241.354523)","90","60","0","350","0"
"29119","29119","201520405","(X=18265.343750,Y=60.368248,Z=376.590363)","180","180","0","350","0"
"29120","29120","10101","(X=7144.890137,Y=17336.359375,Z=227.645020)","-90","-120","0","350","0"
"29121","29121","201520406","(X=14925.332031,Y=1.748873,Z=389.142456)","180","-180","0","350","0"
"29122","29122","10101","(X=-7935.838867,Y=-3065.166016,Z=721.322998)","-90","-110","0","350","0"
"29123","29123","201520406","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","0","0","0","350","0"
"29124","29124","10101","(X=14375.534180,Y=9196.082031,Z=222.235474)","-90","-110","0","350","0"
"29125","29125","201520407","(X=-18282.664063,Y=56.372372,Z=377.064667)","0","0","0","350","0"
"29126","29126","10102","(X=-17060.613281,Y=-19002.720703,Z=1142.083374)","90","67","0","350","0"
"29127","29127","201520407","(X=18265.343750,Y=60.368248,Z=376.590363)","180","180","0","350","0"
"29128","29128","10102","(X=-12765.859375,Y=15752.041016,Z=1471.561523)","180","150","0","350","0"
"29129","29129","201520408","(X=10916.606445,Y=6512.153320,Z=-131.249542)","180","180","0","350","0"
"29130","29130","10102","(X=-837.771179,Y=-8832.029297,Z=241.354523)","90","60","0","350","0"
"29131","29131","201520408","(X=-10973.475586,Y=3443.810303,Z=-153.706818)","0","0","0","350","0"
"29132","29132","10102","(X=7144.890137,Y=17336.359375,Z=227.645020)","-90","-120","0","350","0"
"29133","29133","201520409","(X=14925.332031,Y=1.748873,Z=389.142456)","180","-180","0","350","0"
"29134","29134","10102","(X=-7935.838867,Y=-3065.166016,Z=721.322998)","-90","-110","0","350","0"
"29135","29135","201520409","(X=-14961.677734,Y=-10.800173,Z=-105.666595)","0","0","0","350","0"
"29136","29136","10102","(X=14375.534180,Y=9196.082031,Z=222.235474)","-90","-110","0","350","0"
"30101","30101","200022010","(X=6986.000000,Y=-147.999985,Z=90.000008)","90","157","-14","600","0"
"30102","30102","101003020","(X=6986.000000,Y=-147.999985,Z=90.000008)","90","157","-14","600","0"
"30201","30201","200022020","(X=-39738.476563,Y=-7669.557373,Z=1353.166748)","0","1","-12","600","0"
"30202","30202","101004010","(X=-39738.476563,Y=-7669.557373,Z=1353.166748)","0","1","-12","600","0"
"30301","30301","200022021","(X=-17107.843750,Y=11208.805664,Z=878.096863)","-90","-109","-10","450","0"
"30302","30302","200022020","(X=-60,Y=-18105,Z=2707.506836)","90","86","-14","450","0"
"30401","30401","200022030","(X=-12453.166992,Y=7573.573242,Z=2602.800049)","156","149","-29","600","0"
"30402","30402","101004030","(X=-12453.166992,Y=7573.573242,Z=2602.800049)","156","149","-29","600","0"
"30501","30501","200022031","(X=-12673.972656,Y=9959.908203,Z=1602.031494)","-90","-90","-14","450","0"
"30502","30502","200022030","(X=1120.409790,Y=-10052.839844,Z=6364.069336)","75","75","-14","450","0"
"30601","30601","200022040","(X=-17440.000000,Y=440.000000,Z=102.000000)","-90","-89","-8","500","0"
"30602","30602","102004010","(X=-17440.000000,Y=440.000000,Z=102.000000)","-90","-89","-8","500","0"
"30701","30701","200022041","(X=11594.999023,Y=-13645.000000,Z=737.593018)","-110","-110","-18","600","0"
"30702","30702","200022040","(X=13270.000000,Y=14.998927,Z=1985.975220)","-180","178","-14","450","0"
"30801","30801","200022042","(X=-4020.000000,Y=0.000000,Z=177.581558)","0.1","0.1","-14","450","0"
"30802","30802","200022041","(X=9607.909180,Y=14210.466797,Z=2146.059326)","-130","-130","-14","450","0"
"30901","30901","200022050","(X=-11061.970703,Y=301.622437,Z=656.785278)","15","15","-25","700","0"
"30902","30902","103003020","(X=-11061.970703,Y=301.622437,Z=656.785278)","15","15","-25","700","0"
"31001","31001","200022051","(X=-16712.000000,Y=-11399.000000,Z=2362.357422)","90","53","-15","700","0"
"31002","31002","200022050","(X=21356.429688,Y=-13144.663086,Z=271.302887)","70","127","-15","700","0"
"31101","31101","200022060","(X=-17000.000000,Y=3458.998047,Z=272.953552)","180","-180","-14","600","0"
"31102","31102","104004050","(X=-17000.000000,Y=3458.998047,Z=272.953552)","180","-180","-14","600","0"
"31103","31103","200022060","(X=13220.000000,Y=-5080.000000,Z=698.000000)","0","0","0","600","0"
"31104","31104","200022060","(X=4570.000000,Y=-9090.000000,Z=448.000000)","0","0","0","600","0"
"31201","31201","200022070","(X=-2447.745850,Y=8794.587891,Z=3771.421143)","56","97","-23","600","0"
"31202","31202","104004040","(X=-2447.745850,Y=8794.587891,Z=3771.421143)","56","97","-23","600","0"
"31301","31301","200022071","(X=38.660400,Y=10967.584961,Z=2750.625000)","-110","0","0","600","0"
"31302","31302","200022070","(X=-5094.210449,Y=-12015.361328,Z=894.090698)","90","0","0","600","0"
"31401","31401","200022072","(X=-4261.739258,Y=7275.602539,Z=2430.158203)","-90","0","0","600","0"
"31402","31402","200022071","(X=493.780365,Y=-9729.761719,Z=719.525879)","90","0","0","600","0"
"31501","31501","200022080","(X=-9981.000000,Y=-10019.000000,Z=495.296814)","90","96","-12","700","0"
"31502","31502","104004060","(X=-9981.000000,Y=-10019.000000,Z=495.296814)","90","96","-12","700","0"
"31601","31601","200022081","(X=7507.471680,Y=14310.660156,Z=1575.340210)","-110","-96","-15","800","0"
"31602","31602","200022080","(X=-3035.643311,Y=-17597.009766,Z=-1033.849121)","70","63","-10","1000","0"
"31701","31701","200022090","(X=229.058624,Y=11591.921875,Z=7120.457031)","0","0","0","800","0"
"31702","31702","106002010","(X=229.058624,Y=11591.921875,Z=7120.457031)","0","0","0","1000","0"
"31801","31801","200022091","(X=-16080.000000,Y=-1395.000000,Z=60.000000)","-2","-2","-7","600","0"
"31802","31802","200022090","(X=10905.000000,Y=-10695.000000,Z=11295.000000)","-178","-178","-14","600","0"
"31901","31901","200022092","(X=-12869.729492,Y=12674.773438,Z=4930.886719)","-100","-100","-8","500","0"
"31902","31902","200022091","(X=15817.783203,Y=-11325.633789,Z=1975.322388)","102","102","-11","600","0"
"32001","32001","200022100","(X=12950.989258,Y=11906.897461,Z=96.069603)","147","149","-25","700","0"
"32002","32002","105002050","(X=12950.989258,Y=11906.897461,Z=96.069603)","147","149","-25","700","0"
"32101","32101","200022101","(X=-7921.548828,Y=15903.712891,Z=-2315.035889)","-100","-100","-6","700","0"
"32102","32102","200022100","(X=-16310.380859,Y=-15810.836914,Z=3272.733643)","40","40","-13","700","0"
"32201","32201","200022102","(X=-13359.721680,Y=25996.560547,Z=4563.894531)","-180","-170","-2","900","0"
"32202","32202","200022101","(X=-18117.988281,Y=-18001.945313,Z=-882.847412)","80","80","0","700","0"
"32301","32301","200022110","(X=-8194.552734,Y=26584.597656,Z=790.058350)","-123","-103","-15","700","0"
"32302","32302","103003070","(X=-8194.552734,Y=26584.597656,Z=790.058350)","-123","-103","-15","700","0"
"32401","32401","200022120","(X=14471.298828,Y=11632.742188,Z=-163.905807)","-108","-108","-20","800","0"
"32402","32402","105002010","(X=14471.298828,Y=11632.742188,Z=-163.905807)","-108","-108","-20","800","0"
"32501","32501","200022130","(X=-8122.095215,Y=2087.728271,Z=-1288.198120)","-53","-53","-14","800","0"
"32502","32502","106001010","(X=-8122.095215,Y=2087.728271,Z=-1288.198120)","-53","-53","-14","800","0"
"32601","32601","200022210","(X=-48538.308594,Y=17361.695313,Z=-656.023132)","-30","-30","-14","800","0"
"32602","32602","107001010","(X=-48538.308594,Y=17361.695313,Z=-656.023132)","-30","-30","-14","800","0"
"32701","32701","200022220","(X=-9968.203125,Y=-21.221951,Z=-326.470337)","-180","-180","-14","800","0"
"32702","32702","107002010","(X=-9968.203125,Y=-21.221951,Z=-326.470337)","-180","-180","-14","800","0"
"32801","32801","200022221","(X=11052.128906,Y=11751.386719,Z=3113.305908)","-114","-19","-14","800","0"
"32802","32802","200022220","(X=15188.741211,Y=13383.716797,Z=-119.153687)","5","-5","-14","800","0"
"32901","32901","200022230","(X=-7931.436035,Y=27596.697266,Z=-21.362236)","0","0","-14","800","0"
"32902","32902","107003020","(X=-7931.436035,Y=27596.697266,Z=-21.362236)","0","0","-14","800","0"
"33001","33001","200022240","(X=-95.008591,Y=-821.738342,Z=350.000061)","96","88","-29","800","0"
"33002","33002","108001010","(X=-95.008591,Y=-821.738342,Z=350.000061)","96","88","-29","800","0"
"33101","33101","200022241","(X=18753.000000,Y=14331.000977,Z=788.000000)","180","178","-12","500","0"
"33102","33102","200022240","(X=14147.000000,Y=-12770.999023,Z=88.000000)","180","-177","-19","731","0"
"33201","33201","200022242","(X=17858.947266,Y=8342.931641,Z=256.074738)","90","89","-13","627","0"
"33202","33202","200022241","(X=17771.000000,Y=-15967.000977,Z=456.720825)","180","-179","-16","722","0"
"33301","33301","200022250","(X=1408.572144,Y=-8355.238281,Z=2973.262207)","-95","-95","-27","800","0"
"33302","33302","108001040","(X=1408.572144,Y=-8355.238281,Z=2973.262207)","-95","-95","-27","800","0"
"33401","33401","200022251","(X=115.584045,Y=18844.167969,Z=8301.488281)","-155","-155","-19","516","0"
"33402","33402","200022250","(X=1380.999634,Y=13858.987305,Z=2071.546875)","-60","-66","-22","569","0"
"33601","33601","200022260","(X=-12129,Y=12331,Z=3629)","-60","-66","-22","569","0"
"33602","33602","109001030","(X=-11977,Y=12490,Z=3629)","-60","-66","-22","569","0"
"33701","33701","200022270","(X=-22157,Y=-10896,Z=215)","60","60","-17","800","0"
"33702","33702","109001040","(X=-18196,Y=-1546,Z=-605)","60","60","-17","800","0"
"33703","33703","200022280","(X=-26258.000000,Y=-5740.000000,Z=1020.000000)","0","0","-21","800","0"
"33704","33704","200022270","(X=23147,Y=-2503,Z=-171)","60","60","-17","800","0"
"33705","33705","200022290","(X=-25175.000000,Y=7760.000000,Z=-538.809937)","0","0","-12","800","0"
"33706","33706","200022280","(X=23546,Y=9030,Z=1022)","0","0","-21","800","0"
"33801","33801","200022300","(X=2846.046631,Y=35820.554688,Z=846.000000)","-90","-90","-21","800","0"
"33802","33802","110002010","(X=2876.046631,Y=35640.554688,Z=776.000000)","-90","-90","-21","800","0"
"33901","33901","200022310","(X=-16.575844,Y=-31915.730469,Z=3865.357910)","90","90","-21","800","0"
"33902","33902","200022300","(X=-144.051514,Y=-3464.550781,Z=444.769714)","90","90","-21","800","0"
"34001","34001","200022320","(X=-140.005890,Y=42705.000000,Z=8921.623047)","90","90","-21","800","0"
"34002","34002","200022310","(X=0.003880,Y=-4260.000000,Z=696.742920)","90","90","-21","800","0"
"34101","34101","200022330","(X=-24192.777344,Y=-12240.849609,Z=885.000000)","-90","-90","-21","800","0"
"34102","34102","110001020","(X=-24192.777344,Y=-12240.849609,Z=885.000000)","-90","-90","-21","800","0"
"40101","40101","300160","(X=15.998707,Y=6415.000000,Z=153.028931)","-87.6","-90","-3","709","0"
"40102","40102","101003010","(X=23922.419922,Y=-29999.216797,Z=910.657410)","70","69","-10","720","0"
"40201","40201","300140","(X=69.998894,Y=6929.000000,Z=631.803955)","-87.6","-90","-6.8","450","0"
"40202","40202","200022020","(X=-25651,Y=-2270,Z=1808.000000)","-120","-120","-8","450","0"
"40301","40301","300120","(X=37.998520,Y=4007.000000,Z=289.138550)","-87.6","-90","-6.8","450","0"
"40302","40302","101003020","(X=-2783.001221,Y=4165.050781,Z=296.754913)","-138","-147","-15","700","0"
"40401","40401","300150","(X=11.998892,Y=7004.000000,Z=818.774414)","-87.6","-90","-6.8","450","0"
"40402","40402","10030","(X=7.350377,Y=18458.466797,Z=2949.925781)","-120","-88","-22","700","0"
"40501","40501","300210","(X=-120.000000,Y=-3337.000000,Z=178.139252)","0","0","0","700","0"
"40502","40502","101003020","(X=10639.999023,Y=-9078.000000,Z=135.490295)","90","90","-10","550","0"
"40601","40601","300220","(X=1857.000000,Y=-3076.997803,Z=1637.168701)","-180","-180","-14","624","0"
"40602","40602","101005040","(X=1888.000000,Y=3023.002197,Z=1637.168701)","-180","-180","-15","630","0"
"40701","40701","300280","(X=6021.622559,Y=-1017.670898,Z=1577.768188)","10","13","-6","700","0"
"40702","40702","101004020","(X=-174.293503,Y=8280.664063,Z=2814.246826)","-88","-88","-32","700","0"
"40801","40801","300240","(X=-8985.224609,Y=10003.900391,Z=128.666382)","0","-179","-15","700","0"
"40802","40802","101005040","(X=2960.479736,Y=8230.820313,Z=2260.177979)","-93","-92","-11","500","0"
"40901","40901","300250","(X=-10287.012695,Y=15475.174805,Z=122.277046)","-92","-91","-6","380","0"
"40902","40902","101003020","(X=19075.093750,Y=-14309.428711,Z=121.544762)","66","76","-12","700","0"
