"Name","ItemId","Attribute1Type","Attribute1Value","Attribute2Type","Attribute2Value","Attribute3Type","Attribute3Value","Attribute4Type","Attribute4Value","Attribute5Type","Attribute5Value","Attribute6Type","Attribute6Value","PassiveId01","RandomOptionCountMax","RandomOptionGroupId","RandomSpecialOptionCountMax","SpecialRandomOptionGroupId","RefineGroup"
"302104036","302104036","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302104037","302104037","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302104038","302104038","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302104039","302104039","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302104040","302104040","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"303104000","303104000","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303104001","303104001","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303104002","303104002","1","500","28","10","40","20","38","10","0","0","0","0","0","2","1001","0","0","0"
"303104003","303104003","1","500","28","10","40","20","39","10","0","0","0","0","0","2","1001","0","0","0"
"303104004","303104004","1","598","28","14","40","32","38","13","0","0","0","0","0","2","1002","0","0","0"
"303104005","303104005","1","598","28","14","40","32","39","13","0","0","0","0","0","2","1002","0","0","0"
"303104006","303104006","1","695","28","18","40","44","38","16","0","0","0","0","0","2","1003","0","0","0"
"303104007","303104007","1","695","28","18","40","44","39","16","0","0","0","0","0","2","1003","0","0","0"
"303104008","303104008","1","793","28","22","40","56","38","19","0","0","0","0","0","2","1004","0","0","0"
"303104009","303104009","1","793","28","22","40","56","39","19","0","0","0","0","0","2","1004","0","0","0"
"303104010","303104010","1","1118","28","36","40","96","38","29","0","0","0","0","0","3","1005","0","0","0"
"303104011","303104011","1","1118","28","36","40","96","39","29","0","0","0","0","0","3","1005","0","0","0"
"303104012","303104012","1","1313","28","44","40","120","38","35","0","0","0","0","0","3","1006","0","0","0"
"303104013","303104013","1","1313","28","44","40","120","39","35","0","0","0","0","0","3","1006","0","0","0"
"303104014","303104014","1","1508","28","52","40","144","38","41","0","0","0","0","0","3","1007","0","0","0"
"303104015","303104015","1","1508","28","52","40","144","39","41","0","0","0","0","0","3","1007","0","0","0"
"303104016","303104016","1","1703","28","60","40","168","38","47","0","0","0","0","0","3","1008","0","0","0"
"303104017","303104017","1","1703","28","60","40","168","39","47","0","0","0","0","0","3","1008","0","0","0"
"303104018","303104018","1","2645","28","99","40","284","38","76","0","0","0","0","0","4","1009","1","11009","0"
"303104019","303104019","1","2645","28","99","40","284","39","76","0","0","0","0","0","4","1009","1","11009","0"
"303104020","303104020","1","2873","28","108","40","312","38","83","0","0","0","0","0","4","1010","1","11010","0"
"303104021","303104021","1","2873","28","108","40","312","39","83","0","0","0","0","0","4","1010","1","11010","0"
"303104022","303104022","1","3100","28","117","40","340","38","90","0","0","0","0","0","4","1011","1","11011","0"
"303104023","303104023","1","3100","28","117","40","340","39","90","0","0","0","0","0","4","1011","1","11011","0"
"303104024","303104024","1","3328","28","126","40","368","38","97","0","0","0","0","0","4","1012","1","11012","0"
"303104025","303104025","1","3328","28","126","40","368","39","97","0","0","0","0","0","4","1012","1","11012","0"
"303104026","303104026","1","4140","28","159","40","468","38","122","39","122","0","0","0","4","1013","1","11013","0"
"303104027","303104027","1","4400","28","170","40","500","38","130","39","130","0","0","0","5","1014","1","11014","0"
"303104028","303104028","1","4660","28","180","40","532","38","138","39","138","0","0","0","6","1015","1","11015","0"
"303104029","303104029","1","4920","28","191","40","564","38","146","39","146","0","0","0","8","1016","1","11016","403030"
"303104030","303104030","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104031","303104031","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104032","303104032","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104033","303104033","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104034","303104034","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104035","303104035","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104036","303104036","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104037","303104037","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104038","303104038","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104039","303104039","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303104040","303104040","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"304104000","304104000","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304104001","304104001","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304104002","304104002","1","500","24","13","29","10","46","10","0","0","0","0","0","2","1001","0","0","0"
"304104003","304104003","1","500","24","13","29","10","47","10","0","0","0","0","0","2","1001","0","0","0"
"304104004","304104004","1","598","24","17","29","14","46","13","0","0","0","0","0","2","1002","0","0","0"
"304104005","304104005","1","598","24","17","29","14","47","13","0","0","0","0","0","2","1002","0","0","0"
"304104006","304104006","1","695","24","22","29","18","46","16","0","0","0","0","0","2","1003","0","0","0"
"304104007","304104007","1","695","24","22","29","18","47","16","0","0","0","0","0","2","1003","0","0","0"
"304104008","304104008","1","793","24","26","29","22","46","19","0","0","0","0","0","2","1004","0","0","0"
"304104009","304104009","1","793","24","26","29","22","47","19","0","0","0","0","0","2","1004","0","0","0"
"304104010","304104010","1","1118","24","41","29","36","46","29","0","0","0","0","0","3","1005","0","0","0"
"304104011","304104011","1","1118","24","41","29","36","47","29","0","0","0","0","0","3","1005","0","0","0"
"304104012","304104012","1","1313","24","50","29","44","46","33","0","0","0","0","0","3","1006","0","0","0"
"304104013","304104013","1","1313","24","50","29","44","47","33","0","0","0","0","0","3","1006","0","0","0"
"304104014","304104014","1","1508","24","59","29","52","46","37","0","0","0","0","0","3","1007","0","0","0"
"304104015","304104015","1","1508","24","59","29","52","47","37","0","0","0","0","0","3","1007","0","0","0"
"304104016","304104016","1","1703","24","68","29","60","46","41","0","0","0","0","0","3","1008","0","0","0"
"304104017","304104017","1","1703","24","68","29","60","47","41","0","0","0","0","0","3","1008","0","0","0"
"304104018","304104018","1","2645","24","112","29","99","46","76","0","0","0","0","0","4","1009","1","11009","0"
"304104019","304104019","1","2645","24","112","29","99","47","76","0","0","0","0","0","4","1009","1","11009","0"
"304104020","304104020","1","2873","24","122","29","108","46","80","0","0","0","0","0","4","1010","1","11010","0"
"304104021","304104021","1","2873","24","122","29","108","47","80","0","0","0","0","0","4","1010","1","11010","0"
"304104022","304104022","1","3100","24","133","29","117","46","84","0","0","0","0","0","4","1011","1","11011","0"
"304104023","304104023","1","3100","24","133","29","117","47","84","0","0","0","0","0","4","1011","1","11011","0"
"304104024","304104024","1","3328","24","143","29","126","46","88","0","0","0","0","0","4","1012","1","11012","0"
"304104025","304104025","1","3328","24","143","29","126","47","88","0","0","0","0","0","4","1012","1","11012","0"
"304104026","304104026","1","4140","24","181","29","159","46","108","47","108","0","0","0","4","1013","1","11013","0"
"304104027","304104027","1","4400","24","193","29","170","46","112","47","112","0","0","0","5","1014","1","11014","0"
"304104028","304104028","1","4660","24","205","29","180","46","116","47","116","0","0","0","6","1015","1","11015","0"
"304104029","304104029","1","4920","24","217","29","191","46","120","47","120","0","0","0","8","1016","1","11016","403040"
"304104030","304104030","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104031","304104031","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104032","304104032","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104033","304104033","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104034","304104034","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104035","304104035","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104036","304104036","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104037","304104037","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104038","304104038","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104039","304104039","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304104040","304104040","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"200105000","200105000","20","75","22","75","28","5","44","10","0","0","0","0","0","0","0","0","0","0"
"200105001","200105001","20","75","22","75","28","5","44","10","0","0","0","0","0","0","0","0","0","0"
"200105002","200105002","20","125","22","125","28","10","44","20","0","0","0","0","0","2","1001","0","0","0"
"200105003","200105003","20","125","22","125","28","10","45","20","0","0","0","0","0","2","1001","0","0","0"
"200105004","200105004","20","140","22","140","28","14","44","29","0","0","0","0","0","2","1002","0","0","0"
"200105005","200105005","20","140","22","140","28","14","45","29","0","0","0","0","0","2","1002","0","0","0"
"200105006","200105006","20","155","22","155","28","18","44","38","0","0","0","0","0","2","1003","0","0","0"
"200105007","200105007","20","155","22","155","28","18","45","38","0","0","0","0","0","2","1003","0","0","0"
"200105008","200105008","20","170","22","170","28","22","44","47","0","0","0","0","0","2","1004","0","0","0"
"200105009","200105009","20","170","22","170","28","22","45","47","0","0","0","0","0","2","1004","0","0","0"
"200105010","200105010","20","220","22","220","28","36","44","77","0","0","0","0","0","3","1005","0","0","0"
"200105011","200105011","20","220","22","220","28","36","45","77","0","0","0","0","0","3","1005","0","0","0"
"200105012","200105012","20","250","22","250","28","44","44","95","0","0","0","0","0","3","1006","0","0","0"
"200105013","200105013","20","250","22","250","28","44","45","95","0","0","0","0","0","3","1006","0","0","0"
"200105014","200105014","20","280","22","280","28","52","44","113","0","0","0","0","0","3","1007","0","0","0"
"200105015","200105015","20","280","22","280","28","52","45","113","0","0","0","0","0","3","1007","0","0","0"
"200105016","200105016","20","310","22","310","28","60","44","131","0","0","0","0","0","3","1008","0","0","0"
"200105017","200105017","20","310","22","310","28","60","45","131","0","0","0","0","0","3","1008","0","0","0"
"200105018","200105018","20","455","22","455","28","99","44","218","0","0","0","0","0","4","1009","1","11009","0"
"200105019","200105019","20","455","22","455","28","99","45","218","0","0","0","0","0","4","1009","1","11009","0"
"200105020","200105020","20","490","22","490","28","108","44","239","0","0","0","0","0","4","1010","1","11010","0"
"200105021","200105021","20","490","22","490","28","108","45","239","0","0","0","0","0","4","1010","1","11010","0"
"200105022","200105022","20","525","22","525","28","117","44","260","0","0","0","0","0","4","1011","1","11011","0"
"200105023","200105023","20","525","22","525","28","117","45","260","0","0","0","0","0","4","1011","1","11011","0"
"200105024","200105024","20","560","22","560","28","126","44","281","0","0","0","0","0","4","1012","1","11012","0"
"200105025","200105025","20","560","22","560","28","126","45","281","0","0","0","0","0","4","1012","1","11012","0"
"200105026","200105026","20","685","22","685","28","159","44","356","45","356","0","0","0","4","1013","1","11013","0"
"200105027","200105027","20","725","22","725","28","170","44","380","45","380","0","0","0","5","1014","1","11014","0"
"200105028","200105028","20","765","22","765","28","180","44","404","45","404","0","0","0","6","1015","1","11015","0"
"200105029","200105029","20","805","22","805","28","191","44","428","45","428","0","0","0","8","1016","1","11016","502050"
"200105030","200105030","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200105031","200105031","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200105032","200105032","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200105033","200105033","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
"200105034","200105034","20","0","22","0","28","0","44","0","0","0","0","0","0","2","1001","0","0","0"
