"Name","ObjectId","ObjectGatherType","ObjectType","ObjectNameSid","CastingDesc","ChattingStringId","ChattingStringId2","IsBossDropRewardBox","ResourceId","ObjectScale","ObjectNameOnOff","ObjectLifeTime","CollectActivationType","CollectActivationValue","AlwaysVisible","AlwaysVisibleOff","CollectActivationString","CollectQualificationType","CollectQualificationValue","CollectMethod","InteractionRange","ProgressRangeInteraction","ProgressRange","BroadcastingSize","CollectCountMin","CollectCountMax","CastingTime","CollectIcon","FixedDropItemId","IconCoordinate","DecalScale","CollectAniType","EffectScale","ObjectLoopFxId","ObjectGenFxId","ObjectAniOnOff","ABPLink","ObjectDisappearTime","DropItemId","MonGenType","MonsterID","SpawnCount","SpawnRange","MonGenValue","LinkOccupationId","GetWayType","GenMessageStringTemplateIdTitle","GenMessageStringTemplateIdContent","QuestDropId","ObjectGrade","ObjectRadius","BuffId","BuffOverLap","MiniMapList_Show","ServerLogEventType"
"210001016","210001016","2","0","2115024","2200005","0","0","0","40104","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","200","10","1000030","0","(x=0, y=0, z=190)","1","2","1","220626","0","0","0","0","243002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210001017","210001017","2","0","2115025","2200005","0","0","0","40105","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","150","300","10","1000031","0","(x=0, y=0, z=190)","1","2","1","220628","0","0","0","0","343002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210001018","210001018","2","0","2115026","2200005","0","0","0","40106","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","200","500","10","1000032","0","(x=0, y=0, z=240)","1","2","1","220630","0","0","0","0","443002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210001019","210001019","2","0","2115027","2200005","0","0","0","40107","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","300","1000","10","1000033","0","(x=0, y=0, z=240)","1","2","1","220632","0","0","0","0","543002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210001020","210001020","2","0","2115013","2200005","0","0","0","40103","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","50","100","10","1000002","0","(x=0, y=0, z=140)","1","2","1","220624","0","0","0","0","143002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210001021","210001021","2","0","2115014","2200005","0","0","0","40104","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","200","10","1000030","0","(x=0, y=0, z=190)","1","2","1","220626","0","0","0","0","243002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210001022","210001022","2","0","2115015","2200005","0","0","0","40105","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","150","300","10","1000031","0","(x=0, y=0, z=190)","1","2","1","220628","0","0","0","0","343002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210001023","210001023","2","0","2115016","2200005","0","0","0","40106","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","200","500","10","1000032","0","(x=0, y=0, z=240)","1","2","1","220630","0","0","0","0","443002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210001024","210001024","2","0","2115017","2200005","0","0","0","40107","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","300","1000","10","1000033","0","(x=0, y=0, z=240)","1","2","1","220632","0","0","0","0","543002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002001","210002001","1","0","2115028","2200003","0","0","0","40098","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","50","100","10","1000051","0","(x=0, y=0, z=140)","1","1","1","220624","0","0","400064","0","142002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002002","210002002","1","0","2115029","2200003","0","0","0","40099","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","200","10","1000052","0","(x=0, y=0, z=140)","1","1","1","220626","0","0","400086","0","242002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002003","210002003","1","0","2115030","2200003","0","0","0","40100","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","150","300","10","1000053","0","(x=0, y=0, z=140)","1","1","1","220628","0","0","400086","0","342002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002004","210002004","1","0","2115031","2200003","0","0","0","40101","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","200","500","10","1000054","0","(x=0, y=0, z=140)","1","1","1","220630","0","0","400087","0","442002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002005","210002005","1","0","2115032","2200003","0","0","0","40102","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","300","1000","10","1000055","0","(x=0, y=0, z=140)","1","1","1","220632","0","0","400087","0","542002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002006","210002006","1","0","2115018","2200003","0","0","0","40098","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","50","100","10","1000051","0","(x=0, y=0, z=140)","1","1","1","220624","0","0","400064","0","142002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002007","210002007","1","0","2115019","2200003","0","0","0","40099","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","100","200","10","1000052","0","(x=0, y=0, z=140)","1","1","1","220626","0","0","400086","0","242002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002008","210002008","1","0","2115020","2200003","0","0","0","40100","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","150","300","10","1000053","0","(x=0, y=0, z=140)","1","1","1","220628","0","0","400086","0","342002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002009","210002009","1","0","2115021","2200003","0","0","0","40101","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","200","500","10","1000054","0","(x=0, y=0, z=140)","1","1","1","220630","0","0","400087","0","442002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002010","210002010","1","0","2115022","2200003","0","0","0","40102","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","300","1000","10","1000055","0","(x=0, y=0, z=140)","1","1","1","220632","0","0","400087","0","542002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002012","210002012","3","0","2115010","2200001","0","0","0","40011","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400038","0","125190","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002013","210002013","3","0","2115011","2200001","0","0","0","40013","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1","1080010","0","0","400038","0","225190","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002014","210002014","3","0","2115012","2200001","0","0","0","40012","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1","1080011","0","0","400038","0","325190","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002015","210002015","2","0","2115023","2200005","0","0","0","40103","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","50","100","10","1000002","0","(x=0, y=0, z=140)","1","2","1","220624","0","0","0","0","143002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002016","210002016","2","0","2115024","2200005","0","0","0","40104","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","200","10","1000030","0","(x=0, y=0, z=190)","1","2","1","220626","0","0","0","0","243002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002017","210002017","2","0","2115025","2200005","0","0","0","40105","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","150","300","10","1000031","0","(x=0, y=0, z=190)","1","2","1","220628","0","0","0","0","343002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002018","210002018","2","0","2115026","2200005","0","0","0","40106","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","200","500","10","1000032","0","(x=0, y=0, z=240)","1","2","1","220630","0","0","0","0","443002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002019","210002019","2","0","2115027","2200005","0","0","0","40107","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","300","1000","10","1000033","0","(x=0, y=0, z=240)","1","2","1","220632","0","0","0","0","543002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002020","210002020","2","0","2115013","2200005","0","0","0","40103","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","50","100","10","1000002","0","(x=0, y=0, z=140)","1","2","1","220624","0","0","0","0","143002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002021","210002021","2","0","2115014","2200005","0","0","0","40104","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","200","10","1000030","0","(x=0, y=0, z=190)","1","2","1","220626","0","0","0","0","243002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002022","210002022","2","0","2115015","2200005","0","0","0","40105","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","150","300","10","1000031","0","(x=0, y=0, z=190)","1","2","1","220628","0","0","0","0","343002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210002023","210002023","2","0","2115016","2200005","0","0","0","40106","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","200","500","10","1000032","0","(x=0, y=0, z=240)","1","2","1","220630","0","0","0","0","443002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210002024","210002024","2","0","2115017","2200005","0","0","0","40107","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","300","1000","10","1000033","0","(x=0, y=0, z=240)","1","2","1","220632","0","0","0","0","543002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210003001","210003001","1","0","2115018","2200003","0","0","0","40098","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","50","100","10","1000051","0","(x=0, y=0, z=140)","1","1","1","220624","0","0","400064","0","142002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003002","210003002","1","0","2115019","2200003","0","0","0","40099","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","100","200","10","1000052","0","(x=0, y=0, z=140)","1","1","1","220626","0","0","400086","0","242002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003003","210003003","1","0","2115020","2200003","0","0","0","40100","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","150","300","10","1000053","0","(x=0, y=0, z=140)","1","1","1","220628","0","0","400086","0","342002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003004","210003004","1","0","2115021","2200003","0","0","0","40101","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","200","500","10","1000054","0","(x=0, y=0, z=140)","1","1","1","220630","0","0","400087","0","442002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210003005","210003005","1","0","2115022","2200003","0","0","0","40102","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","300","1000","10","1000055","0","(x=0, y=0, z=140)","1","1","1","220632","0","0","400087","0","542002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210003007","210003007","3","0","2115010","2200001","0","0","0","40011","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400038","0","125195","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003008","210003008","3","0","2115011","2200001","0","0","0","40013","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1","1080010","0","0","400038","0","225195","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003009","210003009","3","0","2115012","2200001","0","0","0","40012","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1","1080011","0","0","400038","0","325195","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003010","210003010","2","0","2115013","2200005","0","0","0","40103","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","50","100","10","1000002","0","(x=0, y=0, z=140)","1","2","1","220624","0","0","0","0","143002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003011","210003011","2","0","2115014","2200005","0","0","0","40104","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","200","10","1000030","0","(x=0, y=0, z=190)","1","2","1","220626","0","0","0","0","243002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003012","210003012","2","0","2115015","2200005","0","0","0","40105","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","150","300","10","1000031","0","(x=0, y=0, z=190)","1","2","1","220628","0","0","0","0","343002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210003013","210003013","2","0","2115016","2200005","0","0","0","40106","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","200","500","10","1000032","0","(x=0, y=0, z=240)","1","2","1","220630","0","0","0","0","443002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210003014","210003014","2","0","2115017","2200005","0","0","0","40107","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","300","1000","10","1000033","0","(x=0, y=0, z=240)","1","2","1","220632","0","0","0","0","543002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210004001","210004001","1","0","2115018","2200003","0","0","0","40098","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","50","100","10","1000051","0","(x=0, y=0, z=140)","1","1","1","220624","0","0","400064","0","142002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210004002","210004002","1","0","2115019","2200003","0","0","0","40099","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","100","200","10","1000052","0","(x=0, y=0, z=140)","1","1","1","220626","0","0","400086","0","242002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210004003","210004003","1","0","2115020","2200003","0","0","0","40100","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","150","300","10","1000053","0","(x=0, y=0, z=140)","1","1","1","220628","0","0","400086","0","342002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210004004","210004004","1","0","2115021","2200003","0","0","0","40101","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","200","500","10","1000054","0","(x=0, y=0, z=140)","1","1","1","220630","0","0","400087","0","442002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210004005","210004005","1","0","2115022","2200003","0","0","0","40102","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","300","1000","10","1000055","0","(x=0, y=0, z=140)","1","1","1","220632","0","0","400087","0","542002","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"210004007","210004007","3","0","2115010","2200001","0","0","0","40011","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1","1080001","0","0","400038","0","125200","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210004008","210004008","3","0","2115011","2200001","0","0","0","40013","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1","1080010","0","0","400038","0","225200","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210004009","210004009","3","0","2115012","2200001","0","0","0","40012","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1","1080011","0","0","400038","0","325200","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"210004010","210004010","2","0","2115013","2200005","0","0","0","40103","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","50","100","10","1000002","0","(x=0, y=0, z=140)","1","2","1","220624","0","0","0","0","143002","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
