"Name","AiId","AiIndex","Phase","CheckValue_1","CheckValue_2","AiActionValue1_1","AiActionValue1_2","AiActionValue1_3","AiActionValue1_4","AiActionValue2_1","AiActionValue2_2","AiActionValue2_3","AiActionValue2_4","AiActionValue3_1","AiActionValue3_2","AiActionValue3_3","AiActionValue3_4","AiActionValue4_1","AiActionValue4_2","AiActionValue4_3","AiActionValue4_4","AniStance","AniSection","NextActionID","NextDelay","GotoEvent","EventTimer","TimerNum","StateFSM","CheckType_1","CheckTarget_1","CheckType_2","CheckTarget_2","AiActionType_1","AiActionType_2","AiActionType_3","AiActionType_4"
"74009","74009","74000","0","10","0","110111302","5","10000","3000","110111303","5","10000","3000","110111304","5","10000","3000","110111308","1","10000","1500","0","0","0","0","0","0","0","0","1","2","0","0","11","11","11","11"
"74020","74020","74000","0","74020","0","74020","0","0","0","74021","3000","0","0","110111306","1","10000","1500","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","11","0"
"74021","74021","74000","0","74021","0","74021","0","0","0","74020","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"74100","74100","74100","0","0","0","74101","0","0","0","74104","0","0","0","1210201","1220083","12000","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","5","0"
"74101","74101","74100","0","74101","0","74102","0","0","0","220011","0","0","0","220012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","8","8","0"
"74102","74102","74100","0","74102","0","110111311","1","10000","0","74103","2000","0","0","74102","0","0","0","220017","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","6","17","8"
"74103","74103","74100","0","74103","0","74101","0","0","0","74103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","0","0"
"74104","74104","74100","0","74104","0","74105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","0","0","0"
"74105","74105","74100","0","74105","0","74106","30000","0","0","74105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","0","0"
"74106","74106","74100","0","74106","0","74104","0","0","0","74106","0","0","0","110111312","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","11","0"
"74107","74107","74100","0","0","0","110111313","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"74200","74200","74200","0","0","0","110111319","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"74201","74201","74201","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"75001","75001","75000","0","70","0","75002","4000","0","0","201009501","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","6","25","0","0"
"75002","75002","75000","0","75002","0","110111404","1","10000","1000","75002","0","0","0","75003","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","17","6","0"
"75003","75003","75000","0","75003","0","75003","0","0","0","75002","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"75010","75010","75000","0","50","0","75011","4000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","6","0","0","0"
"75011","75011","75000","0","75011","0","2000306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0"
"75021","75021","75000","0","90","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75022","75022","75000","0","80","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75023","75023","75000","0","70","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75024","75024","75000","0","60","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75025","75025","75000","0","50","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75026","75026","75000","0","40","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75027","75027","75000","0","30","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75028","75028","75000","0","20","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75029","75029","75000","0","10","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0"
"75101","75101","75100","0","95","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75111","75111","75100","0","90","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75121","75121","75100","0","85","0","1","0","0","0","7","0","0","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","3","1","8","0"
"75131","75131","75100","0","80","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75141","75141","75100","0","75","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75151","75151","75100","0","70","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75161","75161","75100","0","65","0","1210201","1210341","10000","0","110034302","10","10000","13000","110034303","10","10000","13000","1030038","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","5","11","11","8"
"75171","75171","75100","0","60","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75181","75181","75100","0","55","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75191","75191","75100","0","50","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75201","75201","75100","0","45","0","75202","3000","0","0","1030038","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","6","8","3","0"
"75202","75202","75100","0","75202","0","1210201","1210341","10000","0","110034302","10","10000","13000","110034303","10","10000","13000","110034307","10","10000","13000","0","0","0","0","0","0","0","0","2","0","0","0","5","11","11","11"
"75211","75211","75100","0","40","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75221","75221","75100","0","35","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75231","75231","75100","0","30","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75241","75241","75100","0","25","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75251","75251","75100","0","20","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75261","75261","75100","0","15","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75271","75271","75100","0","10","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75281","75281","75100","0","5","0","1030038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","8","0","0","0"
"75292","75292","75100","0","0","0","110034302","3","10000","700","110034303","3","10000","700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","0","11","11","0","0"
"75293","75293","75100","0","0","0","110034310","1","10000","700","75294","12100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","0","0","11","6","0","0"
"75294","75294","75100","0","75294","0","75292","100","0","0","75292","0","0","0","75293","0","0","0","75294","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","17","17"
"75301","75301","75301","0","0","0","110034302","3","10000","700","110034303","3","10000","700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","11","0","0"
"75302","75302","75301","0","0","0","1210201","1210344","10000","0","75303","12000","0","0","75305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","6","12","0"
"75303","75303","75301","0","75303","0","75301","0","0","0","75305","0","0","0","75304","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","17","6","0"
"75304","75304","75301","0","75304","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0"
"75305","75305","75301","0","0","0","0","0","0","0","1210201","1210343","10000","0","110034314","1","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","5","11","0"
"81001","81001","81000","0","100","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"81002","81002","81000","0","81002","0","3","0","0","0","81002","0","0","0","81003","30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","14","17","6","0"
"81003","81003","81000","0","81003","0","81002","100","0","0","81003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","17","0","0"
"81004","81004","81000","0","65","0","81005","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","6","0","0","0"
"81005","81005","81000","0","81005","0","110110305","9","10000","5000","81006","7500","0","0","81005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","11","6","17","0"
"81006","81006","81000","0","81006","0","81005","7500","0","0","81006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","6","17","0","0"
"81007","81007","81001","0","90","0","110110302","6","10000","15000","110110303","6","10000","15000","110110304","6","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81008","81008","81000","0","80","0","110110302","2","10000","15000","110110303","2","10000","15000","110110304","2","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81009","81009","81001","0","70","0","110110302","6","10000","15000","110110303","6","10000","15000","110110304","6","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81010","81010","81000","0","60","0","110110302","3","10000","15000","110110303","3","10000","15000","110110304","3","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81011","81011","81001","0","50","0","110110302","6","10000","15000","110110303","6","10000","15000","110110304","6","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81012","81012","81000","0","40","0","110110302","3","10000","15000","110110303","3","10000","15000","110110304","3","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81013","81013","81001","0","30","0","110110302","6","10000","15000","110110303","6","10000","15000","110110304","6","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81014","81014","81000","0","20","0","110110302","3","10000","15000","110110303","3","10000","15000","110110304","3","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81015","81015","81001","0","10","0","110110302","6","10000","15000","110110303","6","10000","15000","110110304","6","10000","15000","1210201","1220701","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","11","11","5"
"81020","81020","81001","0","0","0","2","2007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"91001","91001","91000","0","70","0","110110502","5","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91002","91002","91000","0","50","0","110110503","5","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91003","91003","91000","0","30","0","110110504","5","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91004","91004","91001","0","72","0","110110502","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91005","91005","91001","0","65","0","110110503","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91006","91006","91001","0","58","0","110110504","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91007","91007","91001","0","51","0","110110502","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91008","91008","91001","0","44","0","110110503","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91009","91009","91001","0","37","0","110110504","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91010","91010","91001","0","30","0","110110502","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91011","91011","91001","0","23","0","110110503","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91012","91012","91001","0","16","0","110110504","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91013","91013","91001","0","9","0","110110502","10","10000","4000","1220001","1220002","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","5","0","0"
"91014","91014","91000","0","95","0","110110505","5","10000","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","11","0","0","0"
