"Name","RowId","Class","Grade","Tier","MainType","SubType","SmeltingType","SmeltingCount","Attribute1Value","Attribute2Value","Attribute3Value","Attribute4Value","Attribute5Value","Attribute6Value"
"133332012","133332012","1","3","3","3","3","2","12","2487","86","232","67","0","0"
"133342001","133342001","1","3","3","3","4","2","1","181","7","6","4","0","0"
"133342002","133342002","1","3","3","3","4","2","2","362","14","12","8","0","0"
"133342003","133342003","1","3","3","3","4","2","3","543","21","18","12","0","0"
"133342004","133342004","1","3","3","3","4","2","4","724","28","24","16","0","0"
"133342005","133342005","1","3","3","3","4","2","5","905","35","30","20","0","0"
"133342006","133342006","1","3","3","3","4","2","6","1131","44","38","25","0","0"
"133342007","133342007","1","3","3","3","4","2","7","1357","53","46","30","0","0"
"133342008","133342008","1","3","3","3","4","2","8","1583","62","54","35","0","0"
"133342009","133342009","1","3","3","3","4","2","9","1809","71","62","40","0","0"
"133342010","133342010","1","3","3","3","4","2","10","2035","80","70","45","0","0"
"133342011","133342011","1","3","3","3","4","2","11","2261","89","78","50","0","0"
"133342012","133342012","1","3","3","3","4","2","12","2487","98","86","55","0","0"
"33412001","33412001","0","3","3","4","1","2","1","64","17","11","17","0","0"
"33412002","33412002","0","3","3","4","1","2","2","128","34","22","34","0","0"
"33412003","33412003","0","3","3","4","1","2","3","192","51","33","51","0","0"
"33412004","33412004","0","3","3","4","1","2","4","256","68","44","68","0","0"
"33412005","33412005","0","3","3","4","1","2","5","320","85","55","85","0","0"
"33412006","33412006","0","3","3","4","1","2","6","400","106","69","106","0","0"
"33412007","33412007","0","3","3","4","1","2","7","480","127","83","127","0","0"
"33412008","33412008","0","3","3","4","1","2","8","560","148","97","148","0","0"
"33412009","33412009","0","3","3","4","1","2","9","640","169","111","169","0","0"
"33412010","33412010","0","3","3","4","1","2","10","720","190","125","190","0","0"
"33412011","33412011","0","3","3","4","1","2","11","800","211","139","211","0","0"
"33412012","33412012","0","3","3","4","1","2","12","880","232","153","232","0","0"
"33422001","33422001","0","3","3","4","2","2","1","64","17","14","21","0","0"
"33422002","33422002","0","3","3","4","2","2","2","128","34","28","42","0","0"
"33422003","33422003","0","3","3","4","2","2","3","192","51","42","63","0","0"
"33422004","33422004","0","3","3","4","2","2","4","256","68","56","84","0","0"
"33422005","33422005","0","3","3","4","2","2","5","320","85","70","105","0","0"
"33422006","33422006","0","3","3","4","2","2","6","400","106","88","131","0","0"
"33422007","33422007","0","3","3","4","2","2","7","480","127","106","157","0","0"
"33422008","33422008","0","3","3","4","2","2","8","560","148","124","183","0","0"
"33422009","33422009","0","3","3","4","2","2","9","640","169","142","209","0","0"
"33422010","33422010","0","3","3","4","2","2","10","720","190","160","235","0","0"
"33422011","33422011","0","3","3","4","2","2","11","800","211","178","261","0","0"
"33422012","33422012","0","3","3","4","2","2","12","880","232","196","287","0","0"
"33432001","33432001","0","3","3","4","3","2","1","17","17","17","4","0","0"
"33432002","33432002","0","3","3","4","3","2","2","34","34","34","8","0","0"
"33432003","33432003","0","3","3","4","3","2","3","51","51","51","12","0","0"
"33432004","33432004","0","3","3","4","3","2","4","68","68","68","16","0","0"
"33432005","33432005","0","3","3","4","3","2","5","85","85","85","20","0","0"
"33432006","33432006","0","3","3","4","3","2","6","106","106","106","25","0","0"
"33432007","33432007","0","3","3","4","3","2","7","127","127","127","30","0","0"
"33432008","33432008","0","3","3","4","3","2","8","148","148","148","35","0","0"
"33432009","33432009","0","3","3","4","3","2","9","169","169","169","40","0","0"
"33432010","33432010","0","3","3","4","3","2","10","190","190","190","45","0","0"
"33432011","33432011","0","3","3","4","3","2","11","211","211","211","50","0","0"
"33432012","33432012","0","3","3","4","3","2","12","232","232","232","55","0","0"
"33442001","33442001","0","3","3","4","4","2","1","6","6","8","9","0","0"
"33442002","33442002","0","3","3","4","4","2","2","12","12","16","18","0","0"
"33442003","33442003","0","3","3","4","4","2","3","18","18","24","27","0","0"
"33442004","33442004","0","3","3","4","4","2","4","24","24","32","36","0","0"
"33442005","33442005","0","3","3","4","4","2","5","30","30","40","45","0","0"
"33442006","33442006","0","3","3","4","4","2","6","38","38","50","56","0","0"
"33442007","33442007","0","3","3","4","4","2","7","46","46","60","67","0","0"
"33442008","33442008","0","3","3","4","4","2","8","54","54","70","78","0","0"
"33442009","33442009","0","3","3","4","4","2","9","62","62","80","89","0","0"
"33442010","33442010","0","3","3","4","4","2","10","70","70","90","100","0","0"
"33442011","33442011","0","3","3","4","4","2","11","78","78","100","111","0","0"
"33442012","33442012","0","3","3","4","4","2","12","86","86","110","122","0","0"
"134212001","134212001","1","3","4","2","1","2","1","37","7","15","0","0","0"
"134212002","134212002","1","3","4","2","1","2","2","74","14","30","0","0","0"
"134212003","134212003","1","3","4","2","1","2","3","111","21","45","0","0","0"
"134212004","134212004","1","3","4","2","1","2","4","148","28","60","0","0","0"
"134212005","134212005","1","3","4","2","1","2","5","185","35","75","0","0","0"
"134212006","134212006","1","3","4","2","1","2","6","231","44","94","0","0","0"
"134212007","134212007","1","3","4","2","1","2","7","277","53","113","0","0","0"
"134212008","134212008","1","3","4","2","1","2","8","323","62","132","0","0","0"
"134212009","134212009","1","3","4","2","1","2","9","369","71","151","0","0","0"
"134212010","134212010","1","3","4","2","1","2","10","415","80","170","0","0","0"
"134212011","134212011","1","3","4","2","1","2","11","461","89","189","0","0","0"
"134212012","134212012","1","3","4","2","1","2","12","507","98","208","0","0","0"
"134312001","134312001","1","3","4","3","1","2","1","16","16","20","24","0","0"
"134312002","134312002","1","3","4","3","1","2","2","32","32","40","48","0","0"
"134312003","134312003","1","3","4","3","1","2","3","48","48","60","72","0","0"
"134312004","134312004","1","3","4","3","1","2","4","64","64","80","96","0","0"
"134312005","134312005","1","3","4","3","1","2","5","80","80","100","120","0","0"
"134312006","134312006","1","3","4","3","1","2","6","100","100","125","150","0","0"
"134312007","134312007","1","3","4","3","1","2","7","120","120","150","180","0","0"
"134312008","134312008","1","3","4","3","1","2","8","140","140","175","210","0","0"
"134312009","134312009","1","3","4","3","1","2","9","160","160","200","240","0","0"
"134312010","134312010","1","3","4","3","1","2","10","180","180","225","270","0","0"
"134312011","134312011","1","3","4","3","1","2","11","200","200","250","300","0","0"
"134312012","134312012","1","3","4","3","1","2","12","220","220","275","330","0","0"
"134322001","134322001","1","3","4","3","2","2","1","409","8","6","7","0","0"
"134322002","134322002","1","3","4","3","2","2","2","818","16","12","14","0","0"
"134322003","134322003","1","3","4","3","2","2","3","1227","24","18","21","0","0"
"134322004","134322004","1","3","4","3","2","2","4","1636","32","24","28","0","0"
"134322005","134322005","1","3","4","3","2","2","5","2045","40","30","35","0","0"
"134322006","134322006","1","3","4","3","2","2","6","2556","50","38","44","0","0"
"134322007","134322007","1","3","4","3","2","2","7","3067","60","46","53","0","0"
"134322008","134322008","1","3","4","3","2","2","8","3578","70","54","62","0","0"
"134322009","134322009","1","3","4","3","2","2","9","4089","80","62","71","0","0"
"134322010","134322010","1","3","4","3","2","2","10","4600","90","70","80","0","0"
"134322011","134322011","1","3","4","3","2","2","11","5111","100","78","89","0","0"
"134322012","134322012","1","3","4","3","2","2","12","5622","110","86","98","0","0"
"134332001","134332001","1","3","4","3","3","2","1","204","7","20","6","0","0"
"134332002","134332002","1","3","4","3","3","2","2","408","14","40","12","0","0"
"134332003","134332003","1","3","4","3","3","2","3","612","21","60","18","0","0"
"134332004","134332004","1","3","4","3","3","2","4","816","28","80","24","0","0"
"134332005","134332005","1","3","4","3","3","2","5","1020","35","100","30","0","0"
"134332006","134332006","1","3","4","3","3","2","6","1275","44","125","38","0","0"
"134332007","134332007","1","3","4","3","3","2","7","1530","53","150","46","0","0"
"134332008","134332008","1","3","4","3","3","2","8","1785","62","175","54","0","0"
"134332009","134332009","1","3","4","3","3","2","9","2040","71","200","62","0","0"
"134332010","134332010","1","3","4","3","3","2","10","2295","80","225","70","0","0"
"134332011","134332011","1","3","4","3","3","2","11","2550","89","250","78","0","0"
"134332012","134332012","1","3","4","3","3","2","12","2805","98","275","86","0","0"
"134342001","134342001","1","3","4","3","4","2","1","204","8","7","5","0","0"
"134342002","134342002","1","3","4","3","4","2","2","408","16","14","10","0","0"
"134342003","134342003","1","3","4","3","4","2","3","612","24","21","15","0","0"
"134342004","134342004","1","3","4","3","4","2","4","816","32","28","20","0","0"
"134342005","134342005","1","3","4","3","4","2","5","1020","40","35","25","0","0"
"134342006","134342006","1","3","4","3","4","2","6","1275","50","44","31","0","0"
"134342007","134342007","1","3","4","3","4","2","7","1530","60","53","37","0","0"
"134342008","134342008","1","3","4","3","4","2","8","1785","70","62","43","0","0"
"134342009","134342009","1","3","4","3","4","2","9","2040","80","71","49","0","0"
"134342010","134342010","1","3","4","3","4","2","10","2295","90","80","55","0","0"
"134342011","134342011","1","3","4","3","4","2","11","2550","100","89","61","0","0"
"134342012","134342012","1","3","4","3","4","2","12","2805","110","98","67","0","0"
"34412001","34412001","0","3","4","4","1","2","1","70","19","13","20","0","0"
"34412002","34412002","0","3","4","4","1","2","2","140","38","26","40","0","0"
"34412003","34412003","0","3","4","4","1","2","3","210","57","39","60","0","0"
"34412004","34412004","0","3","4","4","1","2","4","280","76","52","80","0","0"
"34412005","34412005","0","3","4","4","1","2","5","350","95","65","100","0","0"
"34412006","34412006","0","3","4","4","1","2","6","438","119","81","125","0","0"
"34412007","34412007","0","3","4","4","1","2","7","526","143","97","150","0","0"
"34412008","34412008","0","3","4","4","1","2","8","614","167","113","175","0","0"
"34412009","34412009","0","3","4","4","1","2","9","702","191","129","200","0","0"
"34412010","34412010","0","3","4","4","1","2","10","790","215","145","225","0","0"
"34412011","34412011","0","3","4","4","1","2","11","878","239","161","250","0","0"
"34412012","34412012","0","3","4","4","1","2","12","966","263","177","275","0","0"
"34422001","34422001","0","3","4","4","2","2","1","70","19","16","24","0","0"
"34422002","34422002","0","3","4","4","2","2","2","140","38","32","48","0","0"
"34422003","34422003","0","3","4","4","2","2","3","210","57","48","72","0","0"
"34422004","34422004","0","3","4","4","2","2","4","280","76","64","96","0","0"
"34422005","34422005","0","3","4","4","2","2","5","350","95","80","120","0","0"
"34422006","34422006","0","3","4","4","2","2","6","438","119","100","150","0","0"
"34422007","34422007","0","3","4","4","2","2","7","526","143","120","180","0","0"
"34422008","34422008","0","3","4","4","2","2","8","614","167","140","210","0","0"
"34422009","34422009","0","3","4","4","2","2","9","702","191","160","240","0","0"
"34422010","34422010","0","3","4","4","2","2","10","790","215","180","270","0","0"
"34422011","34422011","0","3","4","4","2","2","11","878","239","200","300","0","0"
"34422012","34422012","0","3","4","4","2","2","12","966","263","220","330","0","0"
"34432001","34432001","0","3","4","4","3","2","1","19","19","20","5","0","0"
"34432002","34432002","0","3","4","4","3","2","2","38","38","40","10","0","0"
"34432003","34432003","0","3","4","4","3","2","3","57","57","60","15","0","0"
"34432004","34432004","0","3","4","4","3","2","4","76","76","80","20","0","0"
"34432005","34432005","0","3","4","4","3","2","5","95","95","100","25","0","0"
"34432006","34432006","0","3","4","4","3","2","6","119","119","125","31","0","0"
"34432007","34432007","0","3","4","4","3","2","7","143","143","150","37","0","0"
"34432008","34432008","0","3","4","4","3","2","8","167","167","175","43","0","0"
"34432009","34432009","0","3","4","4","3","2","9","191","191","200","49","0","0"
"34432010","34432010","0","3","4","4","3","2","10","215","215","225","55","0","0"
"34432011","34432011","0","3","4","4","3","2","11","239","239","250","61","0","0"
"34432012","34432012","0","3","4","4","3","2","12","263","263","275","67","0","0"
"34442001","34442001","0","3","4","4","4","2","1","6","6","9","11","0","0"
"34442002","34442002","0","3","4","4","4","2","2","12","12","18","22","0","0"
"34442003","34442003","0","3","4","4","4","2","3","18","18","27","33","0","0"
"34442004","34442004","0","3","4","4","4","2","4","24","24","36","44","0","0"
"34442005","34442005","0","3","4","4","4","2","5","30","30","45","55","0","0"
"34442006","34442006","0","3","4","4","4","2","6","38","38","56","69","0","0"
"34442007","34442007","0","3","4","4","4","2","7","46","46","67","83","0","0"
"34442008","34442008","0","3","4","4","4","2","8","54","54","78","97","0","0"
"34442009","34442009","0","3","4","4","4","2","9","62","62","89","111","0","0"
"34442010","34442010","0","3","4","4","4","2","10","70","70","100","125","0","0"
"34442011","34442011","0","3","4","4","4","2","11","78","78","111","139","0","0"
"34442012","34442012","0","3","4","4","4","2","12","86","86","122","153","0","0"
