"Name","BuffId","ActEffect","BuffEffect","EffectSocket","EffectSocket_Type","ExtinctionEffect","ExtinctionEffectSocket","BuffEffectScale","EffectHeight","BuffName","BuffExplain","Icon","Icon_Big","ShowDamageFont","PetBuff_IconId","PetId","BuffUseType","ApplyType","BuffTarget","UpdateRule","KeepType_Die","KeepType_StageOut","KeepType_LogOut","BuffArmorType","Buffprobability","BuffOverlap","OverLapCallGroupID","BuffAttackID","TimeType","BuffType","IsHideRemainTime","BuffTime","LevelUpBuffTime","BuffIndexType_1","BuffIndex_1","BuffValue_1","LevelUpBuffValue_1","BuffValueEx_1","BuffIndexType_2","BuffIndex_2","BuffValue_2","LevelUpBuffValue_2","BuffValueEx_2","BuffIndexType_3","BuffIndex_3","BuffValue_3","LevelUpBuffValue_3","BuffValueEx_3","MaterialPath","Emissive_Dcolor","Fresnel_Exponenth","Fresnel_BaseReflect","PassiveID","detachBuffID","AppearBuff","CalculateType_1","CalculateType_2","CalculateType_3","ShowDamageLog"
"20012","20012","0","2050113","Buff_Mid","2","0","0","1","0","362515","372207","341044","0","1","(0,0)","0","1","1","0","0","0","1","0","0","1000","0","0","0","0","2","0","5","0","2","2004","6000","1200","0","3","4032","20010","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(20010)","0","0","0","0","1"
"20020","20020","0","2050124","Buff_Top","3","0","0","1","60","360030","370030","341032","0","1","(0,0)","0","1","1","0","0","0","1","0","2","1000","3","0","0","0","1","0","5","1","1","45","-25","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","1","0","0","0","1"
"20040","20040","2050102","0","Buff_Top","3","0","0","1","60","360041","370041","341050","0","1","(0,0)","0","1","1","0","0","1","1","1","2","1000","3","0","0","0","1","0","5","1","1","26","-25","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","1","0","0","0","1"
"20101","20101","0","0","0","0","0","0","1","0","362517","374101","341018","0","0","(0,0)","0","3","0","0","0","0","1","0","0","1000","0","0","0","0","1","0","16","0","1","95","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20102","20102","0","2050120","Root","1","0","0","1","0","361013","371013","341015","0","1","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","0.3","0","3","4013","1000","1000","0.3","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20103","20103","0","0","0","0","0","0","1","60","363109","374508","0","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","2","0","1","34","150","50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20104","20104","0","0","0","0","0","0","1","60","363109","374509","0","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","2","0","1","44","50","50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20105","20105","0","0","0","0","0","0","1","60","363109","374509","0","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","2","0","1","44","200","100","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20106","20106","0","0","0","0","0","0","1","60","363109","374509","0","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","2","0","1","44","400","100","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20107","20107","2050122","0","Root","1","0","0","1","0","363106","375206","341015","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","16","0","1","147","200","100","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20108","20108","0","0","0","0","0","0","1","0","363106","374101","341018","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","16","0","1","95","2500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20109","20109","2050122","0","Root","1","0","0","1","60","362518","374506","0","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","3","4039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20110","20110","2050122","0","Root","1","0","0","1","0","302106","373118","341021","0","0","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","10","5","1","28","100","150","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(40104)","0","0","0","0","0"
"20501","20501","0","2050116","Root","1","0","0","1","0","363102","374501","341037","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","5","0","1","76","-50","-50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20502","20502","2050102","0","Buff_Top","3","0","0","1","0","363103","374502","341037","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","6","0","1","47","-250","-50","0","3","4032","20524","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(20524,27005)","0","0","0","0","0"
"20503","20503","0","0","0","0","0","0","1","0","363104","374503","0","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","10125","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20504","20504","2050011","0","Buff_Top","3","0","0","1","20","363105","374504","341003","0","1","(0,0)","0","3","1","0","0","0","1","0","4","1000","0","0","0","0","1","0","1","1","3","4031","0","0","0","1","60","-100000","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20505","20505","2050014","2050006","Buff_Top","3","0","0","1","20","363105","374505","341004","0","1","(0,0)","0","3","1","0","0","0","1","0","3","1000","0","0","0","0","1","0","10","10","3","4019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20506","20506","0","0","0","0","0","0","1","60","363110","374506","0","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","1","0","3","4026","3","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20507","20507","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20101","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20508","20508","0","0","0","0","0","0","1","0","363107","374507","0","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20101","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20509","20509","2050014","2050006","Buff_Top","3","0","0","1","20","363108","374505","341004","0","1","(0,0)","0","3","1","0","0","0","1","0","3","1000","0","0","0","0","1","0","10","0","3","4019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20510","20510","2050014","2050006","Buff_Top","3","0","0","1","20","363105","374505","341004","0","1","(0,0)","0","3","1","0","0","0","1","0","3","1000","0","0","0","0","1","0","5","0","3","4019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20511","20511","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20101","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20512","20512","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20102","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20513","20513","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20103","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20514","20514","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20104","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20515","20515","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20105","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20516","20516","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20106","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20517","20517","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20107","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20518","20518","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20108","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20521","20521","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20112","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20522","20522","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20115","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20523","20523","0","0","0","0","0","0","1","0","363107","374507","341003","0","0","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","20117","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20524","20524","2050102","0","Buff_Top","3","0","0","1","0","363103","374502","341037","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","6","0","1","47","-80","-40","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(20502,27005)","0","0","0","0","0"
"20525","20525","2050123","0","Root","1","0","0","1","0","363103","374510","341007","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","6","0","1","148","-400","-200","0","1","146","-400","-200","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20526","20526","2050123","0","Root","1","0","0","1","0","363110","376505","341007","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","8","0","1","148","-300","-100","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"20527","20527","2050102","0","Buff_Top","3","0","0","1","0","363111","374502","341037","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","6","0","1","47","-200","-50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(20502)","0","0","0","0","0"
"20528","20528","0","2050116","Root","1","0","0","1","0","361014","374501","341037","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","5","3","1","76","-100","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"22021","22021","0","0","0","0","0","0","1","0","363112","370090","341008","0","1","(0,0)","0","1","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","3","0","3","4005","0","0","0","3","4004","0","0","0","3","4002","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"22042","22042","2050103","0","Buff_Top","3","0","0","1","60","362514","372510","341013","0","1","(0,0)","0","1","0","0","0","0","1","0","0","1000","0","0","0","0","1","0","60","0","1","22","25","5","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","1","0","0","1"
"24012","24012","0","2050133","Buff_Mid","2","0","0","1","-90","361204","371204","341008","0","1","(0,0)","0","1","2","1","0","0","1","0","0","1000","0","0","0","0","1","0","25","0","3","4011","2400","400","20","3","4023","2000","7000","0","1","35","150","30","0","0","(0,0,0)","0","0","(202005)","(704001,705001)","0","0","0","0","0"
"24031","24031","0","0","0","0","0","0","1","0","361202","371202","341008","0","1","(0,0)","0","1","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","3","0","3","4003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27001","27001","0","2050113","Buff_Mid","2","0","0","1","0","362515","2612033","341044","0","1","(0,0)","0","1","1","0","0","0","1","0","0","1000","0","0","0","0","2","0","5","0","2","2004","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","1"
"27002","27002","0","2050116","Root","1","0","0","1","0","361014","374501","341037","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","8","0","1","76","-100","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27003","27003","2050102","0","Buff_Top","3","0","0","1","60","342106","2612017","341016","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","51","-100","-100","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27004","27004","2050103","0","Buff_Top","3","0","0","1","60","363109","374509","341054","0","1","(0,0)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","2","0","1","44","300","100","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27005","27005","2050102","0","Buff_Top","3","0","0","1","0","363103","374502","341016","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","6","0","1","47","-450","-50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(20502,20524)","0","0","0","0","0"
"27006","27006","2050102","0","Buff_Top","3","0","0","1","0","363103","374502","341016","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","6","0","1","47","-800","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(27005)","0","0","0","0","0"
"27007","27007","2050106","0","Root","1","0","0","1","0","302503","340105","341010","0","1","(0,0)","0","1","0","1","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","2","2022","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27008","27008","2050102","0","Buff_Top","3","0","0","1","60","363104","2612020","341016","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","26","-100","-200","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27009","27009","2050102","0","Buff_Top","3","0","0","1","60","302303","373509","341009","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","49","-100","-100","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27010","27010","0","2050113","Buff_Mid","2","0","0","1","0","362515","2612033","341044","0","1","(0,0)","0","1","1","0","0","0","1","0","0","1000","0","0","0","0","2","0","8","0","2","2004","6000","1200","0","3","4032","20011","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(20011)","0","0","0","0","1"
"27011","27011","0","2050113","Buff_Mid","2","0","0","1","0","362515","2612033","341044","0","1","(0,0)","0","1","1","0","0","0","1","0","0","1000","0","0","0","0","2","0","8","0","2","2004","6500","1500","0","3","4032","27010","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(27010)","0","0","0","0","1"
"27012","27012","2050102","0","Buff_Top","3","0","0","1","60","363105","373106","341016","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","6","0","1","47","-300","-50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27013","27013","2050102","0","Buff_Top","3","0","0","1","60","363105","375513","341035","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","29","-100","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27014","27014","0","0","0","0","0","0","1","0","363106","2612006","341013","0","1","(0,0)","0","1","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","38","50","50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27015","27015","0","2050116","Root","1","0","0","1","0","302202","374501","341037","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","8","0","1","76","-100","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27016","27016","2050102","0","Buff_Top","3","0","0","1","60","302202","2612020","341016","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","26","-50","-50","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27017","27017","2050102","0","Buff_Top","3","0","0","1","60","302202","2612017","341016","0","1","(0,0)","0","3","1","0","0","0","1","0","0","1000","0","0","0","0","1","0","10","0","1","51","-100","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27018","27018","0","2050114","Root","1","0","0","1","0","302201","2612019","341043","0","1","(0,0)","0","3","1","0","0","0","1","0","2","1000","0","0","0","0","1","0","8","0","1","146","-100","-200","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"27019","27019","0","0","0","0","0","0","1","0","363109","0","0","0","1","(0,0)","0","1","2","1","0","0","0","0","0","1000","0","0","0","0","1","0","1","0","3","4044","2301","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
