"Name","RowId","ClassId","Level","ReqExp","MaxHP","MaxMana","PhysicalAttack","MagicAttack","Physicaldefense","Magicdefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","AtkBossDamage","DefBossDamage","AtkPVPDamage","ReducePhysicalDef","ReduceMagicDef","Luck","ManaCost","MeditationMaxSpirit","ActingPointMax","ProperPassivePoint","BlackIronMax","SkillStoneMax","MaxDurabilityDmg","RecommendCombatpoint"
"3084","3084","3","84","682327150","23920","1430","714","714","415","415","332","332","0","0","0","374","374","83","0","0","0","2103","5000000","30","139","5000000","320000","15852","65550"
"3085","3085","3","85","695973690","24160","1440","722","722","420","420","336","336","0","0","0","378","378","84","0","0","0","2124","5000000","30","142","5000000","340000","16135","65801"
"3086","3086","3","86","709893160","24400","1450","730","730","425","425","340","340","0","0","0","383","383","85","0","0","0","2146","5000000","30","145","5000000","360000","16420","67185"
"3087","3087","3","87","724091020","24640","1460","738","738","430","430","344","344","0","0","0","387","387","86","0","0","0","2167","5000000","30","148","5000000","380000","16707","67776"
"3088","3088","3","88","738572840","24880","1470","746","746","435","435","348","348","0","0","0","392","392","87","0","0","0","2188","5000000","30","151","5000000","400000","16995","68039"
"3089","3089","3","89","753344300","25120","1480","754","754","440","440","352","352","0","0","0","396","396","88","0","0","0","2210","5000000","30","154","5000000","420000","17286","68374"
"3090","3090","3","90","1521755490","25360","1490","762","762","445","445","356","356","0","0","0","401","401","89","0","0","0","2231","5000000","30","157","5000000","440000","17578","70261"
"3091","3091","3","91","1552190600","25600","1500","770","770","450","450","360","360","0","0","0","405","405","90","0","0","0","2252","5000000","30","160","5000000","460000","17872","71458"
"3092","3092","3","92","1583234410","25840","1510","778","778","455","455","364","364","0","0","0","410","410","91","0","0","0","2274","5000000","30","163","5000000","480000","18168","71766"
"3093","3093","3","93","1614899100","26080","1520","786","786","460","460","368","368","0","0","0","414","414","92","0","0","0","2295","5000000","30","166","5000000","500000","18465","72138"
"3094","3094","3","94","1647197080","26320","1530","794","794","465","465","372","372","0","0","0","419","419","93","0","0","0","2316","5000000","30","169","5000000","520000","18764","72365"
"3095","3095","3","95","1680141020","26560","1540","802","802","470","470","376","376","0","0","0","423","423","94","0","0","0","2338","5000000","30","172","5000000","540000","19066","73382"
"3096","3096","3","96","1713743840","26800","1550","810","810","475","475","380","380","0","0","0","428","428","95","0","0","0","2359","5000000","30","175","5000000","560000","19368","74950"
"3097","3097","3","97","1748018720","27040","1560","818","818","480","480","384","384","0","0","0","432","432","96","0","0","0","2380","5000000","30","178","5000000","580000","19673","75153"
"3098","3098","3","98","1782979090","27280","1570","826","826","485","485","388","388","0","0","0","437","437","97","0","0","0","2402","5000000","30","181","5000000","600000","19980","75379"
"3099","3099","3","99","1818638670","27520","1580","834","834","490","490","392","392","0","0","0","441","441","98","0","0","0","2423","5000000","30","184","5000000","620000","20288","76042"
"3100","3100","3","100","2036875310","27760","1590","842","842","495","495","396","396","0","0","0","446","446","99","0","0","0","2444","5000000","30","187","5000000","640000","20597","82789"
"3101","3101","3","101","2057244060","28000","1600","850","850","500","500","400","400","0","0","0","450","450","100","0","0","0","2466","5000000","30","190","5000000","660000","20909","84212"
"3102","3102","3","102","2077816500","28240","1610","858","858","505","505","404","404","0","0","0","455","455","101","0","0","0","2487","5000000","30","193","5000000","680000","21222","84438"
"3103","3103","3","103","2098594670","28480","1620","866","866","510","510","408","408","0","0","0","459","459","102","0","0","0","2508","5000000","30","196","5000000","700000","21537","84810"
"3104","3104","3","104","2119580620","28720","1630","874","874","515","515","412","412","0","0","0","464","464","103","0","0","0","2530","5000000","30","199","5000000","720000","21853","84597"
"3105","3105","3","105","2140776430","28960","1640","882","882","520","520","416","416","0","0","0","468","468","104","0","0","0","2551","5000000","30","202","5000000","740000","22172","86225"
"3106","3106","3","106","2162184190","29200","1650","890","890","525","525","420","420","0","0","0","473","473","105","0","0","0","2572","5000000","30","205","5000000","760000","22492","87541"
"3107","3107","3","107","2183806030","29440","1660","898","898","530","530","424","424","0","0","0","477","477","106","0","0","0","2594","5000000","30","208","5000000","780000","22813","87744"
"3108","3108","3","108","2205644090","29680","1670","906","906","535","535","428","428","0","0","0","482","482","107","0","0","0","2615","5000000","30","211","5000000","800000","23136","88139"
"3109","3109","3","109","2227700530","29920","1680","914","914","540","540","432","432","0","0","0","486","486","108","0","0","0","2636","5000000","30","214","5000000","820000","23461","88437"
"3110","3110","3","110","2472747590","30160","1690","922","922","545","545","436","436","0","0","0","491","491","109","0","0","0","2658","5000000","30","217","5000000","840000","23787","89426"
"3111","3111","3","111","4945495180","30400","1700","930","930","550","550","440","440","0","0","0","495","495","110","0","0","0","2679","5000000","30","220","5000000","860000","24115","90004"
"3112","3112","3","112","5093860040","30640","1710","938","938","555","555","444","444","0","0","0","500","500","111","0","0","0","2700","5000000","30","223","5000000","880000","24445","90229"
"3113","3113","3","113","5246675840","30880","1720","946","946","560","560","448","448","0","0","0","504","504","112","0","0","0","2722","5000000","30","226","5000000","900000","24776","90432"
"3114","3114","3","114","5404076120","31120","1730","954","954","565","565","452","452","0","0","0","509","509","113","0","0","0","2743","5000000","30","229","5000000","920000","25109","90828"
"3115","3115","3","115","5566198400","31360","1740","962","962","570","570","456","456","0","0","0","513","513","114","0","0","0","2764","5000000","30","232","5000000","940000","25443","91846"
"3116","3116","3","116","5733184350","31600","1750","970","970","575","575","460","460","0","0","0","518","518","115","0","0","0","2786","5000000","30","235","5000000","960000","25779","92072"
"3117","3117","3","117","5905179880","31840","1760","978","978","580","580","464","464","0","0","0","522","522","116","0","0","0","2807","5000000","30","238","5000000","980000","26116","92444"
"3118","3118","3","118","6082335280","32080","1770","986","986","585","585","468","468","0","0","0","527","527","117","0","0","0","2828","5000000","30","241","5000000","1000000","26455","92671"
"3119","3119","3","119","6264805340","32320","1780","994","994","590","590","472","472","0","0","0","531","531","118","0","0","0","2850","5000000","30","244","5000000","1050000","26795","92968"
"3120","3120","3","120","7079230030","32560","1790","1002","1002","595","595","476","476","0","0","0","536","536","119","0","0","0","2871","5000000","30","247","5000000","1100000","27137","95378"
"3121","3121","3","121","7291606930","32800","1800","1010","1010","600","600","480","480","0","0","0","540","540","120","0","0","0","2892","5000000","30","250","5000000","1150000","27481","95508"
"3122","3122","3","122","7510355140","33040","1810","1018","1018","605","605","484","484","0","0","0","545","545","121","0","0","0","2914","5000000","30","253","5000000","1200000","27826","95734"
"3123","3123","3","123","7735665790","33280","1820","1026","1026","610","610","488","488","0","0","0","549","549","122","0","0","0","2935","5000000","30","256","5000000","1250000","28172","96106"
"3124","3124","3","124","7967735760","33520","1830","1034","1034","615","615","492","492","0","0","0","554","554","123","0","0","0","2956","5000000","30","259","5000000","1300000","28520","96333"
"3125","3125","3","125","8206767830","33760","1840","1042","1042","620","620","496","496","0","0","0","558","558","124","0","0","0","2978","5000000","30","262","5000000","1350000","28870","97350"
"3126","3126","3","126","8452970860","34000","1850","1050","1050","625","625","500","500","0","0","0","563","563","125","0","0","0","2999","5000000","30","265","5000000","1400000","29221","98023"
"3127","3127","3","127","8706559990","34240","1860","1058","1058","630","630","504","504","0","0","0","567","567","126","0","0","0","3020","5000000","30","268","5000000","1450000","29573","98226"
"3128","3128","3","128","8967756790","34480","1870","1066","1066","635","635","508","508","0","0","0","572","572","127","0","0","0","3042","5000000","30","271","5000000","1500000","29927","98453"
"3129","3129","3","129","9236789490","34720","1880","1074","1074","640","640","512","512","0","0","0","576","576","128","0","0","0","3063","5000000","30","274","5000000","1550000","30282","98920"
"3130","3130","3","130","10437572120","34960","1890","1082","1082","645","645","516","516","0","0","0","581","581","129","0","0","0","3084","5000000","30","277","5000000","1600000","30639","100725"
"3131","3131","3","131","25050173090","35200","1900","1090","1090","650","650","520","520","0","0","0","585","585","130","0","0","0","3106","5000000","30","280","5000000","1650000","30997","100946"
"3132","3132","3","132","26302681740","35440","1910","1098","1098","655","655","524","524","0","0","0","590","590","131","0","0","0","3127","5000000","30","283","5000000","1700000","31356","101342"
"3133","3133","3","133","27617815830","35680","1920","1106","1106","660","660","528","528","0","0","0","594","594","132","0","0","0","3148","5000000","30","286","5000000","1750000","31717","101545"
"3134","3134","3","134","28998706620","35920","1930","1114","1114","665","665","532","532","0","0","0","599","599","133","0","0","0","3170","5000000","30","289","5000000","1800000","32080","101771"
"3135","3135","3","135","30448641950","36160","1940","1122","1122","670","670","536","536","0","0","0","603","603","134","0","0","0","3191","5000000","30","292","5000000","1850000","32444","102143"
"3136","3136","3","136","31971074050","36400","1950","1130","1130","675","675","540","540","0","0","0","608","608","135","0","0","0","3212","5000000","30","295","5000000","1900000","32809","103143"
"3137","3137","3","137","33569627750","36640","1960","1138","1138","680","680","544","544","0","0","0","612","612","136","0","0","0","3234","5000000","30","298","5000000","1950000","33175","103346"
"3138","3138","3","138","35248109140","36880","1970","1146","1146","685","685","548","548","0","0","0","617","617","137","0","0","0","3255","5000000","30","301","5000000","2000000","33543","103742"
"3139","3139","3","139","37010514600","37120","1980","1154","1154","690","690","552","552","0","0","0","621","621","138","0","0","0","3276","5000000","30","304","5000000","2050000","33912","104039"
"3140","3140","3","140","42562091790","37360","1990","1162","1162","695","695","556","556","0","0","0","626","626","139","0","0","0","3298","5000000","30","307","5000000","2100000","34283","106422"
"3141","3141","3","141","85124183580","37600","2000","1170","1170","700","700","560","560","0","0","0","630","630","140","0","0","0","3319","5000000","30","310","5000000","2150000","34655","107721"
