"Name","RowId","PresetGroupId","OrderNum","MainColorNumber","MainColorBrightness","SubColorNumber","SubColorBrightness"
"1886","1886","3005","6","131","100","131","100"
"1887","1887","3005","7","132","100","132","100"
"1888","1888","3005","8","133","100","133","100"
"1889","1889","3005","9","134","100","134","100"
"1890","1890","3005","10","135","100","135","100"
"1891","1891","3005","11","136","100","136","100"
"1892","1892","3005","12","137","100","137","100"
"1893","1893","3005","13","138","100","138","100"
"1894","1894","3005","14","139","100","139","100"
"1895","1895","3005","15","140","100","140","100"
"1896","1896","3005","16","141","100","141","100"
"1897","1897","3005","17","142","100","142","100"
"1898","1898","3005","18","143","100","143","100"
"1899","1899","3005","19","144","100","144","100"
"1900","1900","3005","20","145","100","145","100"
"1901","1901","3006","1","125","-20","126","100"
"1902","1902","3006","2","127","100","127","100"
"1903","1903","3006","3","128","100","128","100"
"1904","1904","3006","4","129","100","129","100"
"1905","1905","3006","5","130","100","130","100"
"1906","1906","3006","6","131","100","131","100"
"1907","1907","3006","7","132","100","132","100"
"1908","1908","3006","8","133","100","133","100"
"1909","1909","3006","9","134","100","134","100"
"1910","1910","3006","10","135","100","135","100"
"1911","1911","3006","11","136","100","136","100"
"1912","1912","3006","12","137","100","137","100"
"1913","1913","3006","13","138","100","138","100"
"1914","1914","3006","14","139","100","139","100"
"1915","1915","3006","15","140","100","140","100"
"1916","1916","3006","16","141","100","141","100"
"1917","1917","3006","17","142","100","142","100"
"1918","1918","3006","18","143","100","143","100"
"1919","1919","3006","19","144","100","144","100"
"1920","1920","3006","20","145","100","145","100"
"1921","1921","3007","1","28","0","1","8"
"1922","1922","3007","2","127","100","127","100"
"1923","1923","3007","3","128","100","128","100"
"1924","1924","3007","4","129","100","129","100"
"1925","1925","3007","5","130","100","130","100"
"1926","1926","3007","6","131","100","131","100"
"1927","1927","3007","7","132","100","132","100"
"1928","1928","3007","8","133","100","133","100"
"1929","1929","3007","9","134","100","134","100"
"1930","1930","3007","10","135","100","135","100"
"1931","1931","3007","11","136","100","136","100"
"1932","1932","3007","12","137","100","137","100"
"1933","1933","3007","13","138","100","138","100"
"1934","1934","3007","14","139","100","139","100"
"1935","1935","3007","15","140","100","140","100"
"1936","1936","3007","16","141","100","141","100"
"1937","1937","3007","17","142","100","142","100"
"1938","1938","3007","18","143","100","143","100"
"1939","1939","3007","19","144","100","144","100"
"1940","1940","3007","20","145","100","145","100"
"1941","1941","3008","1","119","100","125","80"
"1942","1942","3008","2","127","100","127","100"
"1943","1943","3008","3","128","100","128","100"
"1944","1944","3008","4","129","100","129","100"
"1945","1945","3008","5","130","100","130","100"
"1946","1946","3008","6","131","100","131","100"
"1947","1947","3008","7","132","100","132","100"
"1948","1948","3008","8","133","100","133","100"
"1949","1949","3008","9","134","100","134","100"
"1950","1950","3008","10","135","100","135","100"
"1951","1951","3008","11","136","100","136","100"
"1952","1952","3008","12","137","100","137","100"
"1953","1953","3008","13","138","100","138","100"
"1954","1954","3008","14","139","100","139","100"
"1955","1955","3008","15","140","100","140","100"
"1956","1956","3008","16","141","100","141","100"
"1957","1957","3008","17","142","100","142","100"
"1958","1958","3008","18","143","100","143","100"
"1959","1959","3008","19","144","100","144","100"
"1960","1960","3008","20","145","100","145","100"
"1961","1961","3009","1","128","100","129","80"
"1962","1962","3009","2","127","100","127","100"
"1963","1963","3009","3","128","100","128","100"
"1964","1964","3009","4","129","100","129","100"
"1965","1965","3009","5","130","100","130","100"
"1966","1966","3009","6","131","100","131","100"
"1967","1967","3009","7","132","100","132","100"
"1968","1968","3009","8","133","100","133","100"
"1969","1969","3009","9","134","100","134","100"
"1970","1970","3009","10","135","100","135","100"
"1971","1971","3009","11","136","100","136","100"
"1972","1972","3009","12","137","100","137","100"
"1973","1973","3009","13","138","100","138","100"
"1974","1974","3009","14","139","100","139","100"
"1975","1975","3009","15","140","100","140","100"
"1976","1976","3009","16","141","100","141","100"
"1977","1977","3009","17","142","100","142","100"
"1978","1978","3009","18","143","100","143","100"
"1979","1979","3009","19","144","100","144","100"
"1980","1980","3009","20","145","100","145","100"
"1981","1981","3010","1","113","-80","128","100"
"1982","1982","3010","2","127","100","127","100"
"1983","1983","3010","3","128","100","128","100"
"1984","1984","3010","4","129","100","129","100"
"1985","1985","3010","5","130","100","130","100"
"1986","1986","3010","6","131","100","131","100"
"1987","1987","3010","7","132","100","132","100"
"1988","1988","3010","8","133","100","133","100"
"1989","1989","3010","9","134","100","134","100"
"1990","1990","3010","10","135","100","135","100"
"1991","1991","3010","11","136","100","136","100"
"1992","1992","3010","12","137","100","137","100"
"1993","1993","3010","13","138","100","138","100"
"1994","1994","3010","14","139","100","139","100"
"1995","1995","3010","15","140","100","140","100"
"1996","1996","3010","16","141","100","141","100"
"1997","1997","3010","17","142","100","142","100"
"1998","1998","3010","18","143","100","143","100"
"1999","1999","3010","19","144","100","144","100"
"2000","2000","3010","20","145","100","145","100"
"2001","2001","3011","1","113","-80","125","100"
"2002","2002","3011","2","127","100","127","100"
"2003","2003","3011","3","128","100","128","100"
"2004","2004","3011","4","129","100","129","100"
"2005","2005","3011","5","130","100","130","100"
"2006","2006","3011","6","131","100","131","100"
"2007","2007","3011","7","132","100","132","100"
"2008","2008","3011","8","133","100","133","100"
"2009","2009","3011","9","134","100","134","100"
"2010","2010","3011","10","135","100","135","100"
"2011","2011","3011","11","136","100","136","100"
"2012","2012","3011","12","137","100","137","100"
"2013","2013","3011","13","138","100","138","100"
"2014","2014","3011","14","139","100","139","100"
"2015","2015","3011","15","140","100","140","100"
"2016","2016","3011","16","141","100","141","100"
"2017","2017","3011","17","142","100","142","100"
"2018","2018","3011","18","143","100","143","100"
"2019","2019","3011","19","144","100","144","100"
"2020","2020","3011","20","145","100","145","100"
"2021","2021","3012","1","6","-30","5","0"
"2022","2022","3012","2","127","100","127","100"
"2023","2023","3012","3","128","100","128","100"
"2024","2024","3012","4","129","100","129","100"
"2025","2025","3012","5","130","100","130","100"
"2026","2026","3012","6","131","100","131","100"
"2027","2027","3012","7","132","100","132","100"
"2028","2028","3012","8","133","100","133","100"
"2029","2029","3012","9","134","100","134","100"
"2030","2030","3012","10","135","100","135","100"
"2031","2031","3012","11","136","100","136","100"
"2032","2032","3012","12","137","100","137","100"
"2033","2033","3012","13","138","100","138","100"
"2034","2034","3012","14","139","100","139","100"
"2035","2035","3012","15","140","100","140","100"
"2036","2036","3012","16","141","100","141","100"
"2037","2037","3012","17","142","100","142","100"
"2038","2038","3012","18","143","100","143","100"
"2039","2039","3012","19","144","100","144","100"
"2040","2040","3012","20","145","100","145","100"
"2041","2041","3013","1","75","0","70","0"
"2042","2042","3013","2","127","100","127","100"
"2043","2043","3013","3","128","100","128","100"
"2044","2044","3013","4","129","100","129","100"
"2045","2045","3013","5","130","100","130","100"
"2046","2046","3013","6","131","100","131","100"
"2047","2047","3013","7","132","100","132","100"
"2048","2048","3013","8","133","100","133","100"
"2049","2049","3013","9","134","100","134","100"
"2050","2050","3013","10","135","100","135","100"
"2051","2051","3013","11","136","100","136","100"
"2052","2052","3013","12","137","100","137","100"
"2053","2053","3013","13","138","100","138","100"
"2054","2054","3013","14","139","100","139","100"
"2055","2055","3013","15","140","100","140","100"
"2056","2056","3013","16","141","100","141","100"
"2057","2057","3013","17","142","100","142","100"
"2058","2058","3013","18","143","100","143","100"
"2059","2059","3013","19","144","100","144","100"
"2060","2060","3013","20","145","100","145","100"
"2061","2061","3014","1","6","0","6","-40"
"2062","2062","3014","2","127","100","127","100"
"2063","2063","3014","3","128","100","128","100"
"2064","2064","3014","4","129","100","129","100"
"2065","2065","3014","5","130","100","130","100"
"2066","2066","3014","6","131","100","131","100"
"2067","2067","3014","7","132","100","132","100"
"2068","2068","3014","8","133","100","133","100"
"2069","2069","3014","9","134","100","134","100"
"2070","2070","3014","10","135","100","135","100"
"2071","2071","3014","11","136","100","136","100"
"2072","2072","3014","12","137","100","137","100"
"2073","2073","3014","13","138","100","138","100"
"2074","2074","3014","14","139","100","139","100"
"2075","2075","3014","15","140","100","140","100"
"2076","2076","3014","16","141","100","141","100"
"2077","2077","3014","17","142","100","142","100"
"2078","2078","3014","18","143","100","143","100"
"2079","2079","3014","19","144","100","144","100"
"2080","2080","3014","20","145","100","145","100"
"2081","2081","3015","1","119","-20","108","-20"
"2082","2082","3015","2","127","100","127","100"
"2083","2083","3015","3","128","100","128","100"
"2084","2084","3015","4","129","100","129","100"
"2085","2085","3015","5","130","100","130","100"
"2086","2086","3015","6","131","100","131","100"
"2087","2087","3015","7","132","100","132","100"
"2088","2088","3015","8","133","100","133","100"
"2089","2089","3015","9","134","100","134","100"
"2090","2090","3015","10","135","100","135","100"
"2091","2091","3015","11","136","100","136","100"
"2092","2092","3015","12","137","100","137","100"
"2093","2093","3015","13","138","100","138","100"
"2094","2094","3015","14","139","100","139","100"
"2095","2095","3015","15","140","100","140","100"
"2096","2096","3015","16","141","100","141","100"
"2097","2097","3015","17","142","100","142","100"
"2098","2098","3015","18","143","100","143","100"
"2099","2099","3015","19","144","100","144","100"
"2100","2100","3015","20","145","100","145","100"
"2101","2101","3016","1","81","100","75","100"
"2102","2102","3016","2","127","100","127","100"
"2103","2103","3016","3","128","100","128","100"
"2104","2104","3016","4","129","100","129","100"
"2105","2105","3016","5","130","100","130","100"
"2106","2106","3016","6","131","100","131","100"
"2107","2107","3016","7","132","100","132","100"
"2108","2108","3016","8","133","100","133","100"
"2109","2109","3016","9","134","100","134","100"
"2110","2110","3016","10","135","100","135","100"
"2111","2111","3016","11","136","100","136","100"
"2112","2112","3016","12","137","100","137","100"
"2113","2113","3016","13","138","100","138","100"
"2114","2114","3016","14","139","100","139","100"
