"Name","RowId","Potential_Id","Training_Class","Training_Level","Training_SuccessRate","Training_ExplanId","CostMoney_Id","CostMoney_Count","CostItem01_UseId","CostItem01_Count","CostItem02_UseId","CostItem02_Count","CostItem03_UseId","CostItem03_Count","CostItem04_UseId","CostItem04_Count","Passive_Id","Passive_CombatPoint","Passive_CombatPointLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value"
"1656","1656","220","2","2","60000","6401220","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","89","300","53","12","0","0"
"1657","1657","220","2","3","50000","6401220","23","4","1201002306","1","1201002311","1","0","0","0","0","0","0","0","89","450","53","18","0","0"
"1658","1658","220","2","4","50000","6401220","23","4","1201002406","1","0","0","0","0","0","0","0","0","0","89","600","53","24","0","0"
"1659","1659","221","2","1","70000","6401221","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","82","110","50","6","0","0"
"1660","1660","221","2","2","60000","6401221","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","82","220","50","12","0","0"
"1661","1661","221","2","3","50000","6401221","23","4","1201002310","1","1201002309","1","0","0","0","0","0","0","0","82","330","50","18","0","0"
"1662","1662","221","2","4","50000","6401221","23","4","1201002410","1","0","0","0","0","0","0","0","0","0","82","440","50","24","0","0"
"1663","1663","222","2","1","70000","6401222","23","3","1201002304","1","0","0","0","0","0","0","0","0","0","171","50","30","3","0","0"
"1664","1664","222","2","2","60000","6401222","23","3","1201002304","2","1201002311","2","0","0","0","0","0","0","0","171","100","30","6","0","0"
"1665","1665","222","2","3","50000","6401222","23","3","1201002304","4","1201002311","4","0","0","0","0","0","0","0","171","150","30","9","0","0"
"1666","1666","222","2","4","40000","6401222","23","6","1201002404","1","0","0","0","0","0","0","0","0","0","171","200","30","12","0","0"
"1667","1667","222","2","5","40000","6401222","23","6","1201002404","1","1201002411","1","0","0","0","0","0","0","0","171","250","30","15","0","0"
"1668","1668","223","2","1","70000","6401223","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","88","180","52","6","0","0"
"1669","1669","223","2","2","60000","6401223","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","88","360","52","12","0","0"
"1670","1670","223","2","3","50000","6401223","23","4","1201002301","1","1201002310","1","0","0","0","0","0","0","0","88","540","52","18","0","0"
"1671","1671","223","2","4","50000","6401223","23","4","1201002401","1","0","0","0","0","0","0","0","0","0","88","720","52","24","0","0"
"1672","1672","224","2","1","70000","6401224","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","91","150","159","6","0","0"
"1673","1673","224","2","2","60000","6401224","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","91","300","159","12","0","0"
"1674","1674","224","2","3","50000","6401224","23","4","1201002301","1","1201002310","1","0","0","0","0","0","0","0","91","450","159","18","0","0"
"1675","1675","224","2","4","50000","6401224","23","4","1201002401","1","0","0","0","0","0","0","0","0","0","91","600","159","24","0","0"
"1676","1676","225","2","1","70000","6401225","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","89","150","31","2","0","0"
"1677","1677","225","2","2","60000","6401225","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","89","300","31","4","0","0"
"1678","1678","225","2","3","50000","6401225","23","4","1201002306","1","1201002309","1","0","0","0","0","0","0","0","89","450","31","6","0","0"
"1679","1679","225","2","4","50000","6401225","23","4","1201002406","1","0","0","0","0","0","0","0","0","0","89","600","31","8","0","0"
"1680","1680","226","2","1","70000","6401226","23","2","1201000201","2","0","0","0","0","0","0","0","0","0","6","15","160","6","0","0"
"1681","1681","226","2","2","60000","6401226","23","2","1201000201","4","0","0","0","0","0","0","0","0","0","6","30","160","12","0","0"
"1682","1682","226","2","3","50000","6401226","23","4","1201002302","1","1201002311","1","0","0","0","0","0","0","0","6","45","160","18","0","0"
"1683","1683","226","2","4","50000","6401226","23","4","1201002402","1","0","0","0","0","0","0","0","0","0","6","60","160","24","0","0"
"1684","1684","227","2","1","70000","6401227","23","3","1201002304","1","0","0","0","0","0","0","0","0","0","168","50","50","7","0","0"
"1685","1685","227","2","2","60000","6401227","23","3","1201002304","2","1201002309","2","0","0","0","0","0","0","0","168","100","50","14","0","0"
"1686","1686","227","2","3","50000","6401227","23","3","1201002304","4","1201002309","4","0","0","0","0","0","0","0","168","150","50","21","0","0"
"1687","1687","227","2","4","40000","6401227","23","6","1201002404","1","0","0","0","0","0","0","0","0","0","168","200","50","28","0","0"
"1688","1688","227","2","5","40000","6401227","23","6","1201002404","1","1201002409","1","0","0","0","0","0","0","0","168","250","50","35","0","0"
"1689","1689","228","2","1","70000","6401228","23","3","1201002307","1","0","0","0","0","0","0","0","0","0","87","360","50","7","0","0"
"1690","1690","228","2","2","60000","6401228","23","3","1201002307","2","1201002309","2","0","0","0","0","0","0","0","87","720","50","14","0","0"
"1691","1691","228","2","3","50000","6401228","23","3","1201002307","4","1201002309","4","0","0","0","0","0","0","0","87","1080","50","21","0","0"
"1692","1692","228","2","4","40000","6401228","23","6","1201002407","1","0","0","0","0","0","0","0","0","0","87","1440","50","28","0","0"
"1693","1693","228","2","5","40000","6401228","23","6","1201002407","1","1201002409","1","0","0","0","0","0","0","0","87","1800","50","35","0","0"
"1694","1694","229","2","1","70000","6401229","23","3","1201002306","1","0","0","0","0","0","0","0","0","0","176","50","48","7","0","0"
"1695","1695","229","2","2","60000","6401229","23","3","1201002306","2","1201002311","2","0","0","0","0","0","0","0","176","100","48","14","0","0"
"1696","1696","229","2","3","50000","6401229","23","3","1201002306","4","1201002311","4","0","0","0","0","0","0","0","176","150","48","21","0","0"
"1697","1697","229","2","4","40000","6401229","23","6","1201002406","1","0","0","0","0","0","0","0","0","0","176","200","48","28","0","0"
"1698","1698","229","2","5","40000","6401229","23","6","1201002406","1","1201002411","1","0","0","0","0","0","0","0","176","250","48","35","0","0"
"1699","1699","230","2","1","60000","6401230","23","5","1201002304","5","1201002308","5","902000503","5","0","0","0","0","0","168","80","44","7","0","0"
"1700","1700","230","2","2","50000","6401230","23","10","1201002404","1","0","0","902000503","10","0","0","0","0","0","168","160","44","14","0","0"
"1701","1701","230","2","3","50000","6401230","23","10","1201002404","1","1201002408","1","902000503","10","0","0","0","0","0","168","240","44","21","0","0"
"1702","1702","230","2","4","50000","6401230","23","20","1201002504","1","0","0","902000503","20","0","0","0","0","0","168","320","44","28","0","0"
"1703","1703","230","2","5","40000","6401230","23","20","0","0","1201002508","1","902000503","20","0","0","0","0","0","168","400","44","35","0","0"
"1704","1704","230","2","6","40000","6401230","23","20","1201002504","1","1201002508","1","902000503","20","0","0","0","0","0","168","500","44","42","0","0"
"1705","1705","231","2","1","70000","6401231","23","3","1201002304","1","0","0","0","0","0","0","0","0","0","171","50","49","7","0","0"
"1706","1706","231","2","2","60000","6401231","23","3","1201002304","2","1201002309","2","0","0","0","0","0","0","0","171","100","49","14","0","0"
"1707","1707","231","2","3","50000","6401231","23","3","1201002304","4","1201002309","4","0","0","0","0","0","0","0","171","150","49","21","0","0"
"1708","1708","231","2","4","40000","6401231","23","6","1201002404","1","0","0","0","0","0","0","0","0","0","171","200","49","28","0","0"
"1709","1709","231","2","5","40000","6401231","23","6","1201002404","1","1201002409","1","0","0","0","0","0","0","0","171","250","49","35","0","0"
"1710","1710","232","2","1","70000","6401232","23","3","1201002301","1","0","0","0","0","0","0","0","0","0","172","50","52","7","0","0"
"1711","1711","232","2","2","60000","6401232","23","3","1201002301","2","1201002310","2","0","0","0","0","0","0","0","172","100","52","14","0","0"
"1712","1712","232","2","3","50000","6401232","23","3","1201002301","4","1201002310","4","0","0","0","0","0","0","0","172","150","52","21","0","0"
"1713","1713","232","2","4","40000","6401232","23","6","1201002401","1","0","0","0","0","0","0","0","0","0","172","200","52","28","0","0"
"1714","1714","232","2","5","40000","6401232","23","6","1201002401","1","1201002410","1","0","0","0","0","0","0","0","172","250","52","35","0","0"
"1715","1715","233","2","1","70000","6401233","23","3","1201002305","1","0","0","0","0","0","0","0","0","0","173","50","53","7","0","0"
"1716","1716","233","2","2","60000","6401233","23","3","1201002305","2","1201002311","2","0","0","0","0","0","0","0","173","100","53","14","0","0"
"1717","1717","233","2","3","50000","6401233","23","3","1201002305","4","1201002311","4","0","0","0","0","0","0","0","173","150","53","21","0","0"
"1718","1718","233","2","4","40000","6401233","23","6","1201002405","1","0","0","0","0","0","0","0","0","0","173","200","53","28","0","0"
"1719","1719","233","2","5","40000","6401233","23","6","1201002405","1","1201002411","1","0","0","0","0","0","0","0","173","250","53","35","0","0"
"1720","1720","234","2","1","70000","6401234","23","3","1201002303","1","0","0","0","0","0","0","0","0","0","1","270","119","7","0","0"
"1721","1721","234","2","2","60000","6401234","23","3","1201002303","2","1201002311","2","0","0","0","0","0","0","0","1","540","119","14","0","0"
"1722","1722","234","2","3","50000","6401234","23","3","1201002303","4","1201002311","4","0","0","0","0","0","0","0","1","810","119","21","0","0"
"1723","1723","234","2","4","40000","6401234","23","6","1201002403","1","0","0","0","0","0","0","0","0","0","1","1080","119","28","0","0"
"1724","1724","234","2","5","40000","6401234","23","6","1201002403","1","1201002411","1","0","0","0","0","0","0","0","1","1350","119","35","0","0"
"1725","1725","235","2","1","70000","6401235","23","3","1201002303","1","0","0","0","0","0","0","0","0","0","180","240000","52","7","0","0"
"1726","1726","235","2","2","60000","6401235","23","3","1201002303","2","1201002310","2","0","0","0","0","0","0","0","180","480000","52","14","0","0"
"1727","1727","235","2","3","50000","6401235","23","3","1201002303","4","1201002310","4","0","0","0","0","0","0","0","180","720000","52","21","0","0"
"1728","1728","235","2","4","40000","6401235","23","6","1201002403","1","0","0","0","0","0","0","0","0","0","180","960000","52","28","0","0"
"1729","1729","235","2","5","40000","6401235","23","6","1201002403","1","1201002410","1","0","0","0","0","0","0","0","180","1200000","52","35","0","0"
"1730","1730","236","2","1","70000","6401236","23","3","1201002304","1","0","0","0","0","0","0","0","0","0","86","450","160","7","0","0"
"1731","1731","236","2","2","60000","6401236","23","3","1201002304","2","1201002311","2","0","0","0","0","0","0","0","86","900","160","14","0","0"
"1732","1732","236","2","3","50000","6401236","23","3","1201002304","4","1201002311","4","0","0","0","0","0","0","0","86","1350","160","21","0","0"
"1733","1733","236","2","4","40000","6401236","23","6","1201002404","1","0","0","0","0","0","0","0","0","0","86","1800","160","28","0","0"
"1734","1734","236","2","5","40000","6401236","23","6","1201002404","1","1201002411","1","0","0","0","0","0","0","0","86","2250","160","35","0","0"
"1735","1735","237","2","1","60000","6401237","23","5","1201002307","5","1201002301","5","902000503","5","0","0","0","0","0","169","80","45","7","0","0"
"1736","1736","237","2","2","50000","6401237","23","10","1201002407","1","0","0","902000503","10","0","0","0","0","0","169","160","45","14","0","0"
"1737","1737","237","2","3","50000","6401237","23","10","1201002407","1","1201002401","1","902000503","10","0","0","0","0","0","169","240","45","21","0","0"
"1738","1738","237","2","4","50000","6401237","23","20","1201002507","1","0","0","902000503","20","0","0","0","0","0","169","320","45","28","0","0"
"1739","1739","237","2","5","40000","6401237","23","20","0","0","1201002501","1","902000503","20","0","0","0","0","0","169","400","45","35","0","0"
"1740","1740","237","2","6","40000","6401237","23","20","1201002507","1","1201002501","1","902000503","20","0","0","0","0","0","169","500","45","42","0","0"
"1741","1741","238","2","1","70000","6401238","23","3","1201002308","1","0","0","0","0","0","0","0","0","0","146","9","160","7","0","0"
"1742","1742","238","2","2","60000","6401238","23","3","1201002308","2","1201002311","2","0","0","0","0","0","0","0","146","18","160","14","0","0"
"1743","1743","238","2","3","50000","6401238","23","3","1201002308","4","1201002311","4","0","0","0","0","0","0","0","146","27","160","21","0","0"
"1744","1744","238","2","4","40000","6401238","23","6","1201002408","1","0","0","0","0","0","0","0","0","0","146","36","160","28","0","0"
"1745","1745","238","2","5","40000","6401238","23","6","1201002408","1","1201002411","1","0","0","0","0","0","0","0","146","45","160","35","0","0"
"1746","1746","239","2","1","70000","6401239","23","3","1201002301","1","0","0","0","0","0","0","0","0","0","172","50","38","9","0","0"
"1747","1747","239","2","2","60000","6401239","23","3","1201002301","2","1201002304","2","0","0","0","0","0","0","0","172","100","38","18","0","0"
"1748","1748","239","2","3","50000","6401239","23","3","1201002301","4","1201002304","4","0","0","0","0","0","0","0","172","150","38","27","0","0"
"1749","1749","239","2","4","40000","6401239","23","6","1201002401","1","0","0","0","0","0","0","0","0","0","172","200","38","36","0","0"
"1750","1750","239","2","5","40000","6401239","23","6","1201002401","1","1201002404","1","0","0","0","0","0","0","0","172","250","38","45","0","0"
"1751","1751","240","2","1","70000","6401240","23","3","1201002305","1","0","0","0","0","0","0","0","0","0","173","50","39","9","0","0"
"1752","1752","240","2","2","60000","6401240","23","3","1201002305","2","1201002301","2","0","0","0","0","0","0","0","173","100","39","18","0","0"
