"Name","TranceID","TranceStep","TranceType","AttributeType","StatusValue","OptionGradeValue01","OptionGradeValue06","OptionGradeValue11","OptionGradeValue16","OptionGradeValue21","OptionGradeValue26","OptionGradeValue31","OptionGradeValue36","OptionGradeValue41","OptionGradeValue46","PassiveLv","BattlePointPerLv","Grade"
"1108","1108","2","2","44","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1109","1109","3","2","44","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1110","1110","4","2","44","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1111","1111","5","2","44","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1112","1112","6","2","44","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1113","1113","7","2","44","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1114","1114","1","2","45","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1115","1115","2","2","45","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1116","1116","3","2","45","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1117","1117","4","2","45","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1118","1118","5","2","45","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1119","1119","6","2","45","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1120","1120","7","2","45","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1121","1121","1","2","40","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1122","1122","2","2","40","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1123","1123","3","2","40","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1124","1124","4","2","40","0","0","0","0","36","36","0","0","0","0","0","0","0","5"
"1125","1125","5","2","40","0","0","0","0","45","45","0","0","0","0","0","0","0","5"
"1126","1126","6","2","40","0","0","0","0","54","54","0","0","0","0","0","0","0","5"
"1127","1127","7","2","40","0","0","0","0","64","64","0","0","0","0","0","0","0","5"
"1128","1128","1","2","42","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1129","1129","2","2","42","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1130","1130","3","2","42","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1131","1131","4","2","42","0","0","0","0","36","36","0","0","0","0","0","0","0","5"
"1132","1132","5","2","42","0","0","0","0","45","45","0","0","0","0","0","0","0","5"
"1133","1133","6","2","42","0","0","0","0","54","54","0","0","0","0","0","0","0","5"
"1134","1134","7","2","42","0","0","0","0","64","64","0","0","0","0","0","0","0","5"
"1135","1135","1","2","41","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1136","1136","2","2","41","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1137","1137","3","2","41","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1138","1138","4","2","41","0","0","0","0","36","36","0","0","0","0","0","0","0","5"
"1139","1139","5","2","41","0","0","0","0","45","45","0","0","0","0","0","0","0","5"
"1140","1140","6","2","41","0","0","0","0","54","54","0","0","0","0","0","0","0","5"
"1141","1141","7","2","41","0","0","0","0","64","64","0","0","0","0","0","0","0","5"
"1142","1142","1","2","43","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1143","1143","2","2","43","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1144","1144","3","2","43","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1145","1145","4","2","43","0","0","0","0","36","36","0","0","0","0","0","0","0","5"
"1146","1146","5","2","43","0","0","0","0","45","45","0","0","0","0","0","0","0","5"
"1147","1147","6","2","43","0","0","0","0","54","54","0","0","0","0","0","0","0","5"
"1148","1148","7","2","43","0","0","0","0","64","64","0","0","0","0","0","0","0","5"
"1149","1149","1","2","82","0","0","0","0","82","82","0","0","0","0","0","0","0","5"
"1150","1150","2","2","82","0","0","0","0","165","165","0","0","0","0","0","0","0","5"
"1151","1151","3","2","82","0","0","0","0","247","247","0","0","0","0","0","0","0","5"
"1152","1152","4","2","82","0","0","0","0","330","330","0","0","0","0","0","0","0","5"
"1153","1153","5","2","82","0","0","0","0","412","412","0","0","0","0","0","0","0","5"
"1154","1154","6","2","82","0","0","0","0","495","495","0","0","0","0","0","0","0","5"
"1155","1155","7","2","82","0","0","0","0","577","577","0","0","0","0","0","0","0","5"
"1156","1156","1","2","91","0","0","0","0","165","165","0","0","0","0","0","0","0","5"
"1157","1157","2","2","91","0","0","0","0","330","330","0","0","0","0","0","0","0","5"
"1158","1158","3","2","91","0","0","0","0","495","495","0","0","0","0","0","0","0","5"
"1159","1159","4","2","91","0","0","0","0","660","660","0","0","0","0","0","0","0","5"
"1160","1160","5","2","91","0","0","0","0","825","825","0","0","0","0","0","0","0","5"
"1161","1161","6","2","91","0","0","0","0","990","990","0","0","0","0","0","0","0","5"
"1162","1162","7","2","91","0","0","0","0","1155","1155","0","0","0","0","0","0","0","5"
"1163","1163","1","2","93","0","0","0","0","165","165","0","0","0","0","0","0","0","5"
"1164","1164","2","2","93","0","0","0","0","330","330","0","0","0","0","0","0","0","5"
"1165","1165","3","2","93","0","0","0","0","495","495","0","0","0","0","0","0","0","5"
"1166","1166","4","2","93","0","0","0","0","660","660","0","0","0","0","0","0","0","5"
"1167","1167","5","2","93","0","0","0","0","825","825","0","0","0","0","0","0","0","5"
"1168","1168","6","2","93","0","0","0","0","990","990","0","0","0","0","0","0","0","5"
"1169","1169","7","2","93","0","0","0","0","1155","1155","0","0","0","0","0","0","0","5"
"1170","1170","1","2","84","0","0","0","0","124","124","0","0","0","0","0","0","0","5"
"1171","1171","2","2","84","0","0","0","0","249","249","0","0","0","0","0","0","0","5"
"1172","1172","3","2","84","0","0","0","0","373","373","0","0","0","0","0","0","0","5"
"1173","1173","4","2","84","0","0","0","0","498","498","0","0","0","0","0","0","0","5"
"1174","1174","5","2","84","0","0","0","0","622","622","0","0","0","0","0","0","0","5"
"1175","1175","6","2","84","0","0","0","0","747","747","0","0","0","0","0","0","0","5"
"1176","1176","7","2","84","0","0","0","0","871","871","0","0","0","0","0","0","0","5"
"1177","1177","1","2","88","0","0","0","0","124","124","0","0","0","0","0","0","0","5"
"1178","1178","2","2","88","0","0","0","0","249","249","0","0","0","0","0","0","0","5"
"1179","1179","3","2","88","0","0","0","0","373","373","0","0","0","0","0","0","0","5"
"1180","1180","4","2","88","0","0","0","0","498","498","0","0","0","0","0","0","0","5"
"1181","1181","5","2","88","0","0","0","0","622","622","0","0","0","0","0","0","0","5"
"1182","1182","6","2","88","0","0","0","0","747","747","0","0","0","0","0","0","0","5"
"1183","1183","7","2","88","0","0","0","0","871","871","0","0","0","0","0","0","0","5"
"1184","1184","1","2","89","0","0","0","0","124","124","0","0","0","0","0","0","0","5"
"1185","1185","2","2","89","0","0","0","0","249","249","0","0","0","0","0","0","0","5"
"1186","1186","3","2","89","0","0","0","0","373","373","0","0","0","0","0","0","0","5"
"1187","1187","4","2","89","0","0","0","0","498","498","0","0","0","0","0","0","0","5"
"1188","1188","5","2","89","0","0","0","0","622","622","0","0","0","0","0","0","0","5"
"1189","1189","6","2","89","0","0","0","0","747","747","0","0","0","0","0","0","0","5"
"1190","1190","7","2","89","0","0","0","0","871","871","0","0","0","0","0","0","0","5"
"1191","1191","1","2","48","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1192","1192","2","2","48","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1193","1193","3","2","48","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1194","1194","4","2","48","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1195","1195","5","2","48","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1196","1196","6","2","48","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1197","1197","7","2","48","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1198","1198","1","2","49","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1199","1199","2","2","49","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1200","1200","3","2","49","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1201","1201","4","2","49","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1202","1202","5","2","49","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1203","1203","6","2","49","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1204","1204","7","2","49","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1205","1205","1","2","50","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1206","1206","2","2","50","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1207","1207","3","2","50","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1208","1208","4","2","50","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1209","1209","5","2","50","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1210","1210","6","2","50","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1211","1211","7","2","50","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1212","1212","1","2","51","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1213","1213","2","2","51","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1214","1214","3","2","51","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1215","1215","4","2","51","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1216","1216","5","2","51","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1217","1217","6","2","51","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1218","1218","7","2","51","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1219","1219","1","2","52","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1220","1220","2","2","52","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1221","1221","3","2","52","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1222","1222","4","2","52","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1223","1223","5","2","52","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1224","1224","6","2","52","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1225","1225","7","2","52","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1226","1226","1","2","53","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1227","1227","2","2","53","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1228","1228","3","2","53","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1229","1229","4","2","53","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1230","1230","5","2","53","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1231","1231","6","2","53","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1232","1232","7","2","53","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1233","1233","1","2","119","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1234","1234","2","2","119","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1235","1235","3","2","119","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1236","1236","4","2","119","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1237","1237","5","2","119","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1238","1238","6","2","119","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1239","1239","7","2","119","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1240","1240","1","2","120","0","0","0","0","4","4","0","0","0","0","0","0","0","5"
"1241","1241","2","2","120","0","0","0","0","9","9","0","0","0","0","0","0","0","5"
"1242","1242","3","2","120","0","0","0","0","13","13","0","0","0","0","0","0","0","5"
"1243","1243","4","2","120","0","0","0","0","18","18","0","0","0","0","0","0","0","5"
"1244","1244","5","2","120","0","0","0","0","22","22","0","0","0","0","0","0","0","5"
"1245","1245","6","2","120","0","0","0","0","27","27","0","0","0","0","0","0","0","5"
"1246","1246","7","2","120","0","0","0","0","31","31","0","0","0","0","0","0","0","5"
"1247","1247","1","2","1","0","0","0","0","0","0","245","245","0","0","0","0","0","4"
"1248","1248","2","2","1","0","0","0","0","0","0","490","490","0","0","0","0","0","4"
"1249","1249","3","2","1","0","0","0","0","0","0","735","735","0","0","0","0","0","4"
"1250","1250","4","2","1","0","0","0","0","0","0","980","980","0","0","0","0","0","4"
"1251","1251","5","2","1","0","0","0","0","0","0","1225","1225","0","0","0","0","0","4"
"1252","1252","6","2","1","0","0","0","0","0","0","1470","1470","0","0","0","0","0","4"
"1253","1253","7","2","1","0","0","0","0","0","0","1715","1715","0","0","0","0","0","4"
"1254","1254","1","2","6","0","0","0","0","0","0","59","59","0","0","0","0","0","4"
"1255","1255","2","2","6","0","0","0","0","0","0","118","118","0","0","0","0","0","4"
"1256","1256","3","2","6","0","0","0","0","0","0","178","178","0","0","0","0","0","4"
"1257","1257","4","2","6","0","0","0","0","0","0","237","237","0","0","0","0","0","4"
"1258","1258","5","2","6","0","0","0","0","0","0","297","297","0","0","0","0","0","4"
"1259","1259","6","2","6","0","0","0","0","0","0","356","356","0","0","0","0","0","4"
"1260","1260","7","2","6","0","0","0","0","0","0","415","415","0","0","0","0","0","4"
"1261","1261","1","2","20","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1262","1262","2","2","20","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1263","1263","3","2","20","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1264","1264","4","2","20","0","0","0","0","0","0","30","30","0","0","0","0","0","4"
"1265","1265","5","2","20","0","0","0","0","0","0","37","37","0","0","0","0","0","4"
"1266","1266","6","2","20","0","0","0","0","0","0","45","45","0","0","0","0","0","4"
"1267","1267","7","2","20","0","0","0","0","0","0","52","52","0","0","0","0","0","4"
"1268","1268","1","2","22","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1269","1269","2","2","22","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1270","1270","3","2","22","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1271","1271","4","2","22","0","0","0","0","0","0","30","30","0","0","0","0","0","4"
"1272","1272","5","2","22","0","0","0","0","0","0","37","37","0","0","0","0","0","4"
"1273","1273","6","2","22","0","0","0","0","0","0","45","45","0","0","0","0","0","4"
"1274","1274","7","2","22","0","0","0","0","0","0","52","52","0","0","0","0","0","4"
"1275","1275","1","2","24","0","0","0","0","0","0","6","6","0","0","0","0","0","4"
"1276","1276","2","2","24","0","0","0","0","0","0","13","13","0","0","0","0","0","4"
"1277","1277","3","2","24","0","0","0","0","0","0","20","20","0","0","0","0","0","4"
"1278","1278","4","2","24","0","0","0","0","0","0","27","27","0","0","0","0","0","4"
"1279","1279","5","2","24","0","0","0","0","0","0","33","33","0","0","0","0","0","4"
"1280","1280","6","2","24","0","0","0","0","0","0","40","40","0","0","0","0","0","4"
"1281","1281","7","2","24","0","0","0","0","0","0","47","47","0","0","0","0","0","4"
"1282","1282","1","2","26","0","0","0","0","0","0","6","6","0","0","0","0","0","4"
"1283","1283","2","2","26","0","0","0","0","0","0","13","13","0","0","0","0","0","4"
"1284","1284","3","2","26","0","0","0","0","0","0","20","20","0","0","0","0","0","4"
"1285","1285","4","2","26","0","0","0","0","0","0","27","27","0","0","0","0","0","4"
"1286","1286","5","2","26","0","0","0","0","0","0","33","33","0","0","0","0","0","4"
"1287","1287","6","2","26","0","0","0","0","0","0","40","40","0","0","0","0","0","4"
"1288","1288","7","2","26","0","0","0","0","0","0","47","47","0","0","0","0","0","4"
"1289","1289","1","2","28","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
"1290","1290","2","2","28","0","0","0","0","0","0","7","7","0","0","0","0","0","4"
"1291","1291","3","2","28","0","0","0","0","0","0","11","11","0","0","0","0","0","4"
"1292","1292","4","2","28","0","0","0","0","0","0","15","15","0","0","0","0","0","4"
"1293","1293","5","2","28","0","0","0","0","0","0","18","18","0","0","0","0","0","4"
"1294","1294","6","2","28","0","0","0","0","0","0","22","22","0","0","0","0","0","4"
"1295","1295","7","2","28","0","0","0","0","0","0","26","26","0","0","0","0","0","4"
"1296","1296","1","2","29","0","0","0","0","0","0","3","3","0","0","0","0","0","4"
