"Name","CollectionId","PhaseGroupId","AccountType","TopMenuGroup","TopMenuString","ListGroup","ListGroupString","PeriodType","StartDate","EndDate","TitleString","ListSort","EffectAttributeType","EffectAttributeValue","EffectString","EffectGroup","EffectGroupString","ClassId","ItemUseId01","Smelting01","ItemUseId02","Smelting02","ItemUseId03","Smelting03","ItemUseId04","Smelting04","ItemUseId05","Smelting05","ItemUseId06","Smelting06","ItemUseId07","Smelting07","ItemUseId08","Smelting08"
"1006169","1006169","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211093","50130601","26","20","500010","6","500010","0","303001026","5","303002026","5","303003026","5","303005026","5","0","0","0","0","0","0","0","0"
"1006170","1006170","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211094","50140602","26","20","500010","6","500010","0","303001027","5","303002027","5","303003027","5","303005027","5","0","0","0","0","0","0","0","0"
"1006171","1006171","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211095","50150603","26","20","500010","6","500010","0","303001028","5","303002028","5","303003028","5","303005028","5","0","0","0","0","0","0","0","0"
"1006172","1006172","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211096","50160604","26","20","500010","6","500010","0","303001029","5","303002029","5","303003029","5","303005029","5","0","0","0","0","0","0","0","0"
"1007100","1007100","0","1","3","5200010","20","5200002","0","0","0","5211097","20010701","28","10","500011","7","500011","0","403001002","7","403001003","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1007101","1007101","0","1","3","5200010","20","5200002","0","0","0","5211098","20020702","28","10","500011","7","500011","0","200001004","7","200002004","7","200003004","7","200005004","7","0","0","0","0","0","0","0","0"
"1007102","1007102","0","1","3","5200010","20","5200002","0","0","0","5211099","20030703","28","10","500011","7","500011","0","403001006","7","403001007","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1007103","1007103","0","1","3","5200010","20","5200002","0","0","0","5211100","20040704","28","10","500011","7","500011","0","200001009","7","200002009","7","200003009","7","200005009","7","0","0","0","0","0","0","0","0"
"1007123","1007123","0","1","3","5200010","30","5200003","0","0","0","5211101","30050701","28","10","500011","7","500011","0","403001010","6","403001011","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1007124","1007124","0","1","3","5200010","30","5200003","0","0","0","5211102","30060702","28","10","500011","7","500011","0","200001012","6","200002012","6","200003012","6","200005012","6","0","0","0","0","0","0","0","0"
"1007125","1007125","0","1","3","5200010","30","5200003","0","0","0","5211103","30070703","28","10","500011","7","500011","0","403001014","7","403001015","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1007126","1007126","0","1","3","5200010","30","5200003","0","0","0","5211104","30080704","28","10","500011","7","500011","0","200001017","7","200002017","7","200003017","7","200005017","7","0","0","0","0","0","0","0","0"
"1007146","1007146","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211105","40090701","28","10","500011","7","500011","0","403001018","5","403001019","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1007147","1007147","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211106","40100702","28","10","500011","7","500011","0","200001020","5","200002020","5","200003020","5","200005020","5","0","0","0","0","0","0","0","0"
"1007148","1007148","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211107","40110703","28","10","500011","7","500011","0","403001022","5","403001023","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1007149","1007149","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211108","40120704","28","10","500011","7","500011","0","200001025","5","200002025","5","200003025","5","200005025","5","0","0","0","0","0","0","0","0"
"1007169","1007169","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211109","50130701","28","10","500011","7","500011","0","403001026","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007170","1007170","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211110","50140702","28","10","500011","7","500011","0","403001027","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007171","1007171","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211111","50150703","28","10","500011","7","500011","0","403001028","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007172","1007172","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211112","50160704","28","10","500011","7","500011","0","403001029","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1008100","1008100","0","1","3","5200010","20","5200002","0","0","0","5211113","20010801","29","10","500012","8","500012","0","301001003","7","301002003","7","301003003","7","301005003","7","0","0","0","0","0","0","0","0"
"1008101","1008101","0","1","3","5200010","20","5200002","0","0","0","5211114","20020802","29","10","500012","8","500012","0","304001004","7","304002004","7","304003004","7","304005004","7","0","0","0","0","0","0","0","0"
"1008102","1008102","0","1","3","5200010","20","5200002","0","0","0","5211115","20030803","29","10","500012","8","500012","0","301001006","7","301002006","7","301003006","7","301005006","7","0","0","0","0","0","0","0","0"
"1008103","1008103","0","1","3","5200010","20","5200002","0","0","0","5211116","20040804","29","10","500012","8","500012","0","304001009","7","304002009","7","304003009","7","304005009","7","0","0","0","0","0","0","0","0"
"1008123","1008123","0","1","3","5200010","30","5200003","0","0","0","5211117","30050801","29","10","500012","8","500012","0","301001011","6","301002011","6","301003011","6","301005011","6","0","0","0","0","0","0","0","0"
"1008124","1008124","0","1","3","5200010","30","5200003","0","0","0","5211118","30060802","29","10","500012","8","500012","0","304001012","6","304002012","6","304003012","6","304005012","6","0","0","0","0","0","0","0","0"
"1008125","1008125","0","1","3","5200010","30","5200003","0","0","0","5211119","30070803","29","10","500012","8","500012","0","301001014","7","301002014","7","301003014","7","301005014","7","0","0","0","0","0","0","0","0"
"1008126","1008126","0","1","3","5200010","30","5200003","0","0","0","5211120","30080804","29","10","500012","8","500012","0","304001017","7","304002017","7","304003017","7","304005017","7","0","0","0","0","0","0","0","0"
"1008146","1008146","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211121","40090801","29","10","500012","8","500012","0","301001019","5","301002019","5","301003019","5","301005019","5","0","0","0","0","0","0","0","0"
"1008147","1008147","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211122","40100802","29","10","500012","8","500012","0","304001020","5","304002020","5","304003020","5","304005020","5","0","0","0","0","0","0","0","0"
"1008148","1008148","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211123","40110803","29","10","500012","8","500012","0","301001022","5","301002022","5","301003022","5","301005022","5","0","0","0","0","0","0","0","0"
"1008149","1008149","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211124","40120804","29","10","500012","8","500012","0","304001025","5","304002025","5","304003025","5","304005025","5","0","0","0","0","0","0","0","0"
"1008169","1008169","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211125","50130801","29","10","500012","8","500012","0","301001026","5","301002026","5","301003026","5","301005026","5","0","0","0","0","0","0","0","0"
"1008170","1008170","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211126","50140802","29","10","500012","8","500012","0","301001027","5","301002027","5","301003027","5","301005027","5","0","0","0","0","0","0","0","0"
"1008171","1008171","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211127","50150803","29","10","500012","8","500012","0","301001028","5","301002028","5","301003028","5","301005028","5","0","0","0","0","0","0","0","0"
"1008172","1008172","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211128","50160804","29","10","500012","8","500012","0","301001029","5","301002029","5","301003029","5","301005029","5","0","0","0","0","0","0","0","0"
"1009100","1009100","0","1","3","5200010","20","5200002","0","0","0","5211129","20010901","30","15","500013","9","500013","0","304001002","7","304002002","7","304003002","7","304005002","7","0","0","0","0","0","0","0","0"
"1009101","1009101","0","1","3","5200010","20","5200002","0","0","0","5211130","20020902","30","15","500013","9","500013","0","401001004","7","401001005","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1009102","1009102","0","1","3","5200010","20","5200002","0","0","0","5211131","20030903","30","15","500013","9","500013","0","304001007","7","304002007","7","304003007","7","304005007","7","0","0","0","0","0","0","0","0"
"1009103","1009103","0","1","3","5200010","20","5200002","0","0","0","5211132","20040904","30","15","500013","9","500013","0","401001008","7","401001009","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1009123","1009123","0","1","3","5200010","30","5200003","0","0","0","5211133","30050901","30","15","500013","9","500013","0","304001010","6","304002010","6","304003010","6","304005010","6","0","0","0","0","0","0","0","0"
"1009124","1009124","0","1","3","5200010","30","5200003","0","0","0","5211134","30060902","30","15","500013","9","500013","0","401001012","6","401001013","6","0","0","0","0","0","0","0","0","0","0","0","0"
"1009125","1009125","0","1","3","5200010","30","5200003","0","0","0","5211135","30070903","30","15","500013","9","500013","0","304001015","7","304002015","7","304003015","7","304005015","7","0","0","0","0","0","0","0","0"
"1009126","1009126","0","1","3","5200010","30","5200003","0","0","0","5211136","30080904","30","15","500013","9","500013","0","401001016","7","401001017","7","0","0","0","0","0","0","0","0","0","0","0","0"
"1009146","1009146","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211137","40090901","30","15","500013","9","500013","0","304001018","5","304002018","5","304003018","5","304005018","5","0","0","0","0","0","0","0","0"
"1009147","1009147","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211138","40100902","30","15","500013","9","500013","0","401001020","5","401001021","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1009148","1009148","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211139","40110903","30","15","500013","9","500013","0","304001023","5","304002023","5","304003023","5","304005023","5","0","0","0","0","0","0","0","0"
"1009149","1009149","0","1","3","5200010","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5211140","40120904","30","15","500013","9","500013","0","401001024","5","401001025","5","0","0","0","0","0","0","0","0","0","0","0","0"
"1009169","1009169","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211141","50130901","30","15","500013","9","500013","0","304001026","5","304002026","5","304003026","5","304005026","5","0","0","0","0","0","0","0","0"
"1009170","1009170","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211142","50140902","30","15","500013","9","500013","0","304001027","5","304002027","5","304003027","5","304005027","5","0","0","0","0","0","0","0","0"
"1009171","1009171","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211143","50150903","30","15","500013","9","500013","0","304001028","5","304002028","5","304003028","5","304005028","5","0","0","0","0","0","0","0","0"
"1009172","1009172","0","1","3","5200010","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5211144","50160904","30","15","500013","9","500013","0","304001029","5","304002029","5","304003029","5","304005029","5","0","0","0","0","0","0","0","0"
"10010100","10010100","0","1","3","5200010","20","5200002","0","0","0","5211145","20011001","31","15","500014","10","500014","0","402001002","7","402001003","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10010101","10010101","0","1","3","5200010","20","5200002","0","0","0","5211146","20021002","31","15","500014","10","500014","0","403001004","7","403001005","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10010102","10010102","0","1","3","5200010","20","5200002","0","0","0","5211147","20031003","31","15","500014","10","500014","0","402001006","7","402001007","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10010103","10010103","0","1","3","5200010","20","5200002","0","0","0","5211148","20041004","31","15","500014","10","500014","0","403001008","7","403001009","7","0","0","0","0","0","0","0","0","0","0","0","0"
"10010123","10010123","0","1","3","5200010","30","5200003","0","0","0","5211149","30051001","31","15","500014","10","500014","0","402001010","6","402001011","6","0","0","0","0","0","0","0","0","0","0","0","0"
"10010124","10010124","0","1","3","5200010","30","5200003","0","0","0","5211150","30061002","31","15","500014","10","500014","0","403001012","6","403001013","6","0","0","0","0","0","0","0","0","0","0","0","0"
