"Name","RowId","ClassId","SlotNumber","MasteryCount","MasteryItemUseId1","MasteryItemUseId1Count","MasteryItemUseId2","MasteryItemUseId2Count","MasteryItemUseId3","MasteryItemUseId3Count","MasteryItemUseId4","MasteryItemUseId4Count","MasteryCostValueType","MasteryCostValue","MasterySuccessProbability","Status1Type","Status1Value","Status2Type","Status2Value"
"26039","26039","2","6","39","901000205","13","501000024","20","0","0","0","0","2","30000","10000","28","156","0","0"
"26040","26040","2","6","40","901000205","19","501000024","20","0","0","0","0","2","30000","10000","28","160","0","0"
"26041","26041","2","6","41","901000205","10","501000024","30","0","0","0","0","2","60000","10000","28","164","0","0"
"26042","26042","2","6","42","901000205","15","501000024","30","0","0","0","0","2","60000","10000","28","168","0","0"
"26043","26043","2","6","43","901000205","22","501000024","30","0","0","0","0","2","60000","10000","28","172","0","0"
"26044","26044","2","6","44","901000205","33","501000024","30","0","0","0","0","2","60000","10000","28","176","0","0"
"26045","26045","2","6","45","901000205","49","501000024","30","0","0","0","0","2","60000","10000","28","180","0","0"
"26046","26046","2","6","46","901000205","20","501000024","40","0","0","0","0","2","100000","10000","28","184","0","0"
"26047","26047","2","6","47","901000205","30","501000024","40","0","0","0","0","2","100000","10000","28","188","0","0"
"26048","26048","2","6","48","901000205","45","501000024","40","0","0","0","0","2","100000","10000","28","192","0","0"
"26049","26049","2","6","49","901000205","67","501000024","40","0","0","0","0","2","100000","10000","28","196","0","0"
"26050","26050","2","6","50","901000205","100","501000024","40","0","0","0","0","2","100000","10000","28","200","0","0"
"26051","26051","2","6","51","901000205","20","501000024","50","0","0","0","0","2","100000","10000","28","204","0","0"
"26052","26052","2","6","52","901000205","30","501000024","50","0","0","0","0","2","100000","10000","28","208","0","0"
"26053","26053","2","6","53","901000205","45","501000024","50","0","0","0","0","2","100000","10000","28","212","0","0"
"26054","26054","2","6","54","901000205","67","501000024","50","0","0","0","0","2","100000","10000","28","216","0","0"
"26055","26055","2","6","55","901000205","100","501000024","50","0","0","0","0","2","100000","10000","28","220","0","0"
"26056","26056","2","6","56","901000205","50","501000024","60","517000410","1","0","0","2","120000","10000","28","224","0","0"
"26057","26057","2","6","57","901000205","50","501000024","60","517000410","2","0","0","2","120000","10000","28","228","0","0"
"26058","26058","2","6","58","901000205","50","501000024","60","517000410","2","0","0","2","120000","10000","28","232","0","0"
"26059","26059","2","6","59","901000205","50","501000024","60","517000410","3","0","0","2","120000","10000","28","236","0","0"
"26060","26060","2","6","60","901000205","50","501000024","60","517000410","3","0","0","2","120000","10000","28","240","0","0"
"26061","26061","2","6","61","901000205","60","501000024","70","517000410","2","0","0","2","150000","10000","28","244","0","0"
"26062","26062","2","6","62","901000205","60","501000024","70","517000410","3","0","0","2","150000","10000","28","248","0","0"
"26063","26063","2","6","63","901000205","60","501000024","70","517000410","3","0","0","2","150000","10000","28","252","0","0"
"26064","26064","2","6","64","901000205","60","501000024","70","517000410","4","0","0","2","150000","10000","28","256","0","0"
"26065","26065","2","6","65","901000205","60","501000024","70","517000410","4","0","0","2","150000","10000","28","260","0","0"
"26066","26066","2","6","66","901000206","8","501000025","4","517000410","3","0","0","2","200000","10000","28","264","0","0"
"26067","26067","2","6","67","901000206","8","501000025","4","517000410","4","0","0","2","200000","10000","28","268","0","0"
"26068","26068","2","6","68","901000206","8","501000025","4","517000410","4","0","0","2","200000","10000","28","272","0","0"
"26069","26069","2","6","69","901000206","8","501000025","4","517000410","5","0","0","2","200000","10000","28","276","0","0"
"26070","26070","2","6","70","901000206","8","501000025","4","517000410","5","0","0","2","200000","10000","28","280","0","0"
"26071","26071","2","6","71","901000206","10","501000025","5","517000410","4","0","0","2","250000","10000","28","284","0","0"
"26072","26072","2","6","72","901000206","10","501000025","5","517000410","5","0","0","2","250000","10000","28","288","0","0"
"26073","26073","2","6","73","901000206","10","501000025","5","517000410","5","0","0","2","250000","10000","28","292","0","0"
"26074","26074","2","6","74","901000206","10","501000025","5","517000410","6","0","0","2","250000","10000","28","296","0","0"
"26075","26075","2","6","75","901000206","10","501000025","5","517000410","6","0","0","2","250000","10000","28","300","0","0"
"26076","26076","2","6","76","901000206","15","501000025","6","517000410","5","0","0","2","300000","10000","28","304","0","0"
"26077","26077","2","6","77","901000206","15","501000025","6","517000410","6","0","0","2","300000","10000","28","308","0","0"
"26078","26078","2","6","78","901000206","15","501000025","6","517000410","6","0","0","2","300000","10000","28","312","0","0"
"26079","26079","2","6","79","901000206","15","501000025","6","517000410","7","0","0","2","300000","10000","28","316","0","0"
"26080","26080","2","6","80","901000206","15","501000025","6","517000410","7","0","0","2","300000","10000","28","320","0","0"
"26081","26081","2","6","81","901000206","20","501000025","7","517000410","6","0","0","2","400000","10000","28","324","0","0"
"26082","26082","2","6","82","901000206","20","501000025","7","517000410","7","0","0","2","400000","10000","28","328","0","0"
"26083","26083","2","6","83","901000206","20","501000025","7","517000410","7","0","0","2","400000","10000","28","332","0","0"
"26084","26084","2","6","84","901000206","20","501000025","7","517000410","8","0","0","2","400000","10000","28","336","0","0"
"26085","26085","2","6","85","901000206","20","501000025","7","517000410","8","0","0","2","400000","10000","28","340","0","0"
"26086","26086","2","6","86","901000206","25","501000025","8","517000410","7","0","0","2","500000","10000","28","344","0","0"
"26087","26087","2","6","87","901000206","25","501000025","8","517000410","8","0","0","2","500000","10000","28","348","0","0"
"26088","26088","2","6","88","901000206","25","501000025","8","517000410","8","0","0","2","500000","10000","28","352","0","0"
"26089","26089","2","6","89","901000206","25","501000025","8","517000410","9","0","0","2","500000","10000","28","356","0","0"
"26090","26090","2","6","90","901000206","25","501000025","8","517000410","9","0","0","2","500000","10000","28","360","0","0"
"26091","26091","2","6","91","901000206","30","501000025","9","517000410","8","0","0","2","700000","10000","28","364","0","0"
"26092","26092","2","6","92","901000206","30","501000025","9","517000410","9","0","0","2","700000","10000","28","368","0","0"
"26093","26093","2","6","93","901000206","30","501000025","9","517000410","9","0","0","2","700000","10000","28","372","0","0"
"26094","26094","2","6","94","901000206","30","501000025","9","517000410","10","0","0","2","700000","10000","28","376","0","0"
"26095","26095","2","6","95","901000206","30","501000025","9","517000410","10","0","0","2","700000","10000","28","380","0","0"
"26096","26096","2","6","96","901000206","35","501000025","10","517000410","9","0","0","2","900000","10000","28","384","0","0"
"26097","26097","2","6","97","901000206","35","501000025","10","517000410","10","0","0","2","900000","10000","28","388","0","0"
"26098","26098","2","6","98","901000206","35","501000025","10","517000410","10","0","0","2","900000","10000","28","392","0","0"
"26099","26099","2","6","99","901000206","35","501000025","10","517000410","11","0","0","2","900000","10000","28","396","0","0"
"26100","26100","2","6","100","901000206","35","501000025","10","517000410","11","0","0","2","900000","10000","28","400","0","0"
"26101","26101","2","6","101","901000206","40","501000025","11","517000410","10","0","0","2","1100000","10000","28","404","0","0"
"26102","26102","2","6","102","901000206","40","501000025","11","517000410","11","0","0","2","1100000","10000","28","408","0","0"
"26103","26103","2","6","103","901000206","40","501000025","11","517000410","11","0","0","2","1100000","10000","28","412","0","0"
"26104","26104","2","6","104","901000206","40","501000025","11","517000410","12","0","0","2","1100000","10000","28","416","0","0"
"26105","26105","2","6","105","901000206","40","501000025","11","517000410","12","0","0","2","1100000","10000","28","420","0","0"
"27001","27001","2","7","1","901000302","2","501000041","1","0","0","0","0","2","100","10000","22","9","0","0"
"27002","27002","2","7","2","901000302","3","501000041","1","0","0","0","0","2","100","10000","22","18","0","0"
"27003","27003","2","7","3","901000302","4","501000041","1","0","0","0","0","2","100","10000","22","27","0","0"
"27004","27004","2","7","4","901000302","6","501000041","1","0","0","0","0","2","100","10000","22","36","0","0"
"27005","27005","2","7","5","901000302","9","501000041","1","0","0","0","0","2","100","10000","22","45","0","0"
"27006","27006","2","7","6","901000302","5","501000041","1","0","0","0","0","2","500","10000","22","54","0","0"
"27007","27007","2","7","7","901000302","7","501000041","1","0","0","0","0","2","500","10000","22","63","0","0"
"27008","27008","2","7","8","901000302","10","501000041","1","0","0","0","0","2","500","10000","22","72","0","0"
"27009","27009","2","7","9","901000302","15","501000041","1","0","0","0","0","2","500","10000","22","81","0","0"
"27010","27010","2","7","10","901000302","22","501000041","1","0","0","0","0","2","500","10000","22","90","0","0"
"27011","27011","2","7","11","901000303","4","501000042","8","0","0","0","0","2","1000","10000","22","99","0","0"
"27012","27012","2","7","12","901000303","6","501000042","8","0","0","0","0","2","1000","10000","22","108","0","0"
"27013","27013","2","7","13","901000303","9","501000042","8","0","0","0","0","2","1000","10000","22","117","0","0"
"27014","27014","2","7","14","901000303","13","501000042","8","0","0","0","0","2","1000","10000","22","126","0","0"
"27015","27015","2","7","15","901000303","19","501000042","8","0","0","0","0","2","1000","10000","22","135","0","0"
"27016","27016","2","7","16","901000303","10","501000042","14","0","0","0","0","2","2000","10000","22","144","0","0"
"27017","27017","2","7","17","901000303","15","501000042","14","0","0","0","0","2","2000","10000","22","153","0","0"
"27018","27018","2","7","18","901000303","22","501000042","14","0","0","0","0","2","2000","10000","22","162","0","0"
"27019","27019","2","7","19","901000303","33","501000042","14","0","0","0","0","2","2000","10000","22","171","0","0"
"27020","27020","2","7","20","901000303","49","501000042","14","0","0","0","0","2","2000","10000","22","180","0","0"
"27021","27021","2","7","21","901000304","4","501000043","10","0","0","0","0","2","4000","10000","22","189","0","0"
"27022","27022","2","7","22","901000304","6","501000043","10","0","0","0","0","2","4000","10000","22","198","0","0"
"27023","27023","2","7","23","901000304","9","501000043","10","0","0","0","0","2","4000","10000","22","207","0","0"
"27024","27024","2","7","24","901000304","13","501000043","10","0","0","0","0","2","4000","10000","22","216","0","0"
"27025","27025","2","7","25","901000304","19","501000043","10","0","0","0","0","2","4000","10000","22","225","0","0"
"27026","27026","2","7","26","901000304","10","501000043","20","0","0","0","0","2","8000","10000","22","234","0","0"
"27027","27027","2","7","27","901000304","15","501000043","20","0","0","0","0","2","8000","10000","22","243","0","0"
"27028","27028","2","7","28","901000304","22","501000043","20","0","0","0","0","2","8000","10000","22","252","0","0"
"27029","27029","2","7","29","901000304","33","501000043","20","0","0","0","0","2","8000","10000","22","261","0","0"
"27030","27030","2","7","30","901000304","49","501000043","20","0","0","0","0","2","8000","10000","22","270","0","0"
"27031","27031","2","7","31","901000304","20","501000043","30","0","0","0","0","2","15000","10000","22","279","0","0"
"27032","27032","2","7","32","901000304","30","501000043","30","0","0","0","0","2","15000","10000","22","288","0","0"
