"Name","TimelineID","TimelineType","TimelineGroupID","WeekCheck","GenSun","GenMon","GenTue","GenWed","GenThu","GenFri","GenSat","StartMO","StartDD","StartHH","StartMI","DeleteDelayTime","EndMO","EndDD","EndHH","EndMI","Days_1StartTime","Days_1EndTime","Days_2StartTime","Days_2EndTime","Days_3StartTime","Days_3EndTime","Days_4StartTime","Days_4EndTime","Days_5StartTime","Days_5EndTime","Days_6StartTime","Days_6EndTime","Days_7StartTime","Days_7EndTime","Iterate","AlarmMessage","AlarmRangeValue","AlarmWidget","AlarmWidget_Message1","AlarmWidget_Message2","AlarmWidget_Message3","SpawnBossID","SpawnBossStage","SpawnBossPosID","MonsterSpawnChance"
"50922","50922","3","50800","1","1","1","1","1","1","1","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"50923","50923","3","50800","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"51001","51001","3","51001","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","202103301","201301015","1","10000"
"51003","51003","3","51001","1","1","1","1","1","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"51006","51006","3","51001","1","1","1","1","1","1","1","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"51009","51009","3","51001","1","1","1","1","1","1","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"51012","51012","3","51001","1","1","1","1","1","1","1","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"51015","51015","3","51001","1","1","1","1","1","1","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"51018","51018","3","51001","1","1","1","1","1","1","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"51021","51021","3","51001","1","1","1","1","1","1","1","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"6000","6000","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0:00","24:00","0:00","24:00","0:00","24:00","0:00","24:00","0:00","24:00","0:00","24:00","0:00","24:00","1","0","0","0","0","0","0","0","0","0","10000"
"60100","60100","3","60100","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60101","60101","3","60100","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60102","60102","3","60100","1","1","1","1","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60103","60103","3","60100","1","1","1","1","1","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60104","60104","3","60100","1","1","1","1","1","1","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","201501007","201400001","35","10000"
"60105","60105","3","60100","1","1","1","1","1","1","1","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60106","60106","3","60100","1","1","1","1","1","1","1","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60107","60107","3","60100","1","1","1","1","1","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60108","60108","3","60100","1","1","1","1","1","1","1","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60109","60109","3","60100","1","1","1","1","1","1","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60110","60110","3","60100","1","1","1","1","1","1","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60111","60111","3","60100","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60112","60112","3","60100","1","1","1","1","1","1","1","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60113","60113","3","60100","1","1","1","1","1","1","1","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60114","60114","3","60100","1","1","1","1","1","1","1","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60115","60115","3","60100","1","1","1","1","1","1","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60116","60116","3","60100","1","1","1","1","1","1","1","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60117","60117","3","60100","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60118","60118","3","60100","1","1","1","1","1","1","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60119","60119","3","60100","1","1","1","1","1","1","1","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60120","60120","3","60100","1","1","1","1","1","1","1","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60121","60121","3","60100","1","1","1","1","1","1","1","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60122","60122","3","60100","1","1","1","1","1","1","1","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60123","60123","3","60100","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60200","60200","3","60200","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60201","60201","3","60200","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","201501008","201400001","36","10000"
"60202","60202","3","60200","1","1","1","1","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60203","60203","3","60200","1","1","1","1","1","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60204","60204","3","60200","1","1","1","1","1","1","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60205","60205","3","60200","1","1","1","1","1","1","1","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60206","60206","3","60200","1","1","1","1","1","1","1","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60207","60207","3","60200","1","1","1","1","1","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60208","60208","3","60200","1","1","1","1","1","1","1","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60209","60209","3","60200","1","1","1","1","1","1","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60210","60210","3","60200","1","1","1","1","1","1","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60211","60211","3","60200","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60212","60212","3","60200","1","1","1","1","1","1","1","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60213","60213","3","60200","1","1","1","1","1","1","1","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60214","60214","3","60200","1","1","1","1","1","1","1","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60215","60215","3","60200","1","1","1","1","1","1","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60216","60216","3","60200","1","1","1","1","1","1","1","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60217","60217","3","60200","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60218","60218","3","60200","1","1","1","1","1","1","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60219","60219","3","60200","1","1","1","1","1","1","1","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60220","60220","3","60200","1","1","1","1","1","1","1","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60221","60221","3","60200","1","1","1","1","1","1","1","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60222","60222","3","60200","1","1","1","1","1","1","1","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60223","60223","3","60200","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60300","60300","3","60300","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60301","60301","3","60300","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60302","60302","3","60300","1","1","1","1","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60303","60303","3","60300","1","1","1","1","1","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60304","60304","3","60300","1","1","1","1","1","1","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","201511007","201400002","35","10000"
"60305","60305","3","60300","1","1","1","1","1","1","1","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60306","60306","3","60300","1","1","1","1","1","1","1","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60307","60307","3","60300","1","1","1","1","1","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60308","60308","3","60300","1","1","1","1","1","1","1","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60309","60309","3","60300","1","1","1","1","1","1","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60310","60310","3","60300","1","1","1","1","1","1","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60311","60311","3","60300","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60312","60312","3","60300","1","1","1","1","1","1","1","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60313","60313","3","60300","1","1","1","1","1","1","1","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60314","60314","3","60300","1","1","1","1","1","1","1","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60315","60315","3","60300","1","1","1","1","1","1","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60316","60316","3","60300","1","1","1","1","1","1","1","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60317","60317","3","60300","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60318","60318","3","60300","1","1","1","1","1","1","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60319","60319","3","60300","1","1","1","1","1","1","1","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60320","60320","3","60300","1","1","1","1","1","1","1","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60321","60321","3","60300","1","1","1","1","1","1","1","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60322","60322","3","60300","1","1","1","1","1","1","1","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60323","60323","3","60300","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"60400","60400","3","60400","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
