"Name","MonsterId","GroupId","NameSid","NameTitleSid","MonsterResourceID","BehaviourAiLink","MonColorGroupID","MonScale","Race","MonGrade","Level","MonType","MaxHP","PhysicalAttack","ReducePhysicalDef","MagicAttack","ReduceMagicDef","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","AttackLuck","WalkSpeed","RunSpeed","FastRunSpeed","FiredefensePer","FrozendefensePer","LightningdefensePer","PoisondefensePer","HolydefensePer","DarkdefensePer","CombatPower","Exp","HpStack","PierceBody","UseAppear","FactionType","ViewRange","ActivityRange","TargetingType","CharacterTargetPriority","TargetValue","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","PartsRadius","MonsterFunctionData"
"107002022","107002022","0","3704018","0","500311","4000","100178","1","0","1","56","1","11616","2141","0","2141","0","1351","1351","614","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","54460","0","0","0","3.3","2","10000","10000","1","0","0","2","2","4","6","(10006010,10006020)","(10006120,10006220)","(100,0)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","100","100","500","500","0","0","0","0","0"
"107002023","107002023","0","3704019","0","500311","4000","100179","0.8","0","1","56","1","11616","2141","0","2141","0","1351","1351","614","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","54460","0","0","0","3.3","2","10000","10000","1","0","0","2","2","4","6","(10006010,10006020)","(10006120,10006220)","(100,0)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","210","0","100","100","500","500","0","0","0","0","0"
"107002024","107002024","0","3702221","0","500311","4000","100180","1.2","0","1","56","1","11616","2141","0","2141","0","1351","1351","614","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","54460","0","0","0","0","2","10000","10000","1","0","0","2","2","4","6","(10006010,10006020)","(10006120)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","290","0","100","100","500","500","0","0","0","0","0"
"107002025","107002025","0","3704020","0","500311","4000","100181","0.8","0","1","56","1","11616","2141","0","2141","0","1351","1351","614","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","54460","0","0","0","0","2","10000","10000","1","0","0","2","2","4","6","(10006010,10006020)","(10006120)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","210","0","100","100","500","500","0","0","0","0","0"
"107002026","107002026","0","3704021","0","500311","4000","100182","1.1","0","1","56","1","9293","2081","0","2081","0","1351","1351","614","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","54460","0","0","0","0","2","10000","10000","1","0","0","2","2","4","6","(10006010,10006020)","(10006120)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","270","0","100","100","500","500","0","0","0","0","0"
"107002028","107002028","0","3704017","0","500311","4000","100177","1.8","0","3","60","1","72790","2671","0","2671","0","1477","1477","803","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","56483","0","18198","0","3.3","2","10000","10000","1","0","0","2","2","2","3","(10006010,10006020)","(10006220)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","100","100","1000","2000","2000","0","0","0","0"
"107002029","107002029","0","3704019","0","500311","4000","100179","0.8","0","1","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","56483","0","0","0","3.3","2","10000","10000","1","0","0","2","2","4","6","(10006010,10006020)","(10006120,10006220)","(100,0)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","210","0","100","100","500","500","0","0","0","0","0"
"107002030","107002030","0","3702221","0","500311","4000","100180","1.2","0","1","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","151","350","350","-500","0","-100","0","230","230","56483","0","0","0","0","2","10000","10000","1","0","0","2","2","4","6","(10006010,10006020)","(10006120)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","290","0","100","100","500","500","0","0","0","0","0"
"107004018","107004018","0","3702227","0","500491","4000","100183","1.4","1","2","60","1","24739","2449","0","2449","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","270","270","-250","0","0","1000","-500","500","56483","0","0","0","0","2","10000","10000","1","0","0","2","2","3","5","(10052010)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","274","0","100","100","500","1000","500","0","0","0","0"
"107004019","107004019","0","3702241","0","501321","4000","0","1","1","1","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","270","270","-250","0","0","1000","-500","500","56483","0","0","0","2.166","2","10000","10000","1","0","0","0.5","0.5","4","6","(10176010)","(10176030,10176040)","(100,0)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","900","0","150","100","500","500","0","0","0","0","0"
"107004020","107004020","0","3702242","0","501401","4000","0","1","1","1","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228","350","350","-250","0","0","1000","-500","500","56483","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10192010,10192020)","(10192030,10192040,10192050,10192130,10192140,10192150)","(35,35,30,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","400","0","180","150","500","500","0","0","0","0","0"
"107004021","107004021","0","3702236","0","500521","4000","0","1","1","1","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","270","270","-250","0","0","1000","-500","500","56483","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10046010,10046020)","(10046130,10046040,10046140)","(0,100,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","500","0","0","0","0","0"
"107004022","107004022","0","3701803","0","500521","4000","0","1.2","1","1","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","270","270","-250","0","0","1000","-500","500","56483","0","0","0","0","2","10000","3000","1","0","0","1.5","1.5","4","6","(10046010,10046020)","(10046130,10046040,10046140)","(0,100,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","100","500","500","0","0","0","0","0"
"107004023","107004023","0","3701859","0","500541","4000","0","1.2","1","1","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154","270","270","-250","0","0","1000","-500","500","56483","0","0","0","0","2","10000","3000","1","0","0","1.5","1.5","4","6","(10048010)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","950","0","130","100","500","500","0","0","0","0","0"
"107004024","107004024","0","3720834","0","501331","4004","0","1.5","1","4","60","1","129983","2783","0","2783","0","1477","1477","870","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245","350","350","-250","0","0","1000","-500","500","56483","0","16248","1","0","2","10000","10000","1","0","0","0.5","0.5","1","3","(10177010,10177020)","(10177030,10177040,10177050,10177060)","(25,25,25,25,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","650","0","180","100","2000","4000","4000","30","100","0","0"
"107004025","107004025","0","3702244","0","500471","4000","0","2.5","1","2","56","1","67218","2378","0","2378","0","1351","1351","737","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","270","270","-250","0","0","1000","-500","500","54460","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","3","5","(10050010,10050020)","(10050030,10050040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","550","0","130","100","500","1000","500","0","0","0","0"
"107004026","107004026","0","3702026","0","300671","2001","0","1","4","2","56","1","228448","2180","0","2180","0","1351","1351","614","684","540","482","976","976","153","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","500","500","0","-250","0","-500","1000","500","54460","0","0","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10184010,10184020)","(10184030,10184040,10184050)","(35,35,30)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","200","0","130","100","500","1000","500","0","0","0","HideLv"
"107004027","107004027","0","3702028","0","300791","2001","0","1","4","2","56","1","228448","2180","0","2180","0","1351","1351","614","684","540","482","976","976","153","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","500","500","0","-250","0","-500","1000","500","54460","0","0","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10180010,10180020)","(10180030,10180040,10180050,10180910,10180150)","(30,25,15,20,10)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","230","0","130","100","500","1000","500","0","0","0","HideLv"
"107004028","107004028","0","3701794","3700032","300321","4003","0","1","4","2","60","1","247387","2449","0","2449","0","1477","1477","669","745","599","536","1060","1060","170","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","123","500","500","0","-250","0","-500","1000","500","56483","0","0","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10132010)","(10132030)","(100)","(0)","(0)","(0)","(10132020)","(10132030)","(0)","(0)","(0)","(0)","50","200","800","100","100","500","1000","500","0","0","0","HideLv"
"107004029","107004029","0","3701738","3700031","300291","4003","0","1","4","2","60","1","247387","2449","0","2449","0","1477","1477","669","745","599","536","1060","1060","255","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","500","500","0","-250","0","-500","1000","500","56483","0","0","0","0","1","10000","10000","1","0","0","1","1","1","2","(10125010,10125020)","(10125030,10125240,10125050,10125910)","(15,65,10,10)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(10125240)","(0)","(0)","(0)","(0)","(0)","50","280","800","120","100","500","1200","700","0","0","0","HideLv"
"107004030","107004030","0","3702245","0","300781","4003","0","1","4","2","60","1","247387","2449","0","2449","0","1477","1477","669","745","599","536","1060","1060","425","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160","500","500","0","-250","0","-500","1000","500","56483","0","0","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10179010,10179020)","(10179030,10179040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","850","0","130","100","500","1500","1000","0","0","0","HideLv"
"107004031","107004031","0","3701723","3700010","501163","4000","0","0.5","3","3","56","1","67218","2378","0","2378","0","1351","1351","737","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350","350","350","500","-500","1000","-250","0","0","54460","0","16805","1","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10148010)","(10148220)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","500","0","700","500","1000","2000","2000","0","0","0","0"
"107004032","107004032","0","3702246","0","501301","4000","0","0.6","3","1","56","1","11616","2141","0","2141","0","1351","1351","614","684","540","482","976","976","763","1214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","350","350","500","-500","1000","-250","0","0","54460","0","0","0","0","2","10000","5000","1","0","0","0.5","0.5","4","6","(10174010,10174020)","(10174030,10174040,10174130,10174140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","140","0","100","100","500","500","0","0","0","0","0"
"107004035","107004035","0","3720469","0","500521","4000","100348","1.5","1","3","60","1","39414","2560","0","2560","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","270","270","-250","0","0","1000","-500","500","56483","0","19707","0","0","2","10000","10000","1","0","0","1.5","1.5","2","3","(10046010,10046020)","(10046130,10046040,10046140)","(0,100,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","500","0","130","100","1000","2000","2000","0","0","0","0"
"107004036","107004036","0","3720470","0","500491","4000","0","0.9","1","2","60","1","12579","2404","0","2404","0","1477","1477","669","745","599","536","1060","1060","849","1334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98","270","270","-250","0","0","1000","-500","500","56483","0","0","0","0","2","10000","10000","1","0","0","2","2","3","5","(10052010)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","194","0","100","100","500","1000","500","0","0","0","0"
"107005014","107005014","0","3702247","0","500521","4000","0","1.2","1","1","58","1","11937","2206","0","2206","0","1393","1393","632","704","560","500","1004","1004","792","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","270","270","-250","0","0","1000","-500","500","55034","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10046010,10046020)","(10046130,10046040,10046140)","(0,100,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","100","500","500","0","0","0","0","0"
"107005015","107005015","0","3702248","0","500541","4000","0","1.2","1","1","58","1","11937","2206","0","2206","0","1393","1393","632","704","560","500","1004","1004","792","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154","270","270","-250","0","0","1000","-500","500","55034","0","0","0","0","2","10000","10000","1","0","0","1.5","1.5","4","6","(10048010)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","950","0","130","100","500","500","0","0","0","0","0"
"107005016","107005016","0","3702249","0","500531","4000","0","1.2","1","1","58","1","11937","2206","0","2206","0","1393","1393","632","704","560","500","1004","1004","792","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86","270","270","-250","0","0","1000","-500","500","55034","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10047010,10047020)","(10047030,10047040,10047130)","(50,50,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","950","0","130","100","500","500","0","0","0","0","0"
"107005017","107005017","0","3702250","0","500521","4000","0","1.4","1","1","58","1","11937","2206","0","2206","0","1393","1393","632","704","560","500","1004","1004","792","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180","270","270","-250","0","0","1000","-500","500","55034","0","0","0","0","2","10000","3000","1","0","0","1.5","1.5","4","6","(10046010,10046020)","(10046130,10046040,10046140)","(0,100,0)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","470","0","130","100","500","500","0","0","0","0","0"
"107005018","107005018","0","3702251","0","500541","4000","0","1.4","1","1","58","1","11937","2206","0","2206","0","1393","1393","632","704","560","500","1004","1004","792","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","154","270","270","-250","0","0","1000","-500","500","55034","0","0","0","0","2","10000","3000","1","0","0","1.5","1.5","4","6","(10048010)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","950","0","130","100","500","500","0","0","0","0","0"
"107005019","107005019","0","3702260","0","500921","4000","0","1.2","2","3","58","1","69075","2452","0","2452","0","1393","1393","758","704","560","500","1004","1004","792","1254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147","350","350","1000","0","-500","500","-250","0","55034","0","17269","0","0","2","10000","5000","1","0","0","0.5","0.5","2","3","(10064010,10064020)","(10064030,10064130)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","130","100","1000","2000","2000","0","0","0","0"
