"Name","RowId","PaletteGroupId","Number","Color01Id","Color02Id"
"2908","2908","3032001","113","132258","0"
"2909","2909","3032001","114","132259","0"
"2910","2910","3032001","115","132260","0"
"2911","2911","3032001","116","132261","0"
"2912","2912","3032001","117","132262","0"
"2913","2913","3032001","118","132263","0"
"2914","2914","3032001","119","132264","0"
"2915","2915","3032001","120","132265","0"
"2916","2916","3032001","121","132266","0"
"2917","2917","3032001","122","132267","0"
"2918","2918","3032001","123","132268","0"
"2919","2919","3032001","124","132269","0"
"2920","2920","3032001","125","132270","0"
"2921","2921","3032001","126","132271","0"
"2922","2922","3032001","127","132272","0"
"2923","2923","3032001","128","132273","0"
"2924","2924","3032001","129","132274","0"
"2925","2925","3032001","130","132275","0"
"2926","2926","3032001","131","132276","0"
"2927","2927","3032001","132","132277","0"
"2928","2928","3032001","133","132278","0"
"2929","2929","3032001","134","132279","0"
"2930","2930","3032001","135","132280","0"
"2931","2931","3032001","136","132281","0"
"2932","2932","3032001","137","132282","0"
"2933","2933","3032001","138","132283","0"
"2934","2934","3032001","139","132284","0"
"2935","2935","3032001","140","132285","0"
"2936","2936","3032001","141","132286","0"
"2937","2937","3032001","142","132287","0"
"2938","2938","3032001","143","132288","0"
"2939","2939","3032001","144","132289","0"
"2940","2940","3032001","145","132290","0"
"2941","2941","3031002","1","132291","0"
"2942","2942","3031002","2","132292","0"
"2943","2943","3031002","3","132293","0"
"2944","2944","3031002","4","132294","0"
"2945","2945","3031002","5","132295","0"
"2946","2946","3031002","6","132296","0"
"2947","2947","3031002","7","132297","0"
"2948","2948","3031002","8","132298","0"
"2949","2949","3031002","9","132299","0"
"2950","2950","3031002","10","132300","0"
"2951","2951","3031002","11","132301","0"
"2952","2952","3031002","12","132302","0"
"2953","2953","3031002","13","132303","0"
"2954","2954","3031002","14","132304","0"
"2955","2955","3031002","15","132305","0"
"2956","2956","3031002","16","132306","0"
"2957","2957","3031002","17","132307","0"
"2958","2958","3031002","18","132308","0"
"2959","2959","3031002","19","132309","0"
"2960","2960","3031002","20","132310","0"
"2961","2961","3031002","21","132311","0"
"2962","2962","3031002","22","132312","0"
"2963","2963","3031002","23","132313","0"
"2964","2964","3031002","24","132314","0"
"2965","2965","3031002","25","132315","0"
"2966","2966","3031002","26","132316","0"
"2967","2967","3031002","27","132317","0"
"2968","2968","3031002","28","132318","0"
"2969","2969","3031002","29","132319","0"
"2970","2970","3031002","30","132320","0"
"2971","2971","3031002","31","132321","0"
"2972","2972","3031002","32","132322","0"
"2973","2973","3031002","33","132323","0"
"2974","2974","3031002","34","132324","0"
"2975","2975","3031002","35","132325","0"
"2976","2976","3031002","36","132326","0"
"2977","2977","3031002","37","132327","0"
"2978","2978","3031002","38","132328","0"
"2979","2979","3031002","39","132329","0"
"2980","2980","3031002","40","132330","0"
"2981","2981","3031002","41","132331","0"
"2982","2982","3031002","42","132332","0"
"2983","2983","3031002","43","132333","0"
"2984","2984","3031002","44","132334","0"
"2985","2985","3031002","45","132335","0"
"2986","2986","3031002","46","132336","0"
"2987","2987","3031002","47","132337","0"
"2988","2988","3031002","48","132338","0"
"2989","2989","3031002","49","132339","0"
"2990","2990","3031002","50","132340","0"
"2991","2991","3031002","51","132341","0"
"2992","2992","3031002","52","132342","0"
"2993","2993","3031002","53","132343","0"
"2994","2994","3031002","54","132344","0"
"2995","2995","3031002","55","132345","0"
"2996","2996","3031002","56","132346","0"
"2997","2997","3031002","57","132347","0"
"2998","2998","3031002","58","132348","0"
"2999","2999","3031002","59","132349","0"
"3000","3000","3031002","60","132350","0"
"3001","3001","3031002","61","132351","0"
"3002","3002","3031002","62","132352","0"
"3003","3003","3031002","63","132353","0"
"3004","3004","3031002","64","132354","0"
"3005","3005","3031002","65","132355","0"
"3006","3006","3031002","66","132356","0"
"3007","3007","3031002","67","132357","0"
"3008","3008","3031002","68","132358","0"
"3009","3009","3031002","69","132359","0"
"3010","3010","3031002","70","132360","0"
"3011","3011","3031002","71","132361","0"
"3012","3012","3031002","72","132362","0"
"3013","3013","3031002","73","132363","0"
"3014","3014","3031002","74","132364","0"
"3015","3015","3031002","75","132365","0"
"3016","3016","3031002","76","132366","0"
"3017","3017","3031002","77","132367","0"
"3018","3018","3031002","78","132368","0"
"3019","3019","3031002","79","132369","0"
"3020","3020","3031002","80","132370","0"
"3021","3021","3031002","81","132371","0"
"3022","3022","3031002","82","132372","0"
"3023","3023","3031002","83","132373","0"
"3024","3024","3031002","84","132374","0"
"3025","3025","3031002","85","132375","0"
"3026","3026","3031002","86","132376","0"
"3027","3027","3031002","87","132377","0"
"3028","3028","3031002","88","132378","0"
"3029","3029","3031002","89","132379","0"
"3030","3030","3031002","90","132380","0"
"3031","3031","3031002","91","132381","0"
"3032","3032","3031002","92","132382","0"
"3033","3033","3031002","93","132383","0"
"3034","3034","3031002","94","132384","0"
"3035","3035","3031002","95","132385","0"
"3036","3036","3031002","96","132386","0"
"3037","3037","3031002","97","132387","0"
"3038","3038","3031002","98","132388","0"
"3039","3039","3031002","99","132389","0"
"3040","3040","3031002","100","132390","0"
"3041","3041","3031002","101","132391","0"
"3042","3042","3031002","102","132392","0"
"3043","3043","3031002","103","132393","0"
"3044","3044","3031002","104","132394","0"
"3045","3045","3031002","105","132395","0"
"3046","3046","3031002","106","132396","0"
"3047","3047","3031002","107","132397","0"
"3048","3048","3031002","108","132398","0"
"3049","3049","3031002","109","132399","0"
"3050","3050","3031002","110","132400","0"
"3051","3051","3031002","111","132401","0"
"3052","3052","3031002","112","132402","0"
"3053","3053","3031002","113","132403","0"
"3054","3054","3031002","114","132404","0"
"3055","3055","3031002","115","132405","0"
"3056","3056","3031002","116","132406","0"
"3057","3057","3031002","117","132407","0"
"3058","3058","3031002","118","132408","0"
"3059","3059","3031002","119","132409","0"
"3060","3060","3031002","120","132410","0"
"3061","3061","3031002","121","132411","0"
"3062","3062","3031002","122","132412","0"
"3063","3063","3031002","123","132413","0"
"3064","3064","3031002","124","132414","0"
"3065","3065","3031002","125","132415","0"
"3066","3066","3031002","126","132416","0"
"3067","3067","3031002","127","132417","0"
"3068","3068","3031002","128","132418","0"
"3069","3069","3031002","129","132419","0"
"3070","3070","3031002","130","132420","0"
"3071","3071","3031002","131","132421","0"
"3072","3072","3031002","132","132422","0"
"3073","3073","3031002","133","132423","0"
"3074","3074","3031002","134","132424","0"
"3075","3075","3031002","135","132425","0"
"3076","3076","3031002","136","132426","0"
"3077","3077","3031002","137","132427","0"
"3078","3078","3031002","138","132428","0"
"3079","3079","3031002","139","132429","0"
"3080","3080","3031002","140","132430","0"
"3081","3081","3031002","141","132431","0"
"3082","3082","3031002","142","132432","0"
"3083","3083","3031002","143","132433","0"
"3084","3084","3031002","144","132434","0"
"3085","3085","3031002","145","132435","0"
"3086","3086","3032002","1","132436","0"
"3087","3087","3032002","2","132437","0"
"3088","3088","3032002","3","132438","0"
"3089","3089","3032002","4","132439","0"
"3090","3090","3032002","5","132440","0"
"3091","3091","3032002","6","132441","0"
"3092","3092","3032002","7","132442","0"
"3093","3093","3032002","8","132443","0"
"3094","3094","3032002","9","132444","0"
"3095","3095","3032002","10","132445","0"
"3096","3096","3032002","11","132446","0"
"3097","3097","3032002","12","132447","0"
"3098","3098","3032002","13","132448","0"
"3099","3099","3032002","14","132449","0"
"3100","3100","3032002","15","132450","0"
"3101","3101","3032002","16","132451","0"
"3102","3102","3032002","17","132452","0"
"3103","3103","3032002","18","132453","0"
"3104","3104","3032002","19","132454","0"
"3105","3105","3032002","20","132455","0"
"3106","3106","3032002","21","132456","0"
"3107","3107","3032002","22","132457","0"
"3108","3108","3032002","23","132458","0"
"3109","3109","3032002","24","132459","0"
"3110","3110","3032002","25","132460","0"
"3111","3111","3032002","26","132461","0"
"3112","3112","3032002","27","132462","0"
"3113","3113","3032002","28","132463","0"
"3114","3114","3032002","29","132464","0"
"3115","3115","3032002","30","132465","0"
"3116","3116","3032002","31","132466","0"
"3117","3117","3032002","32","132467","0"
"3118","3118","3032002","33","132468","0"
"3119","3119","3032002","34","132469","0"
"3120","3120","3032002","35","132470","0"
"3121","3121","3032002","36","132471","0"
"3122","3122","3032002","37","132472","0"
"3123","3123","3032002","38","132473","0"
"3124","3124","3032002","39","132474","0"
"3125","3125","3032002","40","132475","0"
"3126","3126","3032002","41","132476","0"
"3127","3127","3032002","42","132477","0"
"3128","3128","3032002","43","132478","0"
"3129","3129","3032002","44","132479","0"
"3130","3130","3032002","45","132480","0"
"3131","3131","3032002","46","132481","0"
"3132","3132","3032002","47","132482","0"
"3133","3133","3032002","48","132483","0"
"3134","3134","3032002","49","132484","0"
"3135","3135","3032002","50","132485","0"
"3136","3136","3032002","51","132486","0"
"3137","3137","3032002","52","132487","0"
"3138","3138","3032002","53","132488","0"
"3139","3139","3032002","54","132489","0"
"3140","3140","3032002","55","132490","0"
"3141","3141","3032002","56","132491","0"
"3142","3142","3032002","57","132492","0"
"3143","3143","3032002","58","132493","0"
"3144","3144","3032002","59","132494","0"
"3145","3145","3032002","60","132495","0"
"3146","3146","3032002","61","132496","0"
"3147","3147","3032002","62","132497","0"
"3148","3148","3032002","63","132498","0"
"3149","3149","3032002","64","132499","0"
"3150","3150","3032002","65","132500","0"
"3151","3151","3032002","66","132501","0"
"3152","3152","3032002","67","132502","0"
"3153","3153","3032002","68","132503","0"
"3154","3154","3032002","69","132504","0"
"3155","3155","3032002","70","132505","0"
"3156","3156","3032002","71","132506","0"
"3157","3157","3032002","72","132507","0"
"3158","3158","3032002","73","132508","0"
"3159","3159","3032002","74","132509","0"
"3160","3160","3032002","75","132510","0"
"3161","3161","3032002","76","132511","0"
"3162","3162","3032002","77","132512","0"
"3163","3163","3032002","78","132513","0"
"3164","3164","3032002","79","132514","0"
"3165","3165","3032002","80","132515","0"
"3166","3166","3032002","81","132516","0"
"3167","3167","3032002","82","132517","0"
"3168","3168","3032002","83","132518","0"
"3169","3169","3032002","84","132519","0"
"3170","3170","3032002","85","132520","0"
"3171","3171","3032002","86","132521","0"
"3172","3172","3032002","87","132522","0"
"3173","3173","3032002","88","132523","0"
"3174","3174","3032002","89","132524","0"
"3175","3175","3032002","90","132525","0"
"3176","3176","3032002","91","132526","0"
"3177","3177","3032002","92","132527","0"
"3178","3178","3032002","93","132528","0"
"3179","3179","3032002","94","132529","0"
"3180","3180","3032002","95","132530","0"
"3181","3181","3032002","96","132531","0"
"3182","3182","3032002","97","132532","0"
"3183","3183","3032002","98","132533","0"
"3184","3184","3032002","99","132534","0"
"3185","3185","3032002","100","132535","0"
"3186","3186","3032002","101","132536","0"
"3187","3187","3032002","102","132537","0"
"3188","3188","3032002","103","132538","0"
"3189","3189","3032002","104","132539","0"
"3190","3190","3032002","105","132540","0"
"3191","3191","3032002","106","132541","0"
"3192","3192","3032002","107","132542","0"
"3193","3193","3032002","108","132543","0"
"3194","3194","3032002","109","132544","0"
"3195","3195","3032002","110","132545","0"
"3196","3196","3032002","111","132546","0"
"3197","3197","3032002","112","132547","0"
"3198","3198","3032002","113","132548","0"
"3199","3199","3032002","114","132549","0"
"3200","3200","3032002","115","132550","0"
"3201","3201","3032002","116","132551","0"
"3202","3202","3032002","117","132552","0"
"3203","3203","3032002","118","132553","0"
"3204","3204","3032002","119","132554","0"
"3205","3205","3032002","120","132555","0"
"3206","3206","3032002","121","132556","0"
"3207","3207","3032002","122","132557","0"
"3208","3208","3032002","123","132558","0"
"3209","3209","3032002","124","132559","0"
"3210","3210","3032002","125","132560","0"
"3211","3211","3032002","126","132561","0"
"3212","3212","3032002","127","132562","0"
"3213","3213","3032002","128","132563","0"
"3214","3214","3032002","129","132564","0"
"3215","3215","3032002","130","132565","0"
"3216","3216","3032002","131","132566","0"
"3217","3217","3032002","132","132567","0"
"3218","3218","3032002","133","132568","0"
"3219","3219","3032002","134","132569","0"
"3220","3220","3032002","135","132570","0"
