"Name","UniqueID","BloodSetID","BloodLevel","TrainingCost_Spirit","Blood1_Training_NeedUse01Id","Blood1_Training_NeedItem01Count","Blood1_Training_NeedUse02Id","Blood1_Training_NeedItem02Count","Blood2_Training_NeedUse01Id","Blood2_Training_NeedItem01Count","Blood2_Training_NeedUse02Id","Blood2_Training_NeedItem02Count","Blood3_Training_NeedUse01Id","Blood3_Training_NeedItem01Count","Blood3_Training_NeedUse02Id","Blood3_Training_NeedItem02Count","Blood4_Training_NeedUse01Id","Blood4_Training_NeedItem01Count","Blood4_Training_NeedUse02Id","Blood4_Training_NeedItem02Count","TrainingChanceSuccess","TrainingChanceFail","TrainingChanceCriticalFail","Blood1_AttributeType","Blood1_AttributeValue","Blood2_AttributeType","Blood2_AttributeValue","Blood3_AttributeType","Blood3_AttributeValue","Blood4_AttributeType","Blood4_AttributeValue","HardTraining_ForcePanelLevel"
"2002060","2002060","2002","60","400000","517000104","24","501000050","6","517000204","24","501000050","6","517000304","24","501000050","6","517000404","24","501000050","6","10000","0","0","28","240","29","240","30","480","42","480","12"
"2002061","2002061","2002","61","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","244","29","244","30","488","42","488","13"
"2002062","2002062","2002","62","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","248","29","248","30","496","42","496","13"
"2002063","2002063","2002","63","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","252","29","252","30","504","42","504","13"
"2002064","2002064","2002","64","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","256","29","256","30","512","42","512","13"
"2002065","2002065","2002","65","500000","517000105","3","501000050","8","517000205","3","501000050","8","517000305","3","501000050","8","517000405","3","501000050","8","10000","0","0","28","260","29","260","30","520","42","520","13"
"2002066","2002066","2002","66","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","264","29","264","30","528","42","528","14"
"2002067","2002067","2002","67","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","268","29","268","30","536","42","536","14"
"2002068","2002068","2002","68","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","272","29","272","30","544","42","544","14"
"2002069","2002069","2002","69","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","276","29","276","30","552","42","552","14"
"2002070","2002070","2002","70","600000","517000105","5","501000050","10","517000205","5","501000050","10","517000305","5","501000050","10","517000405","5","501000050","10","10000","0","0","28","280","29","280","30","560","42","560","14"
"2002071","2002071","2002","71","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","284","29","284","30","568","42","568","15"
"2002072","2002072","2002","72","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","288","29","288","30","576","42","576","15"
"2002073","2002073","2002","73","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","292","29","292","30","584","42","584","15"
"2002074","2002074","2002","74","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","296","29","296","30","592","42","592","15"
"2002075","2002075","2002","75","700000","517000105","7","501000050","12","517000205","7","501000050","12","517000305","7","501000050","12","517000405","7","501000050","12","10000","0","0","28","300","29","300","30","600","42","600","15"
"2002076","2002076","2002","76","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","304","29","304","30","608","42","608","16"
"2002077","2002077","2002","77","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","308","29","308","30","616","42","616","16"
"2002078","2002078","2002","78","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","312","29","312","30","624","42","624","16"
"2002079","2002079","2002","79","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","316","29","316","30","632","42","632","16"
"2002080","2002080","2002","80","800000","517000105","9","501000050","14","517000205","9","501000050","14","517000305","9","501000050","14","517000405","9","501000050","14","10000","0","0","28","320","29","320","30","640","42","640","16"
"2002081","2002081","2002","81","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","324","29","324","30","648","42","648","17"
"2002082","2002082","2002","82","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","328","29","328","30","656","42","656","17"
"2002083","2002083","2002","83","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","332","29","332","30","664","42","664","17"
"2002084","2002084","2002","84","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","336","29","336","30","672","42","672","17"
"2002085","2002085","2002","85","900000","517000105","12","501000050","17","517000205","12","501000050","17","517000305","12","501000050","17","517000405","12","501000050","17","10000","0","0","28","340","29","340","30","680","42","680","17"
"2002086","2002086","2002","86","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","344","29","344","30","688","42","688","18"
"2002087","2002087","2002","87","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","348","29","348","30","696","42","696","18"
"2002088","2002088","2002","88","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","352","29","352","30","704","42","704","18"
"2002089","2002089","2002","89","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","356","29","356","30","712","42","712","18"
"2002090","2002090","2002","90","1000000","517000105","15","501000050","20","517000205","15","501000050","20","517000305","15","501000050","20","517000405","15","501000050","20","10000","0","0","28","360","29","360","30","720","42","720","18"
"2002091","2002091","2002","91","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","364","29","364","30","728","42","728","19"
"2002092","2002092","2002","92","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","368","29","368","30","736","42","736","19"
"2002093","2002093","2002","93","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","372","29","372","30","744","42","744","19"
"2002094","2002094","2002","94","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","376","29","376","30","752","42","752","19"
"2002095","2002095","2002","95","1100000","517000105","18","501000050","23","517000205","18","501000050","23","517000305","18","501000050","23","517000405","18","501000050","23","10000","0","0","28","380","29","380","30","760","42","760","19"
"2002096","2002096","2002","96","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","384","29","384","30","768","42","768","20"
"2002097","2002097","2002","97","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","388","29","388","30","776","42","776","20"
"2002098","2002098","2002","98","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","392","29","392","30","784","42","784","20"
"2002099","2002099","2002","99","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","396","29","396","30","792","42","792","20"
"2002100","2002100","2002","100","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","28","400","29","400","30","800","42","800","20"
"2003000","2003000","2003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","22","0","1","0","6","0","31","0","1"
"2003001","2003001","2003","1","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","4","1","100","6","25","31","8","1"
"2003002","2003002","2003","2","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","9","1","200","6","50","31","16","1"
"2003003","2003003","2003","3","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","13","1","300","6","75","31","24","1"
"2003004","2003004","2003","4","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","18","1","400","6","100","31","32","1"
"2003005","2003005","2003","5","100","517000101","1","0","0","517000201","1","0","0","517000301","1","0","0","517000401","1","0","0","10000","0","0","22","22","1","500","6","125","31","40","1"
"2003006","2003006","2003","6","200","517000102","1","0","0","517000202","1","0","0","517000302","1","0","0","517000402","1","0","0","10000","0","0","22","27","1","600","6","150","31","48","2"
"2003007","2003007","2003","7","200","517000102","1","0","0","517000202","1","0","0","517000302","1","0","0","517000402","1","0","0","10000","0","0","22","31","1","700","6","175","31","56","2"
